eventno	jetmultiplicity	highb_Eta	highb_Phi	highb_pT	highb_Px	highb_Py	highb_Pz	highb_E	lowb_Eta	lowb_Phi	lowb_pT	lowb_Px	lowb_Py	lowb_Pz	lowb_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	jet3_Eta	jet3_Phi	jet3_pT	jet3_Px	jet3_Py	jet3_Pz	jet3_E	jet4_Eta	jet4_Phi	jet4_pT	jet4_Px	jet4_Py	jet4_Pz	jet4_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	jet1_btag	jet2_btag	jet3_btag	jet4_btag	invmass_2j1p	delta_eta_jet1_jet2	delta_phi_jet1_jet2	deltaR_jet1_jet2
13318	2	0.867489	0.585704	45.21	37.6745	24.9914	44.3266	63.4892	-1.75335	-2.64441	22.9642	-20.1839	-10.9529	-64.3082	68.447	1.61076	-2.46525	22.4277	-17.4906	-14.0385	53.9035	58.3831	0.935697	0.682175	45.1055	35.011	28.4382	48.639	66.3344	-1.72613	-2.94377	24.3677	-23.8924	-4.78902	-66.2911	70.6278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68376	-2.66457	20.974	-18.6325	-9.62998	54.5334	58.4278	1	1	0	0	191.21721980109427	2.6618269999999997	2.657240307179586	3.7611499608535763
13338	2	-2.6404	2.02587	56.3598	-24.7719	50.6239	-393.04	397.088	0.577721	-1.38825	37.4865	6.80491	-36.8637	22.8817	44.169	-0.902861	-0.653574	22.6309	17.967	-13.7602	-23.3239	32.4986	-2.19347	1.98645	96.43	-38.9369	88.2195	-426.93	437.684	0.561044	-1.44833	34.621	4.22937	-34.3617	20.4591	40.2143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.05817	-0.588546	19.8195	16.4849	-11.0028	-25.1112	31.9904	1	1	0	0	267.49721882323024	-2.754514	2.8484053071795863	3.962418474891923
13669	2	0.628711	-2.76568	79.2617	-73.7272	-29.0984	53.1812	95.5654	-1.31818	-0.110597	67.1217	66.7116	-7.40832	-116.422	134.468	-2.30219	1.38094	37.1747	7.01563	36.5067	-183.942	187.661	-1.32816	-0.137838	66.9761	66.3408	-9.20266	-117.514	135.261	0.708106	-2.8348	66.8958	-63.7722	-20.203	51.4284	84.3796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.39063	1.31313	34.2699	8.73298	33.1385	-185.551	188.689	1	1	0	0	321.3571595151383	-2.036266	2.696962	3.379346571779817
13681	2	0.16702	-1.58238	24.1643	-0.279929	-24.1627	4.05473	24.9489	-1.30009	0.7045	20.0726	15.2941	13.0001	-34.0946	39.8427	1.50053	2.50228	18.709	-15.0141	11.1626	39.86	44.0323	-0.92566	0.664792	28.9177	22.7595	17.8392	-30.7578	42.217	0.13934	-1.61633	24.8358	-1.13039	-24.8101	3.47182	25.0773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.492	3.04713	21.9157	-21.818	2.06713	46.2537	51.1831	1	1	0	0	116.84621204436452	-1.065	2.281122	2.5174873542649623
13780	2	-0.23762	-2.22115	87.8038	-53.1622	-69.8805	-21.0608	90.4165	1.74736	-0.878849	44.6585	28.4938	-34.3873	124.267	132.131	0.937726	1.33848	107.146	24.6685	104.268	115.86	157.809	-0.0670353	-2.26135	88.7993	-56.5623	-68.4546	-5.95715	88.9989	1.80551	-1.03622	49.0669	24.9984	-42.2214	145.205	153.272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839012	1.41494	117.567	18.2494	116.142	110.627	161.432	1	1	0	0	316.75138159073197	-1.8725452999999999	-1.2251300000000003	2.2377152225991783
13980	2	0.226014	-0.397063	41.7932	38.5417	-16.1619	9.52648	43.1221	2.08568	2.43305	35.0227	-26.593	22.7904	138.792	143.22	1.64373	-2.63511	13.6641	-11.9487	-6.62846	34.0315	36.6722	0.346892	-0.911704	53.4193	32.7139	-42.2305	18.9046	56.6657	1.91583	2.46614	29.3494	-22.9049	18.3507	97.5187	101.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6207	-2.53447	16.2472	-13.3437	-9.26915	39.4715	42.6845	1	1	0	0	122.72961557589721	-1.568938	2.905341307179586	3.3019046865480517
14287	2	0.105883	-1.5645	37.7709	0.237631	-37.7702	4.00679	38.2726	0.483911	0.417136	23.4082	21.401	9.48368	11.7748	26.621	1.04186	2.22382	35.614	-21.6386	28.2865	44.1914	56.7559	0.183686	-1.61182	30.8892	-1.26677	-30.8632	5.70588	31.4118	0.476218	0.221842	26.0901	25.4508	5.74054	12.8996	29.1049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47166	1.81889	25.007	-6.14057	24.2413	51.6008	57.341	1	1	0	0	92.9256286157398	-0.292532	-1.8336620000000001	1.8568498327188445
14328	2	2.20992	-1.73173	37.1093	-5.94641	-36.6298	167.09	171.225	-0.937934	1.26518	25.7684	7.75324	24.5743	-27.8719	38.2484	0.886553	1.71957	12.1901	-1.80683	12.0555	12.2796	17.3028	2.26327	-1.81261	27.7902	-6.65484	-26.9816	132.149	135.039	-1.0492	1.08701	23.8701	11.1029	21.1308	-29.899	38.2588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851887	1.722	12.279	-1.84952	12.1389	11.7722	17.0106	1	1	0	0	152.21672840387288	3.31247	-2.89962	4.402300948969755
14448	2	-1.23375	-2.35163	68.8955	-48.4938	-48.9382	-108.266	128.414	0.026948	0.624249	63.612	51.6149	37.1805	1.71442	63.8085	1.28839	1.83027	12.1649	-3.12111	11.7577	20.3836	23.7376	0.0605549	0.69463	58.7538	45.14	37.6084	3.56001	58.8616	-1.32289	-2.48467	53.3833	-42.2728	-32.6004	-93.0972	107.317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17398	1.92506	13.6048	-4.71947	12.76	19.9018	24.1075	1	1	0	0	176.18336920550982	1.3834449	3.103885307179586	3.3982383364710196
14578	2	-0.675385	2.79801	93.4232	-87.963	31.4706	-68.0041	115.648	1.73084	0.48075	76.53	67.8552	35.3909	209.242	222.848	0.155974	-1.27866	69.8196	20.1078	-66.8614	10.9343	70.6706	-0.748213	2.65853	96.1778	-85.1726	44.6742	-78.8662	124.379	1.77243	0.572126	39.7832	33.4478	21.5395	113.685	120.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121144	-1.26416	68.8641	20.7865	-65.652	8.36292	69.37	1	1	0	0	309.67033241830194	-2.5206429999999997	2.086404	3.2721128930195853
15041	2	0.721195	2.37062	32.075	-23.0053	22.3509	25.1904	41.0543	3.06475	-1.48546	10.0017	0.852495	-9.96531	106.931	107.5	1.46631	-0.509803	25.3801	22.1528	-12.3856	52.0604	57.9175	0.868092	1.70315	45.8093	-6.04546	45.4087	44.9529	64.1815	0.722883	2.33897	32.0912	-22.2977	23.0794	25.272	40.8475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28144	-0.342927	36.1411	34.0368	-12.1523	60.0701	70.1042	1	1	0	0	102.41440728310836	0.14520899999999992	-0.6358200000000003	0.6521907129674573
15535	2	-1.58038	-0.14571	21.3487	21.1225	-3.09971	-49.6453	54.245	-0.62707	0.853768	20.2694	13.32	15.2783	-13.5599	24.8357	-1.50046	-2.80172	36.5322	-34.4425	-12.1786	-77.8273	85.9749	-1.57761	0.13209	30.3693	30.1048	3.99983	-70.4099	76.6802	-0.691952	0.812141	24.0479	16.5436	17.453	-18.0	30.0383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.43514	-2.82198	31.9768	-30.3574	-10.047	-63.3484	70.9615	1	1	0	0	90.24472916531526	-0.885658	-0.680051	1.1166286112960746
15626	2	-0.59182	0.676656	51.8172	40.4004	32.4474	-32.4882	61.34	1.66174	-1.41094	51.2749	8.16162	-50.6212	130.204	140.015	0.0320456	2.78349	51.8513	-48.562	18.1738	1.66189	51.8779	1.80011	-1.58278	38.3926	-0.460014	-38.3898	112.97	119.316	-0.674708	0.868776	27.948	18.0477	21.3394	-20.3203	34.5544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0592518	2.79211	57.1987	-53.7411	19.5852	3.39111	57.2991	1	1	0	0	184.54058087558553	2.474818	-2.451556	3.483511296703371
16606	2	-0.280678	1.22773	38.3704	12.9068	36.1345	-10.9117	40.1677	0.303836	-2.18335	29.6954	-17.0737	-24.2962	9.162	31.4301	0.532024	-1.23235	12.5502	4.16691	-11.8383	6.99648	14.3687	-0.149291	1.28298	33.6381	9.54851	32.2544	-5.04054	34.0137	0.173112	-2.12173	30.8685	-16.1592	-26.3011	5.37043	31.3322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.344609	-1.29224	14.7588	4.05822	-14.1899	5.18727	15.6438	1	1	0	0	80.34012552245296	-0.322403	2.8784753071795866	2.8964743721378956
17572	3	0.0534985	-0.536185	64.7674	55.6782	-33.0871	3.46662	65.0302	0.595186	2.28529	57.4772	-37.6612	43.4197	36.2655	68.1242	0.284083	-2.6209	20.7696	-18.017	-10.3325	5.97998	21.6133	-0.072446	-0.463444	67.2803	60.1834	-30.0764	-4.87845	67.4569	0.379013	2.29488	64.5978	-42.7927	48.3908	25.0738	69.2934	-0.182773	-1.16396	25.6732	10.1591	-23.5777	-4.71855	26.1032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0467852	-2.6579	19.7307	-17.4673	-9.1757	-0.92344	19.7523	1	1	0	0	155.04236706933335	-0.451459	-2.758324	2.7950253161030583
17701	2	-0.763326	1.07341	59.6773	28.4736	52.4465	-50.1077	78.0657	1.09386	-2.23981	59.1416	-36.6803	-46.3927	78.388	98.3082	0.708413	-0.635559	10.198	8.2067	-6.05379	7.84397	12.8657	-0.711409	1.13638	62.2529	26.2008	56.4707	-48.1186	78.6818	1.23797	-2.30649	52.3477	-35.1308	-38.8086	82.6738	97.8531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.57448	2.86142	11.0355	-10.6052	3.05159	-25.4983	27.7839	1	1	0	0	202.12239757971875	-1.949379	2.840315307179586	3.4449193792946255
17757	2	-0.618641	-0.277757	58.2024	55.9717	-15.959	-38.3474	69.858	-2.67578	2.30526	12.8456	-8.60902	9.5339	-92.8408	93.843	0.04881	3.00676	47.7965	-47.3626	6.42513	2.33387	47.8534	-0.778585	-0.258489	52.9598	51.2003	-13.5376	-45.5278	69.8392	-2.05103	2.34965	26.2365	-18.4302	18.673	-100.319	103.693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417423	3.0832	53.8716	-53.7798	3.14394	2.24938	53.9185	1	1	0	0	174.93898060440387	1.2724449999999998	-2.608139	2.901982998114565
18888	2	2.23287	-1.3195	41.7078	10.3711	-40.3978	192.261	196.789	-0.560291	1.83778	17.5265	-4.62391	16.9055	-10.3418	20.8859	2.45189	1.81072	24.1851	-5.74718	23.4923	139.357	141.44	2.05211	-1.38067	37.2475	7.03901	-36.5763	142.58	147.365	-0.378973	1.91967	23.3163	-7.97038	21.9117	-9.04927	25.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30594	1.86278	24.5653	-7.07108	23.5256	122.016	124.464	1	1	0	0	150.55623242943005	2.431083	2.982845307179586	3.8480554413173778
19724	2	-0.234529	1.17229	63.3782	24.5934	58.412	-15.0007	65.2986	-2.15235	-2.09588	12.3964	-6.21418	-10.7264	-52.6155	54.2601	-0.820457	-1.93868	51.1049	-18.3793	-47.6856	-46.7944	69.2924	-0.343285	1.10157	81.3469	36.7851	72.5546	-28.4769	86.1873	-0.504594	-2.36648	23.215	-16.5834	-16.2458	-12.2176	26.2337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.42133	-1.83342	35.0283	-9.09402	-33.8272	-68.327	76.7826	1	1	0	0	152.58935709009194	0.16130899999999998	2.8151353071795864	2.819753072737062
19771	2	0.198416	1.95569	30.3688	-11.4022	28.147	6.06528	31.3232	-1.66724	-2.01086	27.452	-11.6946	-24.8364	-70.1231	75.4516	-0.293956	-0.142367	23.3328	23.0967	-3.3106	-6.95801	24.3482	-1.265	-1.6092	41.2112	-1.58212	-41.1808	-67.1917	78.8231	-0.168206	1.87592	32.5897	-9.79038	31.0844	-5.50767	33.0518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.479954	-0.255549	28.674	27.7428	-7.24814	-14.2967	32.0405	1	1	0	0	112.13610645913073	-1.0967939999999998	2.798065307179586	3.0053496538136772
20151	2	-0.398074	1.39248	43.8253	7.7736	43.1304	-17.9101	47.5765	-0.296102	-2.0694	34.0176	-16.2672	-29.876	-10.2205	35.8294	-0.287827	-1.00091	15.7423	8.49361	-13.2544	-4.59389	16.3989	-0.479105	1.53267	51.0812	1.94709	51.0441	-25.4203	57.0568	-0.293119	-2.22223	32.0129	-19.4103	-25.4571	-9.51853	33.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.355505	-0.99638	14.1441	7.68511	-11.8741	-5.13487	15.0473	1	1	0	0	96.13083171750883	-0.18598599999999998	2.528285307179586	2.535116838864863
20442	3	2.02876	2.15575	41.6093	-22.9749	34.6913	155.476	161.016	-1.61781	-0.629494	25.381	20.5161	-14.9427	-61.4689	66.6687	0.37103	-1.44693	19.9011	2.45876	-19.7486	7.55448	21.2867	2.41644	1.9964	33.523	-13.8408	30.5323	186.332	189.324	2.14906	2.46001	25.1152	-19.5039	15.8232	106.24	109.168	-1.54926	-0.539601	24.3926	20.9268	-12.5328	-54.8297	60.0107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37473	-1.40893	20.7175	3.33894	-20.4467	7.94645	22.1892	1	1	1	0	104.6588825299596	0.2673800000000002	-0.4636100000000001	0.5351880945051003
20484	2	0.954781	3.06083	37.2484	-37.127	3.00518	41.2192	55.7544	0.687508	-0.0933732	25.7631	25.6508	-2.40208	19.141	32.4377	-0.95974	-0.0525037	11.492	11.4762	-0.603096	-12.8022	17.2036	0.736123	-0.105752	32.9444	32.7604	-3.47744	26.5014	42.2807	0.701514	3.09973	29.9796	-29.9534	1.25478	22.799	37.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.355556	-0.0134377	21.9879	21.9859	-0.295459	-7.9837	23.3925	1	1	0	0	91.38095201540548	0.034609	3.0777033071795863	3.077897891403346
21388	2	-1.5807	0.94937	56.474	32.8789	45.9161	-131.374	143.075	0.907688	-2.02931	44.2361	-19.5796	-39.667	45.8978	63.9181	0.0524358	-2.70233	14.6944	-13.2993	-6.24917	0.770864	14.7146	0.82584	-1.96812	52.283	-20.2309	-48.2102	48.2554	71.1484	-2.44608	0.992805	25.8297	14.1119	21.634	-147.958	150.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0485703	-2.61352	16.4904	-14.2441	-8.30896	0.801257	16.5098	1	1	0	0	212.51126763821426	3.2719199999999997	-2.960925	4.412769803878851
21959	4	-2.2765	0.360688	61.2025	57.2644	21.5994	-294.992	301.311	-0.249502	3.07375	40.5224	-40.4292	2.74717	-10.2157	42.0538	-0.465421	-2.17578	29.6003	-16.8351	-24.3466	-14.2794	32.8646	-0.360508	-2.24313	72.3555	-45.0638	-56.6089	-26.6534	77.1085	-2.17091	0.394989	52.5039	48.4611	20.2034	-227.136	233.125	0.104656	1.27384	51.9687	15.2064	49.6942	5.44876	52.2536	1.45746	2.09623	43.4818	-21.81	37.6164	88.3162	98.44	-0.84664	-1.9141	52.1635	-17.5583	-49.1196	-49.6321	72.0026	1	1	0	0	215.69597314263888	1.810402	-2.6381189999999997	3.19956673000658
22218	2	-1.23206	-0.201099	39.9599	39.1547	-7.98186	-62.6693	74.4737	0.489858	2.60658	38.8866	-33.4526	19.8265	19.8199	43.8986	-0.682502	-2.01946	13.1457	-5.70205	-11.8447	-9.6849	16.3281	0.304659	-3.08482	47.806	-47.729	-2.71249	14.7909	50.0419	-0.984891	-0.508897	30.8359	26.9284	-15.0237	-35.5235	47.0401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.649202	-1.97672	18.237	-7.2012	-16.755	-12.6888	22.217	1	1	0	0	105.55339138172633	1.28955	-2.575923	2.880680215579126
23182	3	-1.75604	-2.15371	41.0008	-22.5691	-34.2301	-115.145	122.318	-0.0426626	0.594472	34.8738	28.891	19.5318	-1.48826	35.2205	-0.179192	1.97699	16.0001	-6.32186	14.6983	-2.88246	16.2577	-1.34627	-2.69335	54.0149	-48.6788	-23.409	-96.7637	110.819	-0.531936	0.700108	43.7594	33.466	28.1942	-24.3906	50.0978	-2.68157	0.254937	25.7776	24.9445	6.50072	-187.398	189.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.352749	1.975	18.4898	-7.27179	16.9999	-6.65839	19.6522	1	1	0	0	123.64842363122061	-0.8143340000000001	2.8897273071795864	3.002276431878881
23475	2	1.87559	2.11789	35.7835	-18.6149	30.5605	113.996	119.572	-1.88863	-1.12578	24.8826	10.7113	-22.4591	-80.3582	84.2537	-1.12992	-0.797758	11.3181	7.90359	-8.10142	-15.6888	19.3453	1.84545	1.51323	43.5665	2.50649	43.4944	134.468	141.35	-1.81714	-1.52601	25.9461	1.16152	-25.92	-77.7309	81.9469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.19187	-0.976728	11.7669	6.58638	-9.7509	-17.589	21.1621	1	1	0	0	240.95906142095572	3.66259	3.0392400000000004	4.759363958104066
23806	5	1.83463	-3.04086	72.1371	-71.7714	-7.2543	220.132	231.698	-0.515238	0.0503083	51.6751	51.6097	2.59859	-27.8187	58.8751	0.442398	0.22694	20.6923	20.1618	4.65571	9.45578	22.7505	-0.26536	-0.534217	99.0205	85.2238	-50.418	-26.5855	102.527	1.89501	-1.79991	82.336	-18.6998	-80.1844	267.687	280.063	0.561105	1.92216	78.0378	-26.8591	73.27	46.1215	90.6481	3.64273	2.15725	59.7681	-33.0765	49.7812	1140.67	1142.23	0.500214	-0.241022	23.1864	22.5162	-5.5345	12.0879	26.1482	1	1	0	0	276.58747460655184	-2.16037	1.2656929999999997	2.503832523782092
24107	3	-1.32328	-1.37192	37.5179	7.41251	-36.7783	-65.4582	75.5941	2.20874	2.35656	21.154	-14.9636	14.9526	95.1337	97.5705	0.601516	1.23771	23.095	7.55109	21.8257	14.7451	27.4007	-0.836782	-1.01852	61.4584	32.2428	-52.3215	-57.6425	84.2603	1.6763	1.67377	25.344	-2.60523	25.2097	65.3707	70.1117	3.01783	-2.20893	23.8662	-14.217	-19.1696	243.41	244.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38314	1.0723	27.6632	13.2259	24.2967	10.8601	29.7186	1	1	0	0	178.04106903470083	-2.513082	-2.69229	3.6829345069962893
24319	3	0.36792	-1.97421	46.4246	-18.2244	-42.698	17.4685	49.8245	-1.90901	0.0838542	24.9971	24.9093	2.09366	-82.4673	86.3006	0.234152	1.73397	41.1509	-6.6849	40.6043	9.72388	42.2842	0.0989132	-2.01636	66.2859	-28.5669	-59.8143	6.56725	66.6104	-1.40998	-0.280075	36.8544	35.4184	-10.1876	-70.9764	79.9744	1.36198	0.738792	35.5814	26.3047	23.9603	64.896	74.0103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416547	2.1398	33.8817	-18.2552	28.5432	14.525	36.8639	1	1	0	0	171.21953431512276	1.5088932	-1.736285	2.300313954709496
24631	2	1.15685	2.91445	31.0236	-30.2267	6.98647	44.4478	54.4074	-1.9758	0.35579	14.2888	13.3939	4.97724	-50.5379	52.7289	0.256579	-0.617898	20.6512	16.8327	-11.9637	5.35698	21.3347	1.20822	3.01473	35.9165	-35.6278	4.5443	54.751	65.4803	-1.8584	0.428395	23.7232	21.5794	9.85487	-74.224	77.923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0983596	-0.758653	18.955	13.7568	-13.04	1.86741	19.0467	1	1	0	0	161.48719245532445	3.0666200000000003	2.586335	4.011643921963289
24645	2	-0.77727	-0.881061	41.3593	26.3183	-31.9052	-35.4835	54.697	-1.08711	2.06193	24.903	-11.7449	21.9594	-32.7287	41.3935	-1.85102	2.54274	17.6438	-14.5734	9.94579	-54.7775	57.549	-1.10321	1.97046	33.6695	-13.1011	31.016	-45.1512	56.3229	-1.0465	-0.767468	32.2272	23.193	-22.3758	-40.2277	51.5447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.04946	2.52158	14.6194	-11.8983	8.49454	-55.8089	57.692	1	1	0	0	84.72971077191514	-0.05671000000000004	2.737928	2.738515246859875
25701	2	-0.77965	0.257074	18.9158	18.2942	4.80938	-16.2879	25.4007	0.0619524	2.85387	18.766	-17.9945	5.32527	1.16334	19.3805	0.897792	-1.60036	10.1391	-0.299691	-10.1346	10.3759	14.5072	0.16552	3.12762	28.9785	-28.9757	0.404867	4.81847	29.3764	-0.903354	-0.0360703	25.926	25.9092	-0.934957	-26.7383	37.2437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888876	-1.45524	10.386	1.19748	-10.3167	10.4965	14.7663	1	1	0	0	79.82548181881897	1.068874	3.1194950071795864	3.29753555366646
25712	2	-1.65369	-2.01433	89.2768	-38.3119	-80.6384	-224.749	241.877	-1.97364	0.839219	80.5134	53.7865	59.9118	-284.125	295.35	-1.34354	2.21212	25.8661	-15.4746	20.7266	-46.1924	52.9414	-1.6369	-1.97225	100.282	-39.1861	-92.3094	-247.93	267.443	-2.03426	1.28405	56.3713	15.9437	54.0696	-211.839	219.211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.31681	2.21658	24.077	-14.4902	19.2285	-41.6957	48.148	1	1	0	0	181.00042880463033	0.39736000000000016	3.0268853071795863	3.0528559796393377
26767	2	2.57519	2.51516	36.2008	-29.3271	21.223	236.349	239.152	0.724435	-0.41747	24.2627	22.179	-9.83729	19.155	31.2679	1.48651	-1.01017	13.4436	7.14814	-11.3857	28.2012	31.2416	2.2445	2.27233	53.5807	-34.5804	40.9279	249.946	255.625	0.955535	-0.0527729	26.3121	26.2755	-1.38792	29.1466	39.2664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71228	-0.824563	11.0181	7.47995	-8.09005	29.5349	31.5231	1	1	0	0	101.51705972147043	1.288965	2.3251029	2.658483452424222
26825	2	-0.756536	2.46406	21.7365	-16.9355	13.6259	-18.0586	28.6475	-0.318255	-1.12297	15.3419	6.6432	-13.829	-4.96547	16.7964	-0.417478	0.0197259	10.2943	10.2923	0.203051	-4.42356	11.2044	-0.249549	-0.955516	34.0707	19.6652	-27.8226	-8.59084	35.1371	-0.753198	2.54734	31.1742	-25.8299	17.4542	-25.7643	40.4429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.440761	-0.146603	14.9559	14.7954	-2.18473	-6.80749	16.4323	1	1	0	0	80.86922274565399	0.503649	2.780329307179586	2.8255784136283877
26831	2	0.165698	-2.14365	71.5268	-38.7696	-60.1083	11.9061	72.6631	0.669036	-2.84662	45.9702	-43.9847	-13.3643	33.1021	56.8427	-1.24526	0.726056	110.664	82.7543	73.4726	-176.287	208.143	0.13868	-2.12768	68.7952	-36.3612	-58.4006	9.57112	69.4578	0.658457	-2.81609	51.8284	-49.1069	-16.5739	36.6468	63.4757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.12512	0.725474	121.802	91.1302	80.8141	-167.842	207.38	1	1	0	0	317.73369532020615	-0.5197769999999999	0.6884100000000002	0.8625986655618012
27160	2	0.100149	1.43068	86.2067	12.0393	85.3619	8.64799	86.7668	0.0750559	-2.12441	81.4179	-42.8067	-69.2565	6.11663	81.7825	0.0534274	-0.482236	34.7278	30.7675	-16.1054	1.8563	34.7774	0.110059	-2.13133	112.736	-59.9347	-95.4843	12.4327	113.42	-0.0785888	1.44129	96.8333	12.5056	96.0224	-7.61785	97.1324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00174879	-0.592115	33.578	27.8618	-18.7404	-0.0587209	33.5781	1	1	0	0	242.61672924935357	0.1886478	2.710565307179586	2.717122057790265
27258	2	1.66864	-0.752445	78.639	57.4081	-53.7439	201.176	216.051	-0.296031	2.24018	26.0709	-16.1771	20.4449	-7.83103	27.6244	0.834674	2.46222	52.9983	-41.231	33.299	49.5546	72.5567	1.55168	-0.818097	76.4718	52.277	-55.8127	172.348	188.551	-0.0118672	2.19902	35.775	-21.0253	28.9445	-0.424559	35.7775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.953316	2.46305	54.4383	-42.3798	34.1685	60.1227	81.1066	1	1	0	0	198.16170106586716	1.5635472	-3.017117	3.398186992841453
28267	3	-0.509115	2.75426	71.4939	-66.1976	27.0049	-37.9915	81.0976	0.831812	1.36256	50.8061	10.5034	49.7085	47.306	69.5788	1.45186	-0.942831	94.7987	55.6942	-76.7134	191.348	213.543	-0.154965	2.67981	106.734	-95.555	47.5548	-16.6064	108.018	0.831805	1.47125	50.367	5.00571	50.1177	46.8967	68.8196	-2.69275	0.210452	25.4494	24.8879	5.31643	-187.111	188.834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2892	-1.00935	93.0952	49.5645	-78.804	156.139	181.786	1	1	0	0	303.01687952138224	-0.98677	1.2085599999999999	1.5602346959672444
