axion_Eta	axion_Phi	axion_pT	axion_Px	axion_Py	axion_Pz	axion_E	b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
-1.98176	2.07884	34.9335	-16.9941	30.5212	-124.323	136.754	-1.48419	1.01617	24.6452	12.9788	20.9509	-51.5664	57.3461	-1.57521	2.83252	31.4638	-29.9729	9.57037	-72.7566	79.4077	-0.552666	-1.2095	25.2856	8.93823	-23.6531	-14.6969	29.2465	-1.49836	2.74008	28.6107	-26.3353	11.1813	-60.8099	67.2043	-1.52565	1.01738	22.8264	11.9975	19.4192	-49.9974	54.9616	-0.554795	-1.21348	24.8944	8.707	-23.3221	-14.5308	28.8249	0.01417	1.7239099999999998	0.04146	0.0012099999999999	-0.07685	0.0924400000000003	-0.04956	1.81514	0.02729	1.7227	1.7239682354962342	0.0414776530194272	0.120212628704309	1.8158164591169452	1.7229161425037491	0.0910200000000001	1.81635	1.8186291438608368	83.68931447819365
-1.13695	2.29688	39.8185	-26.4374	29.7754	-55.6753	81.9161	-0.566587	2.85544	34.8784	-33.4601	9.84499	-20.836	40.899	-1.27451	1.23202	21.1315	7.02262	19.9305	-34.8392	41.0171	-0.142908	-1.14962	28.6023	11.6937	-26.1027	-4.10143	28.8949	-0.603838	2.86235	30.8363	-29.6418	8.49945	-19.7725	36.6309	-1.31317	1.15293	30.3371	12.3111	27.7268	-52.3158	60.4755	-0.143162	-1.13836	29.1974	12.2363	-26.5096	-4.19423	29.4971	0.037251	0.0069099999999999	0.746583	1.7025100000000002	-0.670672	1.6303300000000005	0.0386599999999999	0.0790899999999998	0.709332	1.7094200000000002	0.0378864764922789	1.8590122312639583	1.7628887771166963	0.0880330829858864	1.8507481251169755	0.7079230000000001	1.6234200000000003	1.7710582910590495	100.444291179074
2.38954	-1.8687	37.3496	-10.9626	-35.7046	202.002	210.297	2.31129	-2.49407	31.1916	-24.8779	-18.8151	155.775	158.936	1.49281	-0.881651	21.8835	13.9152	-16.8895	46.227	51.3607	2.0427	1.35025	31.6693	6.92804	30.9022	120.055	124.161	2.23516	-2.45176	32.4251	-25.0112	-20.6356	149.821	153.29	1.50033	-0.855421	25.3872	16.6515	-19.1635	54.0764	59.7392	2.04907	1.36064	30.7423	6.41324	30.0659	117.31	121.271	0.07613	0.0423099999999996	0.8109600000000001	1.6386489999999998	-0.7423500000000001	1.5701090000000002	-0.0075199999999999	0.0262299999999999	0.7348300000000001	1.5963390000000002	0.0870971469107913	1.8283398663271004	1.736757264093345	0.0272866872302226	1.7573483808912225	0.8184800000000001	1.6124189999999998	1.808260086923615	92.1081213385031
2.37094	2.02116	39.8778	-17.3584	35.9016	211.632	220.006	1.87888	2.56766	37.7448	-31.697	20.4931	120.659	126.513	2.17002	0.821348	21.048	14.3386	15.4085	90.9725	93.4938	1.38249	-0.824657	40.9515	27.7982	-30.0713	76.4537	86.7305	1.89087	2.58421	41.7788	-35.4554	22.0995	135.243	141.549	2.2147	0.898252	24.3137	15.1469	19.0191	110.013	112.668	1.38853	-0.822617	40.1639	27.3237	-29.4372	75.4985	85.517	-0.0119899999999999	0.01655	-0.33582	1.669408	0.27915	1.7628620000000002	-0.04468	0.076904	-0.32383	1.685958	0.0204367952477877	1.7028500059793874	1.784826925375119	0.08894114692312	1.7167761201344804	-0.2911399999999999	1.746312	1.770414669207189	111.13088386560248
-1.78856	0.605667	33.854	27.8322	19.2735	-98.4079	113.392	-0.793875	-0.273639	22.692	21.8477	-6.13223	-19.9674	30.5895	-1.82011	1.33946	26.101	5.98443	25.4057	-78.4405	82.8026	-0.491039	-1.8805	29.5203	-8.99719	-28.1158	-15.0852	33.1513	-0.791258	-0.275875	29.2577	28.1514	-7.96948	-25.6429	38.9046	-1.79517	1.32316	26.0924	6.39559	25.2964	-76.3772	80.7111	-0.50014	-1.87143	30.2294	-8.95159	-28.8736	-15.7572	34.0897	-0.0026169999999999	0.0022359999999999	1.0012949999999998	1.596799	-1.028852	1.615335	-0.0249399999999999	0.0163000000000002	1.003912	1.5990349999999998	0.0034421483117378	1.884770204408484	1.915161507583368	0.0297941873525693	1.8880551461673465	1.0262349999999998	1.613099	1.9118699377902253	94.68583459888602
0.535522	-1.95749	39.6556	-14.9552	-36.7275	22.2661	63.9785	0.756229	-2.65389	29.0161	-25.6331	-13.5968	24.0949	38.0077	-0.07172	-1.13831	25.4764	10.678	-23.1307	-1.82874	25.9708	0.619264	0.982592	33.5756	18.63	27.9328	22.1468	40.2219	0.771537	-2.64324	27.3987	-24.0662	-13.096	23.2997	35.9661	-0.0702474	-1.1518	25.8465	10.5154	-23.6107	-1.81714	25.9103	0.610073	0.983079	33.7433	18.7094	28.0815	21.8868	40.22	-0.0153079999999999	0.01065	0.8264764	1.50209	-0.843257	1.50493	-0.0014726	0.01349	0.8417844	1.49144	0.0186482536447786	1.7144496515958	1.725078743985039	0.0135701381997384	1.7125986831956168	0.827949	1.51558	1.726986474469618	91.87909597482115
1.47585	1.44576	31.5565	3.93546	31.3102	65.4196	85.4423	0.563667	0.574367	24.3585	20.4498	13.234	14.4687	28.7188	1.47928	2.31107	24.4841	-16.5144	18.0761	50.9509	56.7235	1.42092	-2.00131	30.5988	-12.7699	-27.8068	59.6589	67.0483	0.504114	0.547778	27.8007	23.733	14.4784	14.6159	31.4087	1.45484	2.24585	24.1342	-15.0824	18.8409	48.8762	54.51	1.41235	-2.00332	32.1945	-13.4946	-29.2298	62.1681	70.0097	0.059553	0.0265889999999999	-0.8911729999999999	1.6714829999999998	0.975166	1.763292	0.02444	0.06522	-0.950726	1.6980719999999998	0.0652191285590355	1.894213487233685	2.0149807455209094	0.0696488478009507	1.9461059694322915	-0.915613	1.736703	1.963284104753563	92.1031580146414
1.97416	-1.95831	30.5423	-11.5415	-28.2776	107.84	120.779	1.27166	-2.79258	28.5601	-26.8382	-9.76681	46.9303	55.1382	1.6607	-0.880183	24.0134	15.2968	-18.5108	60.9101	65.6412	0.56019	1.39767	29.4295	5.06948	28.9896	17.362	34.1692	1.70537	-1.15784	23.2761	9.34125	-21.3195	61.9346	66.164	1.26458	-2.75639	22.9084	-21.2297	-8.60781	37.3318	43.8002	0.558845	1.40374	28.1393	4.679	27.7475	16.5569	32.6489	-0.43371	1.63474	0.0070799999999999	0.0361899999999999	-0.0446699999999999	0.2776569999999999	0.39612	1.876207	0.44079	1.59855	1.691295134416226	0.0368760423581489	0.2812273431745213	1.9175671464772752	1.6582092529593486	-0.38904	1.912397	1.9515671669735069	82.86574520138825
2.13172	2.02183	30.6497	-13.3599	27.5847	127.36	138.508	1.54307	0.65702	20.3545	16.117	12.4317	45.4438	50.0154	1.63661	2.66676	33.1437	-29.477	15.153	81.9165	88.4924	1.4937	-1.01319	37.1925	19.6808	-31.5587	78.6438	86.995	1.60665	2.71142	36.8991	-33.5374	15.388	88.2903	95.6908	1.53027	0.728744	24.483	18.2646	16.304	53.8987	59.1987	1.49138	-1.02594	37.2356	19.299	-31.8439	78.5324	86.9127	-0.0635799999999999	2.0544	0.0127999999999999	0.0717239999999999	0.0299599999999999	0.0446599999999999	0.1063399999999998	1.938016	0.0763799999999998	1.982676	2.0553836080887673	0.0728572040089378	0.05377840830668	1.9409312743773284	1.9841466743605425	-0.0935399999999999	2.00974	2.011915654096861	98.661715709945
0.613057	0.530076	84.1869	72.6338	42.5648	54.9056	110.131	1.06936	0.716629	38.1557	28.7703	25.0624	49.0358	62.3093	0.123973	0.37966	47.2265	43.8635	17.5024	5.86984	47.8214	-0.344124	-2.57241	21.8829	-18.4329	-11.7935	-7.67993	23.1914	0.994222	0.688811	43.1235	33.2914	27.4102	50.2951	66.2513	0.0777826	0.34751	42.1104	39.5932	14.341	3.27876	42.2378	-0.33819	-2.57355	21.0908	-17.7786	-11.3464	-7.26942	22.3084	0.075138	0.027818	0.9915774	0.369119	-0.870249	0.3091509999999999	0.0461904	0.03215	0.9164394	0.3413009999999999	0.0801221577842234	1.0580522559645908	0.9235300010297446	0.0562776647717369	0.9779302359950632	0.945387	0.3369689999999999	1.0036456978087438	104.89405008624848
2.48031	-1.22779	28.9069	9.72183	-27.2231	171.436	179.588	1.82697	-0.198558	25.5649	25.0626	-5.04284	77.3871	81.6359	1.96224	-2.17589	26.9685	-15.3408	-22.1802	94.0487	97.9518	1.08375	1.78442	31.5377	-6.68622	30.8208	41.2738	51.9438	1.85099	-0.190302	25.9935	25.5242	-4.9168	80.6973	84.7804	1.97101	-2.19112	24.3454	-14.1519	-19.8097	85.6786	89.0703	1.08677	1.79296	31.7728	-7.00095	30.9919	41.7397	52.4567	-0.0240199999999999	0.008256	-0.1440399999999999	1.992562	0.11125	1.985588	-0.0087699999999999	0.0152300000000002	-0.12002	2.000818	0.0253992506976091	1.9977614585940937	1.9887021567454488	0.0175745782310702	2.004414495438506	-0.13527	1.977332	1.9819535340476575	88.56959068109953
-1.23589	0.146443	35.7426	35.36	5.21557	-56.3101	80.456	-0.511509	1.47448	18.4696	1.77612	18.384	-9.86475	21.4599	-1.07082	-0.373682	36.0733	33.5839	-13.1684	-46.4453	58.9961	-0.997109	-2.62653	34.6621	-30.165	-17.0742	-40.5804	53.3688	-0.642383	1.56448	30.2044	0.190788	30.2038	-20.765	36.6537	-0.972918	-0.36889	28.6669	26.7384	-10.3367	-32.5036	43.3391	-1.00045	-2.62327	34.4133	-29.8931	-17.0493	-40.4663	53.1206	0.130874	0.09	0.4614089999999999	1.84337	-0.428437	1.938162	-0.0979020000000001	0.004792	0.3305349999999999	1.93337	0.1588332580916227	1.9002397801806483	1.9849509316889928	0.0980192066280891	1.961421153940428	0.5593110000000001	1.848162	1.9309405928109236	94.42574336676552
1.05141	1.18888	38.5198	14.3563	35.7446	48.3852	76.4842	0.498849	0.315253	27.1215	25.7849	8.4092	14.0977	30.9259	0.988319	1.9668	29.6283	-11.4286	27.3354	34.2875	45.5583	1.19592	-2.00919	30.5101	-12.9512	-27.6249	45.8288	55.0558	0.54006	0.344276	29.3528	27.6304	9.90701	16.6342	33.7385	0.943252	1.99965	29.019	-12.067	26.3911	31.6156	42.9145	1.19964	-2.01416	29.2437	-12.5449	-26.4163	44.1232	52.9344	-0.041211	0.029023	-0.444403	1.684397	0.4482589999999999	1.622524	0.0450669999999999	0.0328499999999998	-0.403192	1.655374	0.0504051688817724	1.7420353842611809	1.6833063481306665	0.0557687814910814	1.7037684316655242	-0.4894699999999999	1.651547	1.7225528654032654	90.29596667976872
-2.52963	1.31052	16.0729	4.13634	15.5315	-100.208	111.02	-1.20737	2.60231	21.7073	-18.6265	11.1471	-33.0567	39.8251	-1.78529	0.19028	23.1813	22.7629	4.38437	-67.1508	71.1948	0.584401	-1.64469	15.2818	-1.12813	-15.2401	9.44779	17.9665	-1.73037	0.126788	25.5595	25.3544	3.23198	-69.8482	74.3779	-1.17681	2.56767	24.0297	-20.1796	13.0465	-35.2728	42.6802	0.577388	-1.64863	15.2031	-1.18218	-15.157	9.27399	17.8084	0.5229999999999999	2.475522	-0.0305600000000001	0.03464	-0.05492	0.0634919999999999	-0.6084800000000001	2.37739	-0.55356	2.440882	2.530165641313628	0.0461935406739947	0.0839490349200037	2.4540234559799954	2.5028650805674686	0.57792	2.41203	2.48029841900123	94.7898980084645
1.94039	1.55975	33.0755	0.365262	33.0734	112.751	125.825	1.49331	0.73662	29.7121	22.009	19.9602	62.799	69.632	1.43189	2.59687	25.3063	-21.6438	13.1132	49.9516	56.1931	1.673	-1.57455	35.6092	-0.133542	-35.609	91.5238	98.2071	1.61234	0.751545	28.7843	21.0308	19.653	69.2998	75.04	1.47152	2.56887	28.0115	-23.5417	15.1799	57.7912	64.222	1.67631	-1.57168	36.1251	-0.0320846	-36.1251	93.1796	99.9372	-0.1190300000000001	0.0149249999999999	0.0217899999999999	1.83225	-0.18045	1.845325	-0.0396299999999998	0.028	0.1408200000000001	1.817325	0.1199620628573885	1.8323795640095968	1.854126899142828	0.0485235705611199	1.8227727307662356	0.0614199999999998	1.86025	1.86126367796183	93.21471721120102
-1.13684	2.1327	60.3612	-32.1605	51.08	-84.3872	113.093	-1.29309	1.29595	25.3454	6.87859	24.3941	-42.702	49.8792	-0.79506	2.54198	47.2884	-39.0391	26.6859	-41.6852	63.2134	-0.292747	-1.61189	35.9993	-1.47896	-35.9689	-10.6898	37.5529	-0.865991	2.5558	38.4925	-32.0749	21.2809	-37.6597	53.851	-1.32016	1.37689	31.2607	6.02377	30.6748	-54.3457	62.6951	-0.284816	-1.62172	36.8129	-1.87401	-36.7651	-10.6272	38.3161	-0.4270990000000001	1.25985	0.0270699999999999	0.08094	0.0709309999999999	0.0138199999999999	0.5251	1.1650900000000002	0.454169	1.17891	1.3302765044534917	0.0853467544784217	0.0722647850685241	1.2779533317379006	1.263367827934921	-0.4980300000000001	1.2460300000000002	1.3418735565618694	111.52704888815268
-1.8416	-1.18917	24.8825	9.26708	-23.0924	-76.4894	92.1651	-1.41598	0.452557	18.095	16.2734	7.91234	-35.0847	39.7549	-1.08003	-1.79304	31.7865	-7.00634	-31.0048	-41.4047	52.4102	0.199345	1.87817	25.1287	-7.60276	23.951	5.04253	25.6296	-1.42514	0.545449	34.9611	29.8881	18.1379	-68.4886	76.8958	-1.10483	-1.80632	32.4345	-7.56856	-31.5391	-43.5829	54.3274	0.205727	1.87344	25.0365	-7.46204	23.8987	5.1871	25.5682	0.00916	0.0928919999999999	-0.31115	2.258877	0.34511	2.338489	0.0247999999999999	0.0132799999999999	-0.3203100000000001	2.351769	0.0933425372699928	2.280206048502854	2.363817191582505	0.028131804065861	2.373481814857868	-0.3359499999999999	2.245597	2.270587652769432	113.26219730386654
0.280264	1.11873	35.2048	15.3784	31.6683	9.9963	58.0131	-0.0711052	0.491524	32.7223	28.8484	15.444	-2.32869	33.14	0.555467	2.2637	21.0873	-13.47	16.2244	12.325	24.873	0.844167	-2.14043	31.9562	-17.2348	-26.9103	30.2965	44.035	-0.0745513	0.511719	33.1671	28.9186	16.2412	-2.47494	33.2593	0.587085	2.25065	25.1975	-15.8412	19.5952	15.6577	29.6661	0.843436	-2.14268	30.9494	-16.7504	-26.0248	29.3108	42.6262	0.0034461	0.020195	-0.6581902	1.7591259999999995	0.6300183	1.751981	-0.0316179999999999	0.0130500000000002	-0.6616363	1.7389309999999998	0.0204869136330976	1.878227521694866	1.8618164471010263	0.0342052689508502	1.8605492781000692	-0.6265722	1.772176	1.879680956116979	96.05039925750648
1.4318	-1.31458	29.6633	7.51722	-28.695	58.5459	79.5798	0.796468	-1.9976	31.5322	-13.0532	-28.7035	27.8551	42.3353	1.19031	0.000415719	20.5704	20.5704	0.00855151	30.6908	37.2445	-0.651527	2.17883	21.4001	-12.225	17.5646	-14.9503	26.1051	0.772701	-2.03303	30.2624	-13.4953	-27.0867	25.7812	39.7553	1.24358	-0.0113315	23.7836	23.7821	-0.269498	37.812	44.67	-0.658328	2.1727	21.2602	-12.0377	17.5239	-15.0293	26.036	0.0237669999999999	0.03543	-0.4471119999999999	1.9862685	0.417609	2.033445719	-0.0532699999999999	0.011747219	-0.4708789999999999	2.0216985000000003	0.0426632768197662	2.0359694729136413	2.075885056789134	0.0545498859231983	2.0758111324355233	-0.393842	1.998015719	2.036462210387192	98.7092026090232
2.31103	0.485546	25.2639	22.3439	11.7905	126.138	136.287	1.64753	-0.48404	26.5612	23.5099	-12.3605	66.4241	71.6921	1.6359	1.61904	24.1791	-1.16599	24.151	59.7137	64.5945	0.967754	-2.54515	34.6117	-28.6357	-19.4414	38.9743	52.1245	1.70472	-0.362353	34.5795	32.3341	-12.2576	91.9475	98.2349	1.643	1.47698	23.0568	2.15994	22.9554	57.38	61.8391	0.965255	-2.53766	34.2587	-28.1986	-19.455	38.448	51.4967	-0.05719	0.121687	0.0045299999999999	1.96102	-0.0688200000000001	1.981393	-0.0071000000000001	0.14206	0.06172	1.839333	0.1344560228067155	1.9610252321936097	1.9825878070968257	0.1422373143728467	1.840368235785708	0.01163	2.1030800000000003	2.103112156614573	96.88241110545502
-1.6705	-2.65144	42.6354	-37.6157	-20.0709	-109.289	125.654	-1.35101	2.57083	23.9126	-20.1222	12.9195	-43.071	49.4875	-1.3374	-2.05836	37.3415	-17.4935	-32.9904	-66.2179	76.1662	-1.35358	0.864299	32.2744	20.9517	24.5492	-58.3029	66.6398	-1.39147	-2.0375	31.8562	-14.3336	-28.4494	-60.0817	68.0047	-1.30015	2.60204	31.3403	-26.888	16.1012	-53.2371	61.777	-1.35534	0.865745	31.1527	20.1892	23.7252	-56.3898	64.4228	0.0404599999999999	1.6748553071795858	-0.0508600000000001	0.0312100000000001	0.05407	0.0208599999999998	-0.03725	1.622785307179586	-0.09132	1.643645307179586	1.675343938296738	0.0596724702019283	0.057954331158249	1.6232127758547072	1.6461801961551703	-0.0136100000000001	1.6539953071795868	1.6540513015841125	91.33773003271976
0.962777	0.839435	35.7051	23.8468	26.574	39.9384	69.9637	0.968953	1.73207	26.1204	-4.1943	25.7815	29.46	39.6517	0.365349	0.0282567	28.0523	28.0411	0.792559	10.4784	30.312	1.47788	-2.60338	28.2665	-24.2703	-14.4896	58.7312	65.1793	0.972014	1.66483	28.4681	-2.6729	28.3424	32.2393	43.0094	0.344208	0.0374665	27.7158	27.6964	1.03817	9.72952	29.374	1.46392	-2.61015	27.4359	-23.6518	-13.904	56.1273	62.474	-0.003061	0.0672399999999999	0.6247449999999999	1.6946035	-0.606665	1.6365733	0.0211409999999999	0.0092098	0.6278060000000001	1.6273635	0.0673096376531622	1.8060972668262496	1.7453981174786142	0.0230599717484648	1.7442626908720629	0.603604	1.7038133	1.80757228073261	91.22644241584068
-1.34948	0.569685	24.6869	20.7881	13.3153	-44.3878	67.8573	-1.51033	-0.226152	20.6638	20.1377	-4.63343	-44.5037	49.2916	0.00645711	1.53457	17.9605	0.650438	17.9487	0.115974	18.5656	-0.326451	-2.78464	40.9086	-38.33	-14.2941	-13.5931	43.1079	-0.0449977	1.49224	30.5236	2.39534	30.4295	-1.37395	30.5545	-1.29532	-0.42218	28.3225	25.8358	-11.6052	-47.8418	55.5968	-0.323322	-2.79155	41.4032	-38.8924	-14.1988	-13.621	43.5862	-1.4653323	1.718392	-0.2150099999999999	0.196028	0.05145481	0.0423299999999999	1.30177711	1.95675	1.2503223	1.91442	2.2583334153944783	0.2909575173182503	0.0666290204950973	2.350211523803752	2.2865497567901927	-1.51678711	1.760722	2.3239589278526744	112.90838782238411
1.21447	0.0382225	129.03	128.935	4.93064	198.166	240.715	1.07905	-0.246167	74.3224	72.0818	-18.1115	96.6916	122.046	1.27733	0.385058	61.3455	56.8536	23.0422	101.474	118.669	1.11163	1.00542	51.6912	27.6929	43.6473	70.0488	87.0564	1.05643	-0.222391	94.487	92.16	-20.8402	119.45	152.303	1.28949	0.342628	69.7159	65.6637	23.422	116.966	136.167	1.1033	0.999694	52.5161	28.3881	44.1821	70.4323	87.8558	0.02262	0.0237759999999999	-0.2104399999999999	0.588795	0.2209000000000001	0.607449	-0.0121599999999999	0.04243	-0.23306	0.5650189999999999	0.032817107977395	0.6252715774965306	0.6463676180015518	0.0441380844622872	0.611198358931861	-0.19828	0.631225	0.661634309135341	102.97345158000688
2.63631	2.88994	36.8137	-35.6541	9.16677	255.67	262.198	2.10356	0.561983	11.379	9.62892	6.06348	45.9331	47.5545	2.23523	3.07317	45.3893	-45.2831	3.1033	209.737	214.643	1.71059	-1.33752	38.0515	8.79626	-37.0209	101.816	108.694	2.25412	3.01555	40.935	-40.6103	5.1458	192.843	197.14	1.77328	0.383513	26.7447	24.8019	10.0074	76.4951	81.0357	1.70753	-1.33392	38.0045	8.9183	-36.9433	101.358	108.249	-0.15056	2.453567	0.3302799999999999	0.17847	-0.0188899999999998	0.05762	0.4619500000000001	2.6896570000000004	0.4808399999999999	2.6320370000000004	2.4581821204070704	0.3754149961043111	0.0606374183157561	2.7290387648674033	2.675598227493994	-0.1316700000000001	2.511187	2.514636581669208	106.70598989213312
1.97454	-2.70743	43.5101	-39.4734	-18.3026	153.688	165.947	1.86116	-1.83792	27.4152	-7.23638	-26.4429	86.0244	90.4096	1.45921	2.89425	33.2489	-32.237	8.14029	67.6636	75.5376	0.890214	0.232097	29.4296	28.6404	6.76934	29.7986	41.8815	1.4466	2.88182	29.3342	-28.35	7.53467	58.8627	65.7671	1.85492	-1.83387	23.8757	-6.20875	-23.0543	74.4289	78.1646	0.890751	0.243161	28.0744	27.2485	6.75952	28.4479	39.9682	0.4145599999999998	1.5634453071795864	0.00624	0.0040500000000001	0.0126099999999997	0.0124300000000001	-0.39571	1.5550653071795866	-0.4083199999999998	1.5674953071795867	1.6174737160590498	0.0074390926866118	0.0177064112682383	1.6046228571516554	1.6198045438972033	0.40195	1.5510153071795862	1.6022522540490889	86.77170090234137
-2.39499	1.28331	40.288	11.4232	38.6346	-219.105	227.277	-1.69962	0.336234	24.6487	23.2684	8.13243	-65.185	69.8479	-2.25266	1.94121	32.7215	-11.8453	30.5022	-153.92	157.429	-1.85837	-1.87517	30.71	-9.20372	-29.2984	-96.0811	100.87	-2.30596	1.95134	27.1568	-10.0868	25.214	-134.889	137.596	-1.78122	0.42947	24.4765	22.2537	10.1917	-70.5982	74.7209	-1.84655	-1.87846	31.9509	-9.67585	-30.4506	-98.7304	103.772	0.6063399999999999	1.6151060000000002	0.0816000000000001	0.093236	0.0532999999999996	0.0101299999999999	-0.4714400000000001	1.51174	-0.5247399999999998	1.52187	1.7251711760970272	0.1239012174920005	0.0542540956979283	1.5835446003191702	1.6097951312201189	0.5530400000000002	1.6049760000000002	1.6975868761792432	85.63344094065982
-2.41019	1.32866	28.8093	6.90778	27.9689	-159.118	167.853	-1.72788	2.03615	31.2804	-14.0368	27.9541	-85.2553	90.9341	-1.973	0.000706579	20.9446	20.9446	0.014799	-73.8625	76.9184	-1.7238	-2.08331	38.2239	-18.7438	-33.3127	-103.728	110.547	-1.70179	2.04218	31.8241	-14.452	28.3534	-84.3564	90.1597	-2.04652	-0.0168421	25.2866	25.283	-0.425859	-96.2372	99.5039	-1.73062	-2.09165	38.1431	-18.9809	-33.085	-104.264	111.022	-0.0260900000000001	0.0060299999999999	0.31864	2.0529921	-0.2712100000000002	2.041473421	0.07352	0.0175486789999999	0.3447300000000002	2.0590221	0.0267777706316266	2.0775726250271997	2.0594097680523524	0.0755853592612024	2.08768071821062	0.24512	2.035443421	2.050149685874713	95.7859985397309
-2.4546	0.176803	48.8501	48.0886	8.59191	-282.254	289.963	-2.09443	0.963341	30.8235	17.5934	25.3092	-123.257	127.14	-2.22483	-0.501457	34.7768	30.4952	-16.7173	-158.996	162.823	-1.95676	-2.04535	32.6645	-14.9259	-29.0549	-113.265	117.881	-2.0718	0.95979	38.8253	22.2738	31.8007	-151.673	156.564	-2.23567	-0.506181	32.5183	28.4406	-15.7662	-150.329	153.806	-1.96193	-2.05545	33.4177	-15.5695	-29.5692	-116.502	121.2	-0.0226299999999999	0.0035509999999999	0.1412399999999998	1.469522	-0.1530299999999997	1.4612470000000002	0.0108399999999999	0.0047239999999999	0.1638699999999997	1.465971	0.0229069094598113	1.476293888791795	1.4692382298010764	0.0118246258291752	1.475101470998182	0.1303999999999998	1.464798	1.470590813518159	98.43126934008323
0.00882373	0.736708	34.8551	25.8166	23.4175	0.307555	56.9269	0.451363	-0.698617	16.8982	12.9395	-10.8682	7.88886	19.2321	-0.205552	1.21152	36.6242	12.8771	34.2857	-7.58131	37.6948	0.393593	-2.52899	32.1598	-26.3117	-18.4919	12.9872	34.6832	0.212031	-0.578427	44.9632	37.6487	-24.5817	9.60518	45.9777	-0.178884	1.21048	34.4616	12.1501	32.2486	-6.19756	35.0144	0.384677	-2.52747	32.3615	-26.4484	-18.6481	12.758	34.7856	0.239332	0.12019	0.630247	1.909097	-0.417583	1.789947	-0.026668	0.0010399999999999	0.390915	1.788907	0.2678160606162371	2.01043841895692	1.8380113777389957	0.0266882712815948	1.831120638263356	0.656915	1.910137	2.0199407605160107	111.70192752905206
-0.225479	-1.98728	32.623	-13.1974	-29.8343	-7.41829	56.0976	-0.865962	-3.13603	17.0786	-17.0783	-0.094926	-16.7084	24.3503	0.305005	-1.44103	29.9916	3.88093	-29.7394	9.29008	31.7473	0.927533	0.873046	27.9561	17.9617	21.4225	29.8115	40.8689	0.267467	-1.40874	37.0511	5.97794	-36.5657	10.0285	38.3843	-0.882204	3.00924	23.6823	-23.4752	3.12535	-23.7101	33.5115	0.930489	0.889888	29.0014	18.2564	22.5342	31.0517	42.4887	-1.133429	1.7272899999999998	0.0162419999999999	0.1379153071795862	0.037538	0.0322899999999999	1.187209	1.8329153071795865	1.149671	1.8652053071795864	2.0659603195949816	0.1388684072006287	0.0495151042006375	2.183814033514355	2.191057791609317	-1.170967	1.6949999999999998	2.0601428870563807	112.52809900144008
0.728568	-2.16652	49.1673	-27.5883	-40.6977	39.076	77.263	-0.0754656	-2.82162	23.5696	-22.3732	-7.41367	-1.78038	24.0995	1.02408	-1.72622	33.6901	-5.21508	-33.284	40.8564	53.1635	0.0771778	0.960183	45.6336	26.165	37.3875	3.5254	45.7696	0.987092	-1.7913	41.8597	-9.15553	-40.8462	48.3639	63.9633	-0.0605428	-2.79221	24.0072	-22.5568	-8.21801	-1.45435	24.0512	0.0725516	0.970223	46.174	26.0936	38.0941	3.35293	46.2956	-1.0625576	1.03032	-0.0149227999999999	0.0294099999999999	0.0369880000000001	0.0650799999999998	1.0846228	1.0659899999999998	1.0476348	1.00091	1.4800634971911713	0.0329793580871428	0.0748566533048331	1.5207699689235843	1.448916665053943	-1.0995456	1.0953999999999997	1.5520636863477475	123.93939093780718
1.3689	-0.626225	37.6541	30.5091	-22.0687	69.2199	90.7419	1.36408	0.245481	25.9434	25.1657	6.30484	47.4309	54.2664	0.696876	-1.38465	28.8723	5.34341	-28.3735	21.7889	36.4754	0.552593	2.70722	29.8838	-27.1087	12.5762	17.3669	34.5637	0.681441	-1.37697	27.196	5.23842	-26.6867	20.0005	33.7586	1.39603	0.21075	25.5629	24.9973	5.34758	48.4618	54.7905	0.542104	2.71067	30.2938	-27.5244	12.6539	17.2387	34.8552	0.682639	1.622451	-0.0319500000000001	0.034731	0.015435	0.0076799999999999	-0.699154	1.5954	-0.7145890000000001	1.58772	1.7602111383927783	0.0471915761656676	0.0172401167339435	1.7418718310243149	1.741118099762621	0.6672039999999999	1.630131	1.761388161302613	88.32426368161359
