b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
0.113288	-1.57083	32.0693	-0.00101437	-32.0693	3.64084	32.6158	1.12804	1.25012	36.7557	11.5857	34.882	50.8317	62.9042	1.00002	-2.90341	11.9212	-11.5846	-2.81271	14.0102	18.3957	0.163803	-1.4688	46.737	4.75872	-46.4941	7.68992	47.3654	1.19099	1.29412	35.4873	9.69359	34.1377	52.9901	63.7754	0.900922	-2.90886	10.5075	-10.2242	-2.42342	10.8	15.0681	-0.050515	0.1020299999999998	-1.077702	2.86495	0.964237	2.71892	-0.06295	0.044	-1.027187	2.7629200000000003	0.1138502794243385	3.0609443156163425	2.8848360366871804	0.0768030110086838	2.9476838465766644	-1.014752	2.82095	2.997912694526643	102.87357866140898
0.282504	1.2768	47.8518	13.8667	45.7985	13.6989	49.9954	0.681352	-1.28906	50.2449	13.9693	-48.2639	36.9455	62.5429	0.063188	3.05325	27.9449	-27.836	2.46539	1.76696	28.0007	0.617371	-1.32127	49.904	12.3233	-48.3585	32.8041	59.7203	0.289553	1.31239	46.0233	11.761	44.4952	13.5132	47.9661	0.0511845	3.07897	29.0153	-28.9585	1.81573	1.48578	29.0534	-0.334867	2.59807	-0.007049	0.03559	0.0639809999999999	0.0322099999999998	0.3917989999999999	2.60145	0.327818	2.63366	2.6195617252870753	0.0362813519731555	0.0716313650644742	2.630788581186447	2.653983729551483	-0.398848	2.56586	2.5966742704282337	128.00268777650217
-1.0369	-0.341182	22.3705	21.081	-7.48519	-27.5817	35.8229	0.0928646	2.45158	28.9112	-22.2974	18.4034	2.68869	29.4139	-0.590431	-1.45985	10.9858	1.21636	-10.9182	-6.86984	12.9569	-0.960638	-0.234221	30.0557	29.235	-6.97548	-33.5228	45.0236	0.085784	2.53351	29.3802	-24.1137	16.7847	2.52345	29.4884	-0.719967	-1.41211	11.0678	1.74898	-10.9288	-8.67496	14.0624	-0.0762619999999999	0.1069609999999999	-1.122684	2.874692	1.0535026	2.6858009999999997	0.0070806	0.0819300000000002	-1.046422	2.7677310000000004	0.1313641814384727	3.08614216437286	2.8850294174943447	0.0822353926017262	2.9589413462326357	-1.1297646	2.7927619999999997	3.0126213900948717	78.88548190084852
-0.0828437	1.68567	46.359	-5.31391	46.0534	-3.84494	46.755	0.345048	-1.34737	32.3172	7.16046	-31.514	11.3736	34.5811	-2.06986	-1.69712	14.6562	-1.84655	-14.5394	-57.1411	58.9907	0.249721	-1.3905	43.4956	7.79987	-42.7905	10.975	44.8589	0.0652619	1.71839	35.4388	-5.21155	35.0535	2.31445	35.5143	-2.1541	-1.60009	14.7098	-0.430894	-14.7035	-62.547	64.2534	-0.3325647	3.0761700000000003	-0.1481056	0.03272	0.095327	0.0431300000000001	0.2797861	3.06576	0.1844591	3.10889	3.094094560382098	0.1516768510727988	0.1046299853244757	3.078500388070986	3.114357428374722	-0.4278917	3.0330399999999997	3.063074101050918	134.09816057038972
0.202636	-0.0655081	33.6276	33.5555	-2.20131	6.86091	34.6407	2.24048	-2.35113	46.7831	-32.9128	-33.2477	217.341	222.369	1.82779	1.58893	35.4548	-0.642714	35.449	107.416	113.117	2.25142	-2.32835	47.8756	-32.8975	-34.7826	224.919	229.958	0.117739	-0.289172	30.6581	29.3852	-8.74242	3.61801	30.8709	1.71567	1.6067	37.8036	-1.35698	37.7792	101.703	108.501	-2.048784	2.2628418999999997	0.084897	0.2236638999999999	-0.0109400000000001	0.02278	2.122741	2.0619579999999997	2.133681	2.0391779999999997	3.0525349044771968	0.2392342800942415	0.0252707736327957	2.959341167700169	2.9514134792409212	-2.037844	2.2856219	3.0621684535791966	165.19499536614015
-1.2097	-2.06183	19.471	-9.18135	-17.1704	-29.734	35.8514	1.15312	0.639055	32.9105	26.4159	19.629	46.9371	57.5177	-0.0223532	-2.9999	17.409	-17.2346	-2.45857	-0.389181	17.4134	1.11477	0.700319	29.6783	22.6931	19.1265	40.3755	50.1097	-1.06908	-2.29104	29.3211	-19.3394	-22.039	-37.6685	47.7352	0.0741784	-3.03493	20.45	-20.3338	-2.17712	1.51834	20.5063	-2.32447	2.762149	-0.1406199999999999	0.2292100000000001	0.0383499999999998	0.0612639999999999	2.2222	2.930095	2.18385	2.991359	3.6100731127085224	0.2689074348172621	0.0722772453542606	3.6774487826515	3.7037048329181146	-2.36282	2.700885	3.588550979939535	116.93983502455438
-0.69731	0.959805	191.303	109.747	156.692	-144.474	239.774	0.0632598	-2.1475	201.724	-109.993	-169.098	12.7696	202.183	0.047998	1.55095	12.4083	0.24622	12.4058	0.595802	12.4226	0.0776907	-2.20235	202.453	-119.528	-163.402	15.7446	203.065	-0.639523	1.01504	105.481	55.6506	89.6059	-72.1507	127.796	0.0734098	1.61204	12.7909	-0.527436	12.7801	0.939823	12.8254	-0.7750007	3.121030307179586	-0.057787	0.0552349999999999	-0.0144308999999999	0.05485	0.7027827999999999	3.1206453071795863	0.7172137	3.0657953071795863	3.215813468367528	0.0799389929508747	0.0567166058117903	3.198801462610303	3.1485705259676275	-0.7605698	3.107305	3.199032788781172	327.3727210757371
-0.179183	-0.879077	70.5291	44.9878	-54.318	-12.7053	71.8183	0.578096	2.39558	61.446	-45.1258	41.7046	37.5335	72.1559	0.180692	1.55985	12.6142	0.138029	12.6134	2.2917	12.8207	-0.212185	-0.953567	84.2024	48.7345	-68.6658	-18.0009	86.1051	0.521271	2.41422	71.1858	-53.1704	47.3321	38.8105	81.0782	0.170002	1.6168	12.2349	-0.562612	12.222	2.08999	12.4122	0.033002	0.07449	-0.700454	2.9898883071795863	0.790281	2.9340383071795864	0.056825	0.0186399999999999	-0.7334560000000001	2.9153983071795864	0.0814732600550635	3.0708415614494364	3.0386057406248432	0.0598040987307726	3.0062443336232	-0.757279	3.0085283071795863	3.1023723275812443	177.82616286412343
1.73156	-2.11529	68.2035	-35.3285	-58.3405	186.62	198.749	0.434938	1.02508	53.2058	27.6154	45.478	23.8778	58.5073	-0.750049	1.03062	14.9978	7.71314	12.8624	-12.3339	19.418	1.54209	-1.83311	87.6234	-22.722	-84.626	195.419	214.164	0.57168	0.860535	63.9431	41.693	48.4811	38.579	74.6797	-0.66882	0.701768	15.3601	11.7305	9.91597	-11.0563	18.9255	0.18947	0.2821799999999999	1.15988	2.975825	-1.107152	2.85819	-0.1367419999999999	0.1645449999999999	0.97041	2.693645	0.3398888543332952	3.1938779007696896	3.0651322364955154	0.2139472635697871	2.863113507027795	1.296622	3.14037	3.397521500709598	208.2986797811141
2.65509	1.72067	31.4055	-4.68925	31.0535	222.288	224.545	0.457707	2.93586	21.1848	-20.7381	4.32764	10.0385	23.9094	1.24343	-0.94765	43.5703	25.4273	-35.3811	69.2568	81.8222	2.48783	1.67859	33.156	-3.56704	32.9636	198.14	200.895	0.260648	2.97961	24.8486	-24.5234	4.00739	6.55033	25.6975	1.34554	-0.792784	46.3718	32.5467	-33.0311	83.0027	95.0778	0.1672599999999997	0.0420799999999998	2.3944419999999997	1.2589400000000002	-2.030123	1.25727	0.1970589999999999	0.0437500000000001	2.227182	1.30102	0.1724721252840583	2.7052324142232216	2.3879127387802512	0.201857157368769	2.57933958631352	2.197383	1.21519	2.511011506303585	143.76759511485676
1.09971	-1.99883	42.396	-17.598	-38.5711	56.6054	70.8779	0.153803	1.05851	28.004	13.7269	24.4089	4.3241	28.723	0.943838	1.30397	14.6817	3.87115	14.1621	16.0081	21.7212	1.40064	-2.17789	40.2122	-22.9403	-33.0267	76.6314	86.5413	0.229699	1.17428	30.0477	11.6047	27.7163	6.96278	30.8439	1.09994	1.47058	13.898	1.3905	13.8283	18.5615	23.188	-0.3009300000000001	0.17906	0.870011	3.110075307179586	-1.2468370000000002	3.046785307179586	-0.0758959999999999	0.1157699999999999	1.170941	2.931015307179586	0.3501733120898851	3.229471714762214	3.292036332213605	0.138430111305308	3.156256256453529	0.945907	3.05734	3.2003230974776593	95.67435376085696
0.176002	2.0529	108.059	-50.1009	95.7431	19.117	109.838	1.73597	-0.990401	93.191	51.1017	-77.9306	256.191	272.655	1.48953	-1.62692	17.8406	-1.00076	-17.8125	37.5502	41.5729	-0.120874	2.25326	96.2809	-60.7247	74.7163	-11.6662	96.9851	1.73508	-1.15777	91.3802	36.6782	-83.6962	250.975	267.094	1.46916	-1.7252	22.2665	-3.42443	-22.0016	45.8185	50.9424	0.296876	0.2003599999999998	-1.559078	3.072515307179586	1.856844	3.0395243071795863	0.00089	0.167369	-1.855954	2.872155307179586	0.358161261132468	3.4454425728688127	3.5618222378821134	0.1673713663115647	3.4196259091713324	-1.559968	3.043301	3.4198217991037194	298.71518695848914
-0.937569	2.9795	196.439	-193.864	31.7019	-212.369	289.328	0.220421	-0.0678409	190.354	189.916	-12.9039	42.2986	195.054	-1.43703	-1.3638	19.2081	3.94774	-18.798	-38.1331	42.6976	-0.869415	2.95216	165.18	-162.225	31.104	-162.399	231.642	0.200725	-0.0368973	161.709	161.599	-5.96529	32.6775	164.978	-1.50834	-1.38908	18.5477	3.35186	-18.2423	-39.8584	43.9626	-0.0681539999999999	0.0273399999999996	-1.138294	3.0163973	1.089836	3.0200009000000003	0.019696	0.0309435999999999	-1.07014	2.9890573000000003	0.0734332575608625	3.2240294511501117	3.210630458787933	0.0366802235129504	3.174848525880139	-1.15799	3.0473409	3.2599428523998406	406.5718806744046
1.91943	3.09959	74.6387	-74.5729	3.13427	248.934	259.926	1.03304	-0.0659223	38.4098	38.3264	-2.53023	47.1223	60.9748	1.7833	-0.0166633	36.2515	36.2464	-0.604042	104.792	110.885	1.2495	0.0867793	43.704	43.5396	3.78784	69.9687	82.4964	2.05276	3.11982	35.1164	-35.1081	0.764563	134.513	139.021	1.9101	0.0949134	38.1965	38.0246	3.61992	126.157	131.813	0.6699299999999999	3.0128107	-0.1333300000000001	0.0202299999999997	-0.2164600000000001	0.1527016	-1.0197200000000002	3.0974430071795864	-0.8032600000000001	3.0330407	3.0863950685118864	0.1348560039449487	0.264901321707839	3.2609786968218173	3.137604582393468	0.88639	3.117673007179586	3.241230046108453	115.3059648762528
-2.5455	1.54418	19.9164	0.530094	19.9093	-126.182	127.831	-1.35624	-0.32834	41.5551	39.3352	-13.4004	-75.2971	86.1311	-1.10389	-2.97975	40.3932	-39.8653	-6.50892	-54.2138	67.6073	-2.4104	1.66412	29.374	-2.73724	29.2462	-162.271	164.908	-1.20767	-0.409589	28.2821	25.9427	-11.2629	-43.0846	51.538	-1.07932	-3.07111	46.6299	-46.5141	-3.28392	-60.6856	76.5316	-0.1351	0.1199399999999999	-1.33783	1.953769	1.0541600000000002	1.99246	-0.1485699999999998	0.0812489999999999	-1.20273	2.073709	0.1806588320564482	2.3679109810677006	2.2541406693460817	0.1693353031739098	2.3972543606344736	-1.1892600000000002	1.87252	2.2182584380545025	119.57670982798432
-0.702822	1.34551	47.3514	10.5774	46.1548	-36.0878	59.7208	-1.17614	-2.67174	31.9782	-28.5128	-14.4784	-46.9019	56.9603	-0.592234	-1.0556	36.4016	17.9354	-31.6765	-22.8408	42.9741	-0.763532	1.34829	52.0065	11.4763	50.7244	-43.6809	67.9168	-1.16278	-2.65268	36.1141	-31.8831	-16.9615	-52.1162	63.406	-0.863826	-1.1425	41.8512	17.3818	-38.0709	-40.819	58.4612	0.06071	0.00278	0.459958	2.284995307179586	-0.412608	2.263155307179586	-0.01336	0.0190599999999996	0.3992479999999999	2.2822153071795857	0.0607736168086119	2.330829233469653	2.300460237882656	0.023276021996896	2.316874116957762	0.473318	2.2659353071795865	2.3148418402662085	131.62939788584458
-0.216881	2.23236	52.8993	-32.4989	41.7392	-11.563	54.3519	-1.39966	-2.62942	45.8073	-39.9294	-22.449	-87.1978	98.6096	0.0108843	-0.260292	74.9531	72.4283	-19.2902	0.815826	74.9575	-0.106282	2.31379	46.8844	-31.7172	34.5277	-4.99235	47.1494	-1.24639	-2.61765	39.7424	-34.411	-19.8831	-63.3937	74.8213	-0.0650057	-0.392236	78.676	72.7011	-30.0744	-5.11799	78.8423	-0.1105989999999999	0.0814300000000001	1.029509	1.433175307179587	-1.293378	1.3399753071795857	-0.1532699999999998	0.0117700000000002	1.140108	1.351745307179586	0.1373425778882863	1.7646190076586796	1.8623534773868855	0.1537212600781035	1.7683499730387178	1.182779	1.421405307179587	1.8491509430328543	186.1229038303142
0.904689	-2.14603	28.4841	-15.4962	-23.9	29.4311	41.2265	-0.557972	2.64815	40.9249	-36.0428	19.3846	-24.0384	47.6947	0.209015	0.0873894	51.7364	51.539	4.51546	10.8926	52.8707	-0.421812	2.58816	38.5194	-32.7695	20.2461	-16.734	41.9972	0.802671	-2.4111	38.0878	-28.3694	-25.4137	33.9622	51.0304	0.364541	0.165192	46.3636	45.7325	7.62411	17.2783	49.4785	1.326501	1.5489953071795863	0.1020179999999999	0.2650699999999997	-0.13616	0.0599899999999999	-1.360643	1.2239353071795869	-1.224483	1.2839253071795866	2.039360528367993	0.2840242546403385	0.1487896021232666	1.8301275938059045	1.774210475593354	1.462661	1.4890053071795863	2.087226390627038	137.3823074220982
2.46897	-3.04615	22.3195	-22.2179	-2.12702	130.854	132.827	2.07045	-1.2711	17.7954	5.25367	-17.0022	69.4222	71.8206	1.8153	0.845311	25.5678	16.9642	19.1293	76.4497	80.6119	2.39314	-1.26791	25.4943	7.60431	-24.3338	138.389	140.718	2.31519	-2.98089	24.0193	-23.7098	-3.84337	120.434	122.806	1.63896	0.508626	25.4824	22.2567	12.4094	63.1408	68.089	0.0758300000000002	1.7782399999999998	0.1537800000000002	0.0652599999999998	-0.3226899999999997	0.0031899999999998	-0.2447399999999997	1.70979	0.0779499999999999	1.71298	1.7798560858957106	0.1670543504372156	0.3227057672245722	1.7272172740277931	1.7147526593943512	0.39852	1.77505	1.819236293860696	77.58887357941857
-0.427162	2.31385	51.1774	-34.6234	37.6875	-22.5319	56.1151	-1.9201	-1.03616	35.1252	17.8972	-30.2236	-117.231	122.47	-2.14314	-0.419719	18.316	16.7262	-7.46382	-77.0087	79.1569	-0.30152	2.34701	51.6189	-36.1632	36.8338	-15.801	53.9832	-1.81013	-1.06824	28.1925	13.5795	-24.7065	-83.839	88.4522	-1.97044	-0.409632	16.7762	15.3883	-6.6815	-59.0058	61.3443	-0.1256419999999999	0.03316	1.382968	2.9010953071795864	-1.61858	2.9000153071795864	-0.1099699999999999	0.0320800000000001	1.50861	2.867935307179586	0.1299442101980692	3.213869081086443	3.3211278202255197	0.1145536001180232	3.2405180231356936	1.492938	2.933175307179586	3.2912583086856095	127.57839062964388
1.16226	-2.67637	51.4363	-45.9699	-23.0752	74.1811	90.3915	0.539329	0.553833	35.5375	30.2251	18.691	20.1092	41.1021	-0.366743	0.271577	16.3437	15.7447	4.38423	-6.12921	17.4552	1.28882	-2.57911	66.9966	-56.6747	-35.7284	112.317	130.781	0.593784	0.385352	31.8222	29.4885	11.9615	20.0256	37.5989	-0.27919	-0.0112308	15.9203	15.9193	-0.178795	-4.50277	16.5448	-0.12656	0.0972599999999999	0.5684760000000001	3.061722	-0.7494910000000001	3.132943	-0.054455	0.168481	0.6950360000000001	2.964462	0.1596149779939213	3.114049865988019	3.221345774723664	0.1770626849056571	3.044849748467074	0.6229310000000001	3.0529823071795863	3.115885748661621	130.97245203102096
0.504956	-2.36324	64.1401	-45.6722	-45.0334	33.782	72.6448	0.99272	0.870203	47.5909	30.6805	36.3813	55.3957	73.1825	1.6785	0.523431	17.3092	14.9917	8.65209	44.7517	47.9825	0.625514	-2.27236	63.831	-41.1975	-48.7561	42.5822	76.731	0.833233	0.756569	56.4831	41.0743	38.7717	52.7016	77.2516	1.47329	0.406762	19.4948	17.9042	7.71287	40.2996	44.7673	-0.120558	0.0908799999999998	-0.328277	3.119809	0.367206	3.1406223071795862	0.159487	0.1136339999999999	-0.207719	3.028929	0.1509748514289713	3.137032672002318	3.162016559537604	0.195828468627521	3.0360431601019773	-0.4877640000000001	3.0497423071795864	3.0885015557543545	144.21283086088113
-0.431429	0.775249	27.888	19.9189	19.5186	-12.4084	30.8836	-1.92356	2.27906	37.0548	-24.1046	28.1429	-124.118	129.617	-1.72435	-1.4832	47.845	4.18569	-47.6615	-129.913	138.443	-0.633388	0.662308	32.6434	25.7418	20.0737	-22.0864	39.4133	-1.66631	2.20004	31.6333	-18.6173	25.5746	-80.7231	86.7	-1.40722	-1.39437	45.9651	8.06736	-45.2516	-88.2473	99.5006	0.2019589999999999	0.1129409999999999	1.234881	1.424791	-1.290172	1.616752	-0.25725	0.0790199999999998	1.032922	1.537732	0.2313938356179783	1.8854602827537896	2.06843680567911	0.2691128441750783	1.8524436730729497	1.492131	1.5038109999999998	2.1184670034914395	119.0293285951844
1.06231	1.39913	17.4004	2.97246	17.1446	22.1629	28.5667	2.514	-1.53354	32.7962	1.22144	-32.7734	201.258	203.967	1.734	1.83296	16.1817	-4.1939	15.6288	44.392	47.2493	1.10339	1.29965	23.7755	6.3679	22.9069	31.8902	39.7777	2.44692	-1.49201	23.4283	1.84398	-23.3556	134.316	136.344	1.78681	1.79793	15.3385	-3.45398	14.9445	44.5036	47.0727	-0.04108	0.09948	-1.38461	2.89114	1.4106099999999997	2.83319	0.0670799999999998	0.0415299999999998	-1.34353	2.7916600000000003	0.1076282342138901	3.205594383527024	3.1649306703623066	0.0788952932689901	3.0981346672635133	-1.4516899999999997	2.93267	3.272301511933153	72.00246207783456
-1.07936	2.63496	31.373	-27.4321	15.2232	-40.8317	51.7068	-0.0928262	-0.21169	25.1061	24.5456	-5.2751	-2.33385	25.6486	0.232892	-1.2884	10.3584	2.88647	-9.94813	2.43426	10.6406	-0.915431	2.81273	28.3984	-26.8766	9.17165	-29.7829	41.1521	-0.144115	-0.51131	23.197	20.2302	-11.3508	-3.35462	23.4383	-0.0854776	-1.38949	16.239	2.92807	-15.9728	-1.38976	16.2983	-0.1639290000000001	0.1777700000000002	-0.935245	3.1369153071795863	0.8226048	3.02442	0.0512887999999999	0.29962	-0.771316	2.959145307179586	0.2418158182191564	3.273365371363637	3.1342933802346966	0.3039781002069722	3.0580172204974527	-0.9865338	2.84665	3.012750431257531	70.76389938874341
0.390652	-0.992877	40.5698	22.1625	-33.9813	16.2549	43.957	0.444717	1.20306	33.9429	12.2026	31.6737	15.5975	37.6497	-0.128377	3.07454	34.4425	-34.3651	2.3076	-4.43376	34.7267	0.538786	1.24532	38.5336	12.3217	36.5105	21.7805	44.2632	0.357917	-1.03633	35.765	18.218	-30.7773	13.076	38.0804	-0.172797	3.00319	34.8645	-34.5311	4.81001	-6.0545	35.3863	-0.148134	2.238197	0.032735	0.0434529999999999	-0.094069	0.0422599999999999	0.0867999999999999	2.23939	0.180869	2.28165	2.243093732496482	0.0544035240954113	0.1031255756880901	2.241071576746267	2.288807619189739	-0.0540649999999999	2.195937	2.1966024520140186	113.59438189869203
-0.582804	2.46175	15.386	-11.9653	9.67273	-9.48335	18.6749	-0.943945	-1.02239	29.1521	15.1978	-24.8772	-31.7905	43.3886	0.474876	1.78028	15.5443	-3.23249	15.2044	7.66217	17.3301	-0.819473	-1.18934	32.8491	12.2289	-30.488	-30.0345	44.5099	-0.641098	2.72895	29.5845	-27.1014	11.8643	-20.2928	35.8754	0.372398	1.63844	15.0004	-1.01391	14.9661	5.71614	16.0526	0.236669	2.6320953071795863	0.0582939999999999	0.2672000000000003	-0.124472	0.1669500000000001	-0.3028470000000001	2.5318453071795863	-0.178375	2.364895307179586	2.6427141203009077	0.273484972961953	0.2082440426134684	2.5498935203055626	2.371612838248484	0.361141	2.799045307179586	2.8222468803286973	83.93066721655619
-0.929204	-0.796473	77.3371	54.0766	-55.2879	-82.6588	113.294	-1.26607	2.53903	66.297	-54.6212	37.5741	-108.228	127.006	-0.512266	1.54006	17.7222	0.544624	17.7138	-9.48075	20.0987	-1.21916	2.45437	68.0075	-52.5704	43.1436	-105.032	125.127	-1.0168	-0.688208	58.1319	44.9003	-36.9227	-69.8331	90.8624	-0.552994	1.48997	17.2679	1.39423	17.2116	-10.0433	19.9762	0.289956	3.0323423071795865	0.0875959999999999	0.1082649999999999	-0.04691	0.0846599999999999	-0.2492700000000001	3.0559473071795864	-0.2023600000000001	3.1406073071795864	3.046173722860733	0.1392636687761742	0.0967877249448502	3.0660967820925293	3.1471199258226266	0.336866	2.947682307179586	2.966868666795948	144.56894338789746
1.13474	-0.46739	39.2124	35.0067	-17.6674	54.6792	67.4501	0.0910449	2.46398	32.0175	-24.9439	20.073	2.91906	32.492	-0.249683	-2.90694	10.3464	-10.0629	-2.40555	-2.61024	10.6706	1.29128	-0.655275	39.6887	31.4683	-24.1854	66.7273	77.6384	-0.0092484	2.55731	38.4215	-32.0476	21.1934	-0.355343	38.4232	-0.277339	-2.78271	11.5541	-10.818	-4.05806	-3.24563	12.0013	-0.1565399999999999	0.187885	1.1439884	3.0247	-1.2002351	3.119255	0.1002933	0.0933300000000003	1.3005284	3.070600307179586	0.2445517221877613	3.2338088300538983	3.3422022754909686	0.1370008573874268	3.334660457326642	1.0436951	2.93137	3.1116281170255564	110.61451714221543
1.2335	-0.683668	73.8111	57.2229	-46.6221	115.955	137.535	0.637649	2.2982	73.8118	-49.0797	55.1304	50.321	89.4565	0.747169	-2.33427	11.7771	-8.14316	-8.50824	9.64142	15.2203	0.402422	2.36838	63.1386	-45.1866	44.0982	26.0997	68.3204	1.57835	-0.601666	40.1408	33.0918	-22.7204	93.1393	101.421	0.776626	-2.18168	11.9149	-6.83427	-9.75999	10.2121	15.6924	0.831078	3.052048	-0.3448499999999999	0.082002	0.235227	0.0701800000000001	-0.940701	2.8998660000000003	-1.175928	2.970046	3.1631768266077063	0.3544655843717411	0.2454729596696956	3.0486293952130357	3.1943669017976	0.595851	2.981868	3.040818176679592	130.9000522955167
-0.808147	2.77455	13.2813	-12.3967	4.76603	-11.9403	18.4676	0.726461	-0.36674	68.0623	63.5362	-24.4054	53.9099	86.9531	0.158007	2.77493	54.781	-51.1396	19.6393	8.69186	55.4663	0.640891	-0.614314	40.7542	33.3031	-23.4906	27.9441	49.4143	-0.676974	2.94158	23.4824	-23.0142	4.66557	-17.1393	29.0719	0.151366	2.88	64.365	-62.1752	16.6462	9.7799	65.1037	-1.4490379999999998	2.8943213071795864	-0.1311729999999999	0.16703	0.08557	0.247574	1.403435	2.974865307179586	1.3178649999999998	2.727291307179586	3.236789606174264	0.2123802646881296	0.261944861327723	3.289293753237265	3.02900743354029	-1.534608	3.14129	3.496101339744602	132.27771573496838
0.56097	1.81716	17.4442	-4.25431	16.9175	10.3071	20.7997	0.888295	-0.741094	26.8245	19.7892	-18.1091	27.0877	38.4107	0.405132	3.06504	15.5805	-15.5349	1.19159	6.48627	16.8768	0.823926	-0.828983	27.7132	18.7238	-20.4314	25.5062	37.6641	0.628816	1.72554	23.9941	-3.69805	23.7074	16.102	28.8962	0.262114	-3.12397	14.5307	-14.5285	-0.256046	3.85247	15.0327	-0.2629560000000001	2.6461430000000004	-0.067846	0.09162	0.0643689999999999	0.087889	0.2594789999999999	2.466634	0.19511	2.554523	2.6591763075029458	0.1140057196635327	0.108939636872903	2.480244472102901	2.56196324517527	-0.327325	2.5582540000000003	2.5791093780879093	67.68587557553263
0.162943	0.677868	37.1749	28.9559	23.3136	6.08423	37.9615	0.715945	-2.11186	26.9055	-13.8577	-23.0623	20.9511	34.423	0.999797	-3.12495	15.1003	-15.0982	-0.251311	17.7412	23.2974	0.661428	-2.27947	29.405	-19.1376	-22.325	20.8988	36.0751	0.317045	0.713893	28.9108	21.8513	18.9302	9.32034	30.376	0.756989	-3.00718	21.779	-21.5825	-2.91855	18.1067	28.3227	-0.498485	2.957338	-0.154102	0.0360249999999999	0.054517	0.1676099999999998	0.3989	2.825753	0.344383	2.993363	2.9990557416408588	0.1582568388064162	0.1762532705767468	2.853769652058309	3.0131083121019726	-0.553002	2.789728	2.8440101135523412	79.06197792284165
1.22091	2.06085	24.5929	-11.5751	21.6985	38.0612	45.5583	2.04314	1.34448	26.4314	5.93086	25.7574	100.243	103.776	-1.83553	-1.45242	47.7904	5.64428	-47.4559	-145.974	153.598	1.7725	1.19056	38.1156	14.1462	35.3932	108.928	115.404	1.21349	1.84938	29.4966	-8.11138	28.3594	45.2484	54.0136	-2.11827	-1.57859	33.3341	-0.259849	-33.333	-136.612	140.62	-0.55159	0.8702899999999998	0.0074199999999999	0.2114699999999998	0.2706400000000002	0.1539199999999998	0.8296500000000002	0.5049000000000001	0.55901	0.65882	1.0303670279080166	0.2116001353969319	0.3113476770428841	0.9712070492433632	0.8640231319241402	-0.8222300000000002	0.71637	1.0905265470404653	307.98717978544033
1.2407	0.638657	63.8551	51.2691	38.0652	101.173	119.731	-0.458395	-2.19926	64.1972	-37.7417	-51.9312	-30.4692	71.2162	0.553221	2.34383	19.3715	-13.5274	13.866	11.2718	22.4123	1.19527	0.298833	65.3911	62.493	19.2515	98.1466	117.935	-0.485198	-2.10571	62.2953	-31.7562	-53.5933	-31.4255	69.7729	0.81003	2.25834	16.4282	-10.426	12.6959	14.8111	22.1191	0.0454299999999998	0.339824	1.725898	2.7443670000000004	-1.6536650000000002	2.4980930000000003	0.026803	0.09355	1.680468	2.4045430000000003	0.3428472486049728	3.2419552953569553	2.9958432150020804	0.0973139420072992	2.933564340162493	1.6990949999999998	2.837917	3.3076724018430244	191.04658256223792
-0.139765	2.24616	40.0882	-25.0623	31.2881	-5.62117	40.7523	0.124808	-0.366324	41.3553	38.6114	-14.8129	5.17489	41.942	-1.88388	-2.25904	21.331	-13.5491	-16.4752	-68.5468	71.7892	0.0179409	-0.52292	41.0821	35.5921	-20.5169	0.737089	41.0887	0.177311	2.26743	34.7857	-22.32	26.6808	6.20026	35.334	-1.99307	-2.50369	18.3872	-14.7714	-10.9498	-66.21	68.7157	-0.1577059	2.76908	-0.317076	0.0212699999999999	0.1068671	0.156596	-0.0525029999999999	2.633754	-0.1593701	2.79035	2.773567233238598	0.3177886131943686	0.1895860867215999	2.634277262841746	2.7948974849310684	-0.264573	2.6124840000000003	2.625846820091569	132.38865230333073
-2.34023	-2.97847	26.8542	-26.4978	-4.36105	-138.129	140.794	-0.00170642	-0.760472	33.3833	24.1866	-23.0099	-0.0569659	33.7126	0.166736	1.48656	27.4683	2.31121	27.3709	4.60122	27.851	-0.0211286	-0.841917	41.4975	27.6388	-30.9539	-0.876852	41.5068	-2.32039	-2.84185	25.6065	-24.4648	-7.5609	-129.075	131.591	0.384731	1.44721	23.4104	2.88584	23.2319	9.23056	25.1645	-2.3191014	2.136553	-0.0198399999999998	0.1366200000000001	0.01942218	0.0814449999999999	2.31868358	2.081378	2.2992614	1.999933	3.1532665642617275	0.138053069505897	0.0837287829897962	3.115835028214045	3.0473488461314964	-2.33852358	2.217998	3.223074256392492	156.4097841118168
