isophoton_pT	deltaR_jet12	inv_mass	jet1_Eta	jet2_Eta	isophoton_Phi	jet2_Phi	label
24.0631	0.560022303573706	96.89513965695961	-0.673848	-0.297188	-1.24637	1.98655	0
25.3362	3.895566159754959	439.0143842936698	0.474292	-2.49166	-1.1135	2.69557	0
11.9711	0.4222748281735486	103.96833953715448	-0.754483	-0.53648	2.82005	-1.93872	0
27.4983	2.926832077499199	125.37480763353378	-0.554659	1.17604	0.72252	-3.10318	0
84.7505	3.1306434261597085	201.3005108117463	0.455776	-1.34481	-2.87867	2.76839	0
38.4388	3.719561928897004	268.06968840561296	1.22322	-2.29701	0.585148	-1.43924	0
49.2448	2.091044522533786	135.3462260326763	0.666203	1.62064	-0.646261	-2.9145	0
40.5918	1.7216556255556603	133.88097588810106	-0.377315	-0.157034	0.112425	2.11665	0
56.1594	3.44034542984698	190.41583662878745	1.8299	-0.901487	3.02855	0.53678	0
99.6125	0.9090516923145787	214.30737336132415	2.0538	1.16013	-0.770902	2.3519	0
24.2836	3.4856079801189632	231.6554920305191	-0.879224	0.739213	-1.92877	-0.52899	0
13.0272	2.532639039538797	76.54492843751049	0.684055	0.714169	-1.96783	-1.10373	0
14.5548	3.579646464027742	126.02229425234846	-0.572216	1.83624	1.36303	-0.530609	0
25.1672	4.197529412057645	309.90522303381715	2.36664	-0.912168	2.35239	-1.89019	0
36.7212	2.4249406787899472	127.01821269546346	-0.0595835	0.549467	1.93018	-2.52843	0
18.1729	2.3602936435359054	90.71726607331976	-1.44587	-1.40583	-2.89051	1.4176	0
26.9832	1.7441006846922005	107.53371448881828	0.577499	1.6787	-0.674847	1.92241	0
24.7912	3.2396618790562988	114.95581548886689	-0.508313	-2.30954	3.07419	0.927949	0
13.2424	3.0915324776647584	112.25210174589651	0.763151	-0.984215	-1.05516	-1.10715	0
17.794	3.4858670582609785	123.29417466746915	-2.23999	0.112414	-2.05845	-3.08521	0
32.7918	2.639488926307515	118.86040265068262	-0.75783	-1.10438	2.29348	1.76758	0
78.5603	3.2375769874546614	379.19746725002	-0.691972	0.577764	-2.86322	-2.66252	0
29.1212	2.7236328402892265	153.4851791528785	-0.0258336	1.18047	-2.8481	2.00324	0
13.6971	2.9393446082497205	88.66401788929082	1.05477	2.32893	0.802258	-2.64432	0
12.6281	3.7287589403970838	111.81985441992624	-1.60933	0.948057	-0.0986276	0.471574	0
70.6286	2.0644359509456813	207.93695381759355	0.383964	2.40705	-2.48283	0.832346	0
66.9903	3.330349068554376	230.5726846344119	-0.87792	2.45157	-2.97006	-0.599892	0
36.5599	2.9323413514828047	113.45642604614162	-0.43771	-1.90973	-2.42909	2.29985	0
83.7469	2.7649503702441622	334.9138570278334	-0.63127	1.95107	-0.410464	2.56457	0
75.0414	2.410842167145531	360.1620560577003	-0.568021	0.416609	0.4414	2.63384	0
12.5106	3.332976255513381	117.80434002507543	-1.80774	-0.526586	2.20109	1.42698	0
40.1916	2.869844446697147	138.38451378914155	-0.470278	-0.382617	-1.29418	-1.69315	0
25.2967	3.1200643276530378	103.67077526703265	0.336943	2.03423	-1.15954	0.326742	0
27.4213	2.9510256772327015	154.32122713179774	1.4263	-0.450733	0.648516	2.59878	0
17.4058	3.0842254160390095	93.24391311975921	-2.10329	-0.131511	-3.06416	1.32066	0
27.9107	2.2396755741538694	110.91721336432457	-0.547648	0.796764	-0.159466	-2.06307	0
13.4139	3.3681287121403183	279.2260186426256	-0.801434	0.428604	1.45612	1.36553	0
51.7808	3.9514882461518224	318.2433244837767	1.87209	-1.36758	-2.38457	2.76751	0
53.3537	2.9086397063196925	184.0276119690195	0.573771	-0.758961	0.526571	1.25288	0
72.8903	1.1489264646422068	166.64349528667478	1.38903	0.616206	3.06986	0.0948668	0
12.6409	3.4128416594354696	99.74352364045647	-1.45354	0.523664	2.05093	0.0540635	0
19.5123	3.266124630080426	151.6275304352491	1.53542	-0.482043	-2.67645	-0.748823	0
40.8149	2.0164548410019005	185.30565619586764	-0.63413	1.3815	-1.38984	1.81579	0
34.539	2.742816798070188	106.16319244080591	-2.03619	-2.05115	-1.36107	-0.715666	0
13.7323	3.61161398418819	106.9454834708806	0.314566	2.36186	-0.747794	2.94905	0
40.8021	2.8166278594533924	113.7745607247947	1.38939	2.27601	-0.335113	-0.696593	0
15.6953	3.733648617729286	157.72194152262233	-1.51483	0.640631	-2.22509	-0.0551741	0
21.1814	3.6186511506430126	175.60652556906876	-0.398531	-2.31847	-2.22578	2.47775	0
11.5318	3.7913433865579447	139.7775421924133	1.42918	-1.21433	0.00985334	1.02059	0
10.1743	2.609545146449856	88.12146180073387	-0.953298	-1.13029	-1.59826	-1.70326	0
46.1033	3.155661686264388	263.79554444663086	-0.968289	2.1443	-2.6638	0.24033	0
15.021	2.989362753318107	80.63510344428009	-0.999837	-1.01005	0.486705	1.94415	0
71.8732	3.140770349772206	368.12398571926286	-2.16588	-0.241692	0.259588	1.49974	0
110.508	1.6219481829889018	348.5014226335238	-1.25973	-1.72794	2.9827	-0.938476	0
39.1421	2.55792883057955	179.0951614118123	0.866513	-0.841165	-0.148854	2.88106	0
12.9183	3.147280023431911	119.50700650555471	0.963653	-0.106065	-0.559106	-0.690984	0
15.4646	2.8701432143695373	84.69216696275754	-0.952066	-0.753775	2.84926	2.4092	0
18.6679	2.4425652217789393	123.26016709621405	1.62838	1.02616	1.13961	-0.184598	0
35.1541	2.4277907607462716	125.30352585470375	0.262002	-1.17879	-1.99362	0.0860064	0
22.3209	1.8272456748341204	100.1791747120039	1.70788	0.60057	1.65642	-1.65634	0
12.8705	3.0640429864179315	136.96774185918594	0.119998	-1.59612	0.553029	2.45904	0
13.8992	2.8478283654533194	110.21581490935773	0.130794	2.27871	1.25255	3.00199	0
20.6983	3.569827692208827	169.6784655113441	-0.393224	-2.15163	-2.55285	2.98388	0
49.7301	1.1453366426514082	141.37874342244666	1.08139	2.21834	-0.839407	2.00676	0
20.3881	2.623898058869856	109.62593458449693	1.47513	0.625959	0.839824	1.03011	0
15.5114	3.2845314109437287	103.28045889331655	1.55703	-0.111994	1.53733	0.09566	0
30.798	4.336325190313833	362.38089963864746	1.74939	-1.5157	1.84799	2.764	0
36.6635	1.7073556818806093	97.93266968441887	0.611351	1.93316	-2.51814	0.822083	0
36.6856	2.7306797254357567	160.32207464455138	0.546323	-1.48372	0.249146	-2.9764	0
40.4507	3.94088869393694	140.4815006939752	1.11558	-1.59024	-1.09711	1.54879	0
22.8081	2.904255194684047	105.55246829092866	-0.601832	0.945595	1.13804	2.63314	0
11.4332	3.4900939492559506	79.56934055125252	0.265737	2.04454	0.954171	0.268908	0
14.5842	3.2579038346228084	192.39373227326715	-0.120813	-1.43169	-3.04461	-2.23172	0
27.5607	3.1481538998220198	89.83405584392814	0.866893	1.23999	-2.17745	-0.826858	0
28.5944	3.178347031298755	119.34148267216224	0.639074	-1.07253	0.883568	2.79591	0
23.4138	2.6564297540213633	129.47201035424501	-0.866743	-0.689244	-1.60383	-0.373153	0
12.2687	3.354692504124484	99.6179797240433	0.578295	2.05946	3.03149	-2.8804	0
93.2025	0.65439792924489	212.57647524961448	1.8366	1.18383	-0.686482	2.51284	0
36.5078	2.820971570003675	149.02643532076047	-0.203633	-1.98877	2.95001	-1.01938	0
21.681	3.818325001143514	227.71507834784478	2.22254	-0.52346	-2.22603	-3.02242	0
46.1032	2.9290241856460417	317.5704524485551	-0.175326	-2.20268	0.719415	2.06631	0
15.1145	3.233412052504012	140.3458861795383	1.96911	1.10937	0.613191	-0.0716574	0
26.2141	3.1480195406125717	114.62531689016178	-0.44534	-1.29163	-2.32491	0.667464	0
33.5561	3.5717055903444788	174.54798866184737	-0.585017	2.12839	-2.93675	-2.10304	0
76.9463	3.2419846090370323	328.373834085315	-0.307437	1.93965	-2.21929	2.80359	0
12.7301	3.356209657152098	96.48209172691064	-0.44789	-1.84571	-2.97649	-0.835129	0
47.5509	2.4801081999637775	153.96024036750006	0.230269	-1.26661	0.314292	-1.83932	0
26.7621	2.6796405615952272	122.40304745287204	1.96083	2.35188	-0.868474	0.918512	0
33.7174	2.475746719814844	136.71856722371862	-0.883936	-0.363026	-2.9046	-2.29661	0
29.5714	3.7494182848015236	206.33216581711415	1.47357	-1.33404	2.22217	-2.36948	0
85.362	1.5556525446291207	244.5580519403602	0.325997	0.865611	0.31884	2.93487	0
35.0013	3.2591797011336094	150.41398347913133	-0.208496	0.939976	-0.602096	-3.06907	0
13.7111	3.332051938166781	122.06752091468515	-0.35915	0.76323	0.878318	0.924579	0
14.7497	2.883528900564029	115.13910630621164	0.597161	0.387163	-1.86265	0.333182	0
13.0315	1.9980577225345617	58.58112152031148	0.246114	-0.609304	2.91563	0.280306	0
63.8277	0.5463730406462237	202.50900816963764	0.387461	0.281193	1.79942	-1.40222	0
124.779	1.2205789369266538	194.69889105680528	-2.44172	-2.27069	2.55701	0.40374	0
14.2398	2.990852467701922	169.24978552133857	1.46669	0.752958	1.47563	-0.460543	0
14.7108	3.82793283239733	339.53841853045134	1.15695	-1.23843	-0.764801	0.783448	0
38.5454	2.4970144060967585	179.35203546093362	-1.29563	-0.816091	2.02587	2.52747	0
15.3062	3.4839586902891084	101.62395713416153	0.152895	-1.54754	-2.64407	-0.802404	0
14.903	2.9663815936607008	139.50395600402558	1.21438	-0.131348	2.11912	3.07272	0
52.6823	2.175886364152549	164.0872993117688	0.137533	-1.3182	-2.37606	2.29465	0
14.1952	3.3853801521949767	127.5897049245124	-0.00680853	-1.27747	-0.879826	0.00968689	0
41.955	2.714118814398412	241.22429800496874	-1.12883	-0.432581	-2.66105	-2.97448	0
20.5591	3.3439310535179008	169.0616215874093	-0.300869	1.07702	1.57868	-2.74226	0
12.9716	2.3328758047658833	90.59860263286063	0.803265	0.346979	-1.6301	-3.02906	0
25.1813	3.2076272011469786	165.83821233569302	0.510927	-1.41522	-0.470108	3.11106	0
12.5802	3.330525804277176	131.62560641448152	0.455872	-0.715962	-0.370226	-0.233731	0
27.537	3.2669909574509086	186.86482637630095	0.124585	1.69921	0.595515	2.63947	0
12.484	3.406074674312912	97.29225981428678	-1.80308	-0.435304	-1.57037	0.550935	0
36.4435	4.662545844332365	272.1104189642874	2.19985	-1.3388	2.21908	2.60901	0
10.4895	4.204404885984733	132.5488012946084	2.02552	-0.861239	0.189584	-0.0957073	0
23.5039	2.333645397114517	119.52491519189253	-0.131954	0.207088	-0.143956	-2.99091	0
56.7506	1.9951003798972118	147.6864987601111	0.747887	0.490016	-1.20948	0.070005	0
17.631	3.0880758956154235	90.35600935684742	-0.615959	1.18675	-2.98014	-1.02938	0
10.2249	3.269547517380169	140.7789050814965	0.480259	-0.778575	-1.37258	-2.43315	0
11.0992	2.9517057540495117	99.41657623203683	1.15446	1.8832	2.46604	0.245233	0
31.6635	3.2845140472155085	199.1151827106612	-0.82567	2.05255	-2.09011	1.11642	0
52.374	3.9513497176504133	302.9381848457246	-1.7001	1.33813	1.69832	0.521586	0
26.9285	1.519767984880916	105.41659441178797	-1.94345	-0.473663	0.118536	2.47612	0
35.6675	2.262533148769759	102.8365647159628	0.762823	0.584704	-0.562074	0.138969	0
34.2752	1.9834055644524644	109.86242614859326	-0.444849	-2.21635	1.55409	-1.47947	0
45.0995	2.884894762556893	266.0321921959115	-1.80494	-0.601472	1.63035	-0.52849	0
32.1151	3.5764530838998816	160.93990749466215	1.95179	-0.114712	1.03864	-0.911741	0
33.7211	3.0202926076598935	117.51379928585578	-0.446681	1.1401	-1.46093	-0.703252	0
17.9105	3.589485908644997	202.47888938453212	-0.475176	1.36088	0.186336	-0.685625	0
12.23	3.106142505202247	79.36151836218043	-0.0893933	-0.772113	1.92929	-2.81715	0
26.3215	3.6956304926667607	290.5923235316733	-2.10996	0.100799	0.207264	0.732708	0
19.8507	3.089293688127196	128.6206999196004	-0.753615	0.201188	-0.269744	-2.92063	0
17.8223	3.158455382838853	214.53246774652456	1.01731	0.172318	-1.58642	-2.15961	0
28.0818	2.100347237879078	83.80914840915759	-0.191289	0.466047	-1.95069	-2.78953	0
11.2184	2.9493654624326835	259.1559843057032	2.18543	2.25498	1.83911	-2.0884	0
24.5406	2.5864850771601215	108.90354263200209	-0.476474	-1.19408	2.8863	1.72549	0
70.2731	1.2627180473153932	157.47480977309945	-2.0845	-0.838946	-0.268142	2.84551	0
13.6345	3.4821474516631254	158.13389070384878	-0.895162	1.15112	-2.87569	-1.41785	0
48.263	2.6884858765902044	175.88005050357478	-2.14739	-1.50897	1.35302	0.811585	0
68.7376	0.5854149137082179	137.63829385901292	-0.857096	-1.43697	2.10005	-0.84984	0
11.5345	3.063980923345477	147.72407613037356	1.10803	-0.397178	2.98032	3.07844	0
29.3601	3.801679266434045	137.22696398497564	-1.07755	1.30259	1.77548	1.84482	0
67.3846	3.4063631035681827	211.92926574411567	2.03888	0.603439	-1.39133	-2.14049	0
15.5981	3.16301659608561	83.71715012834345	0.411272	1.06128	0.272347	-0.286327	0
21.2874	3.0605332992640353	89.00443657942617	1.39007	2.35827	-0.30829	-0.742902	0
89.4491	2.932313606953561	239.75137279754605	-1.03269	1.36806	-3.06344	-0.984768	0
60.5453	3.2708174203846965	243.0261031395598	2.1982	-0.923006	-3.09965	0.141651	0
15.5684	3.0719067028026745	140.69041202915002	0.364949	0.998381	1.98062	1.10681	0
13.335	3.4409081508643906	124.12627565350017	2.06453	0.281276	-0.217452	0.500283	0
10.8181	3.7578404790923683	113.25182051354628	-0.0233554	2.04369	-2.36806	2.97141	0
22.1432	3.41331191767717	173.27817542531545	-1.13866	0.744769	2.79345	-2.2216	0
11.1872	2.873525738521953	79.66442716855623	-0.547308	-1.26493	0.802476	1.82398	0
19.7753	4.130611066492395	163.60060847540842	-0.960972	2.48347	-1.77204	-0.0238412	0
15.8124	3.3309212448754786	227.0517550515765	0.0414041	-2.37063	2.91537	0.50743	0
21.6782	2.173915883473185	98.47917237183049	0.461533	0.775809	1.91381	-1.3194	0
124.127	1.2500075088238467	326.0035804225162	-0.565266	-1.52802	0.798018	-2.78258	0
11.3351	3.480454723840119	124.26366939815117	2.05077	0.354695	-0.901328	-0.133796	0
12.4178	3.3083482043645644	197.98763098770362	-0.0681968	1.55222	2.56217	1.74546	0
21.8319	2.8943217859825756	80.31242587453328	-0.238409	0.871017	1.01115	2.84585	0
11.1189	3.2572414625591026	129.54056649627367	0.586957	-0.827112	1.19425	0.0429546	0
165.769	1.167879805887575	303.57067345252534	-1.99462	-1.52185	-1.43332	2.30693	0
37.9775	2.792131931138792	96.71353268000472	0.34708	0.0975672	0.647969	-3.0945	0
22.2898	0.8541243501715661	75.51605269768427	-1.43316	-1.60882	-1.82147	-0.115358	0
42.1195	2.883910315082631	161.46651949983317	0.236884	0.874432	-0.995341	-2.45337	0
14.4694	3.020028237482267	85.42684454450837	-1.62193	-2.21765	-3.021	3.05413	0
83.5758	2.5071769067676497	233.44431962253094	1.64497	0.111547	2.81226	0.75571	0
25.325	3.7401675011888607	220.72017289165535	-2.29294	0.0737934	-3.0891	2.29943	0
36.4548	5.043796659311534	379.92664229164694	2.39894	-1.71409	0.650168	1.85182	0
13.654	2.3922729388101267	154.52821958480396	-0.419686	1.49113	1.84238	-1.50103	0
13.6497	2.157556899305555	95.69773544161588	-0.381639	-1.69026	2.33026	-2.82037	0
10.0974	2.6739136475034115	99.25843822826508	1.23662	0.173931	-0.96262	0.037028	0
13.8775	2.3637183126034707	78.45498280861077	0.983478	-0.140598	-2.69444	1.73467	0
31.5781	4.236267191969954	263.6900549528852	1.98205	-1.72011	-2.68346	-2.14874	0
31.5215	2.5777671751684634	135.7915458870323	0.73379	1.25597	2.57445	-0.346096	0
11.33	3.0063733375780193	779.4788642493717	0.991	0.71115	-2.98083	1.18343	0
46.9063	2.514976622681213	134.5464493296196	-0.924102	0.70141	2.87322	-1.67916	0
21.5319	2.793045647423078	140.98870751267953	-0.341963	1.22932	-1.77684	-0.20392	0
12.2817	3.671934415467528	264.28052705712605	-1.98229	-0.0580106	-1.40703	-0.405876	0
94.6398	1.770404426225827	200.36237142758722	-1.18436	-1.72104	1.78189	-2.79998	0
22.7462	2.9039210863900897	110.1719815219205	-0.79016	-0.874019	-1.75589	-1.17761	0
39.8692	2.7681363849313856	214.23667178544176	0.786889	-1.67817	-0.740036	1.23697	0
25.6737	3.904149816787637	157.9490307393872	-1.68276	0.795058	1.33187	1.5384	0
57.8111	1.3057632903417067	154.1191816293024	-0.347052	-1.55445	-1.42302	2.15973	0
10.384	3.2796404681153692	96.41104110733518	-1.03094	0.58441	-2.96188	1.58547	0
25.6142	3.2407007674536024	188.80727265072997	-1.84978	-1.05435	-1.80829	-1.14325	0
15.0359	3.020749001859686	75.86636840362335	-0.681801	0.347124	1.57258	-0.0393977	0
14.4115	2.9488512997859013	197.62546447547564	-1.17929	-1.51953	0.156665	2.1783	0
27.5351	2.356752594164187	94.22281943067505	1.78453	0.954461	-2.48103	-2.93266	0
23.4836	2.689686214615006	231.99956380620634	-0.997253	-1.88566	-0.667367	0.464909	0
23.5818	2.860553235905695	117.4224572430402	0.0723156	0.266843	-2.80942	0.427774	0
20.065	2.9049592735527296	194.35079848303786	-1.15783	-1.40866	0.35241	-0.46655	0
39.0278	2.537769346160521	207.90638820969403	-1.38748	0.855326	2.78049	1.01518	0
24.9068	2.674640121099437	95.23985791156451	0.623332	1.5153	-1.86574	0.0548441	0
55.9788	2.5190113958011384	191.35207650258212	1.09318	1.61	2.55337	-2.07539	0
15.1883	3.556461524024828	123.88237488116178	-0.077093	2.42727	2.86772	0.3054	0
10.6831	2.006687702569396	118.95939516149994	0.354739	-0.0441628	2.63667	-0.58093	0
11.6863	3.341275536838738	154.26335532217303	1.8208	0.547449	-2.37706	-0.112116	0
60.2226	2.633073439876029	170.77844190999605	-0.135045	1.66131	0.563652	2.29683	0
14.6667	3.2364088910110786	160.92815033772055	-0.678273	-2.02244	0.488914	2.89064	0
62.4579	2.8963677838084565	146.1384349060835	1.49375	0.852831	-2.97254	-1.82683	0
22.4028	2.627307449058298	91.26903306530807	0.509822	-0.166878	0.393106	2.65275	0
44.6484	1.09048133802647	126.67851806256023	-0.371233	-0.251155	-2.07972	2.34008	0
12.3114	2.9184777290738078	121.60075022564125	-1.64799	-0.575503	-1.13248	2.6648	0
29.4958	2.170998725907352	143.14325607913554	-1.1351	-1.16254	-0.154247	-2.51957	0
17.3703	3.07119099885464	120.7165345063712	-1.38352	-1.07646	-0.920416	3.13756	0
13.2758	3.22667908526708	90.82607772706857	1.06394	1.80461	1.94265	2.80801	0
34.3823	2.883772870864876	121.66616052854428	1.40138	-0.501672	-1.94059	0.0641415	0
15.8244	3.8202494363727784	255.2322903676521	0.595675	-1.88351	-1.28357	-1.99225	0
89.6828	2.675341599190092	254.8084474308888	0.716194	-0.701472	1.12657	-0.249931	0
17.6439	3.2839362849977767	89.17530676774763	1.80542	0.676165	2.85766	-1.35058	0
13.5294	2.9116225586817075	75.97144574785648	-1.43214	-0.272612	-1.16403	-2.52835	0
41.7093	3.022648162318817	330.7419851521479	0.532293	-0.0348253	-0.394962	-0.374476	0
32.2993	3.338917198628507	199.32844789515119	0.267933	1.52058	0.109981	0.14658	0
26.6526	3.1437713570344568	170.57373139911408	-1.59802	-0.660198	-1.41066	-2.79874	0
13.889	2.686287181835926	87.25300207992105	-1.60768	-1.5362	-1.61188	1.88634	0
20.6994	2.9334683312354	211.87280143150608	0.332672	0.793316	1.71036	-3.00551	0
20.9897	3.6425489291573014	167.30340099935205	1.66816	-0.988688	1.3827	-1.95187	0
29.344	3.2901164484605494	138.6721651189597	1.62587	0.368885	-1.84837	-2.23732	0
21.2116	3.413689461209089	95.30580514562112	-1.33626	0.160061	1.03892	-2.11598	0
89.6643	2.849299439175014	245.46091110154387	1.1895	1.00851	-0.283988	-0.5509	0
45.3181	3.457870465379686	347.2256697734452	-0.587156	0.977419	1.71244	0.649693	0
66.1181	2.911016154522688	355.2759559589137	1.06994	0.236731	2.24149	2.15293	0
10.7325	2.078873739029381	76.76762943147978	0.347096	-0.487253	-2.67221	-1.80717	0
29.1935	3.040227741694691	217.32042504403634	0.280843	1.06534	-2.99514	0.122219	0
12.2341	3.5719318313730457	115.57190665486142	-1.28349	0.627784	-2.82011	-2.05887	0
14.4799	2.6959326436035895	102.42605855711281	-0.0269688	-0.304195	0.950127	0.857831	0
15.591	3.151990238087675	145.0782159518982	1.41707	-1.33474	-0.524434	-2.55773	0
99.633	2.2954956605709365	214.03191253252427	2.27382	1.06108	-0.172437	-0.94601	0
35.8381	2.916810276172209	207.46247226937214	1.5571	0.124322	-1.39377	-1.95628	0
22.0851	3.110393779402216	139.76138600082717	-1.11989	-0.126278	1.83638	1.45891	0
25.6231	2.8522650487331993	178.67569189853444	-0.403041	-0.63161	-2.18475	-2.96866	0
17.2506	2.5036181199138263	79.25331411523327	-0.0702548	-0.986137	1.51953	-2.81435	0
34.5046	3.0245672579410434	140.47164959898586	2.38459	1.92893	-1.27717	-0.162207	0
27.9021	2.902442334042157	109.038766296128	-1.6351	-1.74275	-2.48845	-2.01513	0
28.5111	3.3913263558071196	137.84092266878508	2.01657	-0.686336	3.12974	-0.551566	0
28.574	3.600186516330786	149.8173588670886	0.798379	-1.98608	-2.00938	-0.790683	0
89.3706	2.824240486865451	264.50185769536665	0.421767	-1.57682	2.56052	0.902831	0
26.2563	2.5268868284464188	131.83040861760088	1.03457	2.16241	3.10871	-0.100386	0
27.5827	3.08488453167617	82.98130688702781	-1.72351	-1.73623	-0.7589	0.104227	0
23.7603	2.452922130586497	184.96867133462248	-1.80802	0.55034	-2.2838	1.61867	0
11.2689	3.1695467670453312	154.25639338901678	0.36561	-1.28674	1.38887	3.08284	0
62.129	2.779529790509892	201.46641617574335	2.10413	1.11955	0.804255	2.01468	0
11.7264	3.010925340223666	104.64103296689639	0.177837	-0.905914	2.97994	1.80746	0
13.4795	3.7724405295246206	204.49736864662052	1.1312	-1.51108	-0.599201	1.32963	0
31.6384	3.5194080000051144	262.2296634912151	-1.09802	1.71751	-2.62303	1.59951	0
13.8464	2.628043673392054	117.03499774083393	-1.66377	-1.05572	-0.99531	-1.55878	0
50.7305	3.7821857757216155	344.51870817965846	2.38369	-0.0809264	-0.631561	-0.0898514	0
15.507	3.444845607130311	214.2127655431326	-0.565266	1.16174	2.20248	2.57186	0
16.0275	2.760907775791325	97.3118385401251	-0.439205	-1.82965	0.490753	-3.11886	0
30.7868	2.724278100519502	146.7154602136621	-0.163754	-0.595236	-1.36825	0.00868884	0
18.9272	3.2441060884180666	107.39149482301612	0.139505	-1.19696	-1.81497	-1.73507	0
10.5521	2.3768522054645844	70.73484013277968	0.622683	1.34209	2.95968	1.08632	0
118.578	3.3491918392897415	410.6749860513906	-2.2523	0.714334	-2.6206	-0.695545	0
24.003	2.948143043791464	104.49029866723092	-2.4301	-1.41258	-1.44784	-1.78292	0
25.8427	3.2255557367653718	143.31220158709448	0.334083	-0.906021	-1.08379	-0.863242	0
15.0672	3.0433107977801086	77.53428869163758	0.30013	-0.169211	-2.32773	-2.87718	0
26.4684	4.053675888338879	278.4154837346858	-1.28478	1.32653	0.252455	1.05569	0
94.5143	0.4933354883200682	213.1006500122183	0.582377	0.592083	-0.830886	1.96345	0
13.6919	2.766761532172406	61.63643433813804	2.19677	1.5994	-2.5733	2.04752	0
23.4971	3.0920565659480332	165.8309094561599	0.112497	-0.570015	-0.366027	-0.632285	0
24.307	2.6985333029629257	99.57753654344494	-1.75247	-1.73003	2.48555	1.27433	0
24.863	2.7839827908459425	68.1094674356708	0.13895	-0.237634	-2.89507	2.05573	0
11.4432	2.951280879618204	78.0026384618976	1.47308	1.77768	2.03857	1.4106	0
20.2004	3.5363796227046795	149.23255517738332	-0.0177367	1.93015	0.69177	0.342112	0
13.8943	2.9985316657443657	156.18015461346553	-0.298188	-0.102437	-0.427074	1.12493	0
43.0345	2.097058171471884	139.80095498865518	0.351866	-1.12883	-2.13204	0.411231	0
10.2896	2.9636870374494673	121.42572446407777	-0.861771	1.21489	-1.54861	2.99532	0
26.9829	2.937393984367776	201.8480696452653	1.15595	1.88082	-2.14623	1.60527	0
30.9131	4.219169742366382	307.1800126418133	2.01048	-1.28109	-2.63387	-1.57338	0
10.9569	3.2008710454424025	127.99472379612953	-0.118455	0.549996	-0.0881456	-1.04662	0
84.5578	4.125485521632576	455.5130497730785	-1.70161	2.32245	-0.278987	2.65933	0
14.7256	2.9351670682603404	85.68137980685601	1.53774	1.07719	0.599133	1.73669	0
59.5348	1.694074935169339	153.01087756780694	-0.317663	1.19325	0.448918	-2.56774	0
18.5044	2.74661223973376	85.41094338848853	-0.900884	-1.1905	0.426233	2.60842	0
30.0594	3.589247116850892	206.49995812211856	0.0819862	1.85907	-1.26471	1.33284	0
13.2721	3.42633682951969	138.42006036153833	0.745302	2.44704	0.151516	-0.0556552	0
13.6201	3.281363300903452	157.01210217341085	2.3347	1.22299	-1.47574	-2.10702	0
18.1978	3.1575147760939744	120.61297650410548	-1.83419	-1.15138	1.79587	2.61381	0
50.8572	1.6922670251689005	128.27035383419664	0.717315	2.37936	-2.11469	0.878677	0
103.78	1.904758104976296	315.74718731624904	1.78713	0.0834967	2.68465	0.644591	0
11.8903	3.179054354256655	151.695164751195	1.91247	1.30167	-2.42991	-1.6282	0
21.1594	4.281084204882448	416.9653907020821	1.318	-1.76335	0.744969	2.9241	0
41.8277	3.54251222836478	131.86370356203827	0.537443	-1.93989	-3.04999	0.320865	0
66.4395	3.1983832184303775	205.7081523366884	1.20873	-0.0226355	-2.77568	0.0337541	0
32.3647	2.640381210961576	173.5617226747349	0.594307	-0.714161	1.30044	-2.08223	0
48.4974	4.164861479409219	355.3704221239686	-0.806545	2.00315	2.86349	3.06783	0
10.1237	4.476001014491942	198.79775521257548	-2.40159	1.00634	0.0982131	0.0656333	0
14.2914	3.1047887224291935	98.8002325266535	0.362035	-1.81682	-1.4312	-2.81988	0
31.5205	3.225288248759292	113.83256688094343	-0.15479	-1.83763	2.06569	-0.414365	0
15.229	2.6240899156713406	116.35521524763855	0.685689	1.23889	-1.05664	1.5048	0
58.9571	2.004381383554849	168.42439219130526	0.914761	2.44051	2.20234	-0.0600005	0
12.5734	3.1130196040643554	104.81346700801191	-0.338843	-0.382888	2.21906	2.33823	0
16.8832	3.039405690756007	84.87038415544262	1.51342	2.06785	2.04312	1.49871	0
19.932	3.0794762297022173	155.2637438103628	2.19406	0.701744	-1.81989	0.850588	0
19.2955	3.0839085077039585	166.14588730838005	-0.0773891	1.06885	1.95826	1.91454	0
58.5215	2.8082622208087478	177.2011588469511	-1.40982	-2.10108	1.42411	2.35436	0
21.7022	3.3073765063625156	139.23893248364269	0.849305	-0.297432	-0.208502	-0.552981	0
32.9716	3.2185983472492836	119.97022136415475	-2.02328	-0.207724	1.41719	1.96659	0
38.5943	2.019026786913933	133.23840892830228	0.539199	0.714525	-0.938986	3.03567	0
168.622	2.9022027828109342	569.2589975936436	-1.21562	1.35001	0.454162	-1.90682	0
11.8476	2.987213831425698	98.91529852028147	0.836704	0.327823	-1.42904	-2.5087	0
13.5865	3.4858962664951747	106.18350713736432	2.31697	0.645567	1.94314	2.77863	0
17.0234	1.712678117263136	96.99749831483415	-0.480336	-1.15673	-1.57366	-0.231764	0
25.1999	2.755534183449191	99.47631835884359	0.784569	0.82003	-2.4927	2.11892	0
44.2153	3.8205919914196547	260.5193132645593	1.34332	-1.26888	2.99023	2.46104	0
83.5696	0.4952932980901316	192.09705478471034	-0.411212	-0.41753	2.94945	0.373645	0
19.1955	3.059570792376114	94.725905703422	0.320069	1.0752	2.53823	-1.76358	0
11.1539	2.700829657844303	78.94952669189031	0.911401	-0.119284	0.39953	2.79155	0
