isophoton_pT	deltaR_jet12	inv_mass	jet1_Eta	jet2_Eta	isophoton_Phi	jet2_Phi	label
37.6724	1.60041794804166	104.58630656757651	-0.59176	-0.41607	0.10981	2.25077	1
30.0822	1.7452915275864376	87.18071986032672	0.258042	0.018509	1.88065	-2.29048	1
63.8897	2.3487087081618543	110.49722218426434	-1.25397	-1.20069	0.346637	3.13516	1
22.3174	1.7630647527813605	101.00260932806385	1.8164	1.62133	2.59393	-1.28528	1
34.0532	1.8150072173630605	109.44052377300649	1.01298	-0.548086	-3.10295	0.570678	1
52.0681	1.7645225737453745	156.36351130922458	-0.217255	-0.427636	2.44992	0.818853	1
42.054	2.2236006577445937	127.90980615770968	-1.11012	-1.89827	-0.248175	1.5447	1
27.2653	1.6648987042378884	92.94178484815966	0.102709	0.190962	2.7319	0.445208	1
33.0213	2.133123387009059	93.5005181768374	0.695134	-0.195519	-3.00895	1.40496	1
38.0625	3.0710235225269162	163.52733154696284	2.17247	1.23479	1.77693	2.93457	1
36.3575	1.594442047478992	89.94669886807353	1.19121	0.655073	0.167344	1.40047	1
38.2064	2.458984359057414	181.45744143030015	-1.55127	0.61591	-1.71081	0.174383	1
43.7083	3.5030916488890207	193.8110165967381	-1.11262	1.81921	-1.29	0.346874	1
28.9938	1.6969938896285692	91.47279141558981	-0.854733	-1.10934	0.369246	2.67015	1
27.2902	1.4946355094470358	91.89037225978522	1.31069	2.09438	3.07879	-0.6157	1
36.2697	2.3226721703425994	113.59001485244686	-1.54411	-2.44016	-1.70779	0.668198	1
24.8677	1.1724781859378024	84.74043265407605	1.62029	1.73215	-0.414047	1.08138	1
40.36	1.7341414798195909	110.35483020014574	-1.14137	-0.945685	0.089725	2.78582	1
22.711	3.25135883755629	127.31609625939801	0.103867	-0.835627	-1.73061	-1.12186	1
11.8359	2.1717240042853048	92.23194729038198	1.42481	0.169643	0.457307	-2.94778	1
23.6612	1.4644268927344926	80.35368897414489	1.83709	2.18298	1.62175	-0.801818	1
22.6727	1.5966621983988971	96.59555473804893	1.45373	1.10411	-1.20992	0.332496	1
19.0558	2.93720475655069	143.6437989015631	-0.578453	0.689867	-1.72342	0.465628	1
36.9925	0.7389309349323522	90.18221974654222	-2.08198	-1.92819	1.11616	-1.10306	1
43.2898	2.306135297727347	117.33098387374079	-1.80253	-1.79863	-0.580313	0.406788	1
21.1358	1.2016545195499244	99.61295710892836	-1.04796	-0.415686	-2.08304	-0.0463576	1
13.1784	0.41758640678187786	76.22275714310457	0.895695	0.603572	-1.06798	3.07464	1
64.0303	2.1065689488834685	181.55366071988715	-1.0275	-1.408	2.38016	0.58528	1
60.004	2.683779593070377	162.76835967937916	2.0619	0.501941	-0.698205	3.14007	1
32.9668	2.2166040996059757	96.0676940628722	2.202	1.6983	0.56413	2.57221	1
25.9597	1.1444341076134528	89.21726697966025	-1.70553	-2.16588	-2.68171	1.45622	1
30.075	1.8126930844740377	78.07045406270534	-1.50569	-1.87188	1.25288	-2.84058	1
34.0462	1.8205008918031569	94.87122793441411	1.56584	1.38766	-2.25602	1.78046	1
18.7862	2.4918959888972094	106.94936707954425	0.641641	0.69385	2.4271	1.79365	1
25.5695	1.8996357654212452	108.76344102230581	1.52147	-0.0881066	2.66226	-1.12813	1
35.4966	1.7756366147384999	89.30377851507741	1.17208	1.25282	-1.46843	0.92489	1
47.7251	1.504360960208686	111.37182060148737	1.93278	0.83497	1.48039	-1.95065	1
50.9185	2.6802940078814546	194.88635492264308	0.362578	0.452496	0.687274	1.82343	1
16.8216	3.172653345021576	576.3707319899344	0.286426	1.36508	1.4335	-3.04313	1
21.5494	1.7902881387822271	83.26993577475969	-2.45441	-2.17333	0.0136388	-2.46253	1
21.7466	1.8787286562992538	95.75756800653973	1.70858	2.38072	-1.33948	1.145	1
31.9956	1.9064676245814762	93.52672627255326	-0.952127	-0.861352	-0.819668	-3.13253	1
33.3274	2.3408774899396994	111.04816732162257	-0.178236	-0.509742	1.43147	2.50463	1
50.7243	3.3987971787032247	225.85369334367766	2.24004	-0.776515	1.29329	-0.289744	1
25.1838	1.8531353761754699	93.1692042980089	0.998637	0.698369	1.39417	-0.559993	1
37.391	1.4719425741482313	94.17661188918352	0.728951	1.15364	-0.221954	2.40343	1
48.1291	1.1388408540309747	112.73571795484487	-0.267806	-0.566439	3.13285	-0.347618	1
31.8126	1.5342449097588688	86.14670291579303	-0.910469	-1.47198	1.66078	-2.56752	1
33.6868	1.7143304419239502	87.66771128366186	1.29036	1.63996	0.763184	2.80163	1
31.7146	1.6106304802222637	111.17699928113684	1.36882	0.883431	-0.997997	1.32962	1
31.8782	1.55767649373193	102.04215635058637	1.25832	1.38379	1.52753	-0.224015	1
34.9338	2.314937404382676	133.66537816763733	-0.276369	-1.25561	1.98129	-2.8353	1
23.3164	2.065898135313878	91.28682281442926	-0.0016803	0.0811913	1.04674	2.84377	1
26.4309	2.463561340401843	122.51098106718068	-0.37829	-0.463701	-2.18775	-3.05246	1
32.6283	1.9051349402224693	96.70183300036254	1.16423	1.80188	0.651702	2.77871	1
40.1111	2.021625154596161	91.79355299057649	0.19463	0.0541061	-1.57854	1.19498	1
41.5891	2.464807741413954	112.99398165529703	-0.299361	-0.40861	-1.10022	-0.0642954	1
75.1134	3.14283052801557	263.6095852296537	0.834757	1.44571	-1.35357	-1.21955	1
33.1813	1.9380205355570925	87.22687471932028	1.16673	1.75141	-2.21063	0.886279	1
32.6059	1.839276428936556	87.72172800549247	0.0355212	-0.0591957	-0.951955	0.781594	1
33.2858	1.7424990608459447	84.18372727413947	1.11724	1.73822	2.46287	0.347163	1
30.8193	2.002157734374086	100.20013841531856	-0.121196	-0.335037	0.343255	2.61957	1
25.8226	1.5393974416313023	92.49437832683887	-2.17616	-1.37477	-2.79066	-0.394987	1
30.0768	1.6737166695710477	95.11355820421134	0.156131	-0.472789	1.24702	-1.11521	1
21.8495	0.5277409830371335	72.49066410883542	0.123418	-0.387458	-3.00928	-0.530697	1
28.949	1.5632422923206752	83.74582226927039	-1.58558	-1.27624	0.894418	-1.55627	1
48.2848	1.3947152212519944	126.83455364861582	0.942204	1.31681	-2.4232	1.8813	1
32.3854	1.732045381911225	89.32204605130238	-2.23995	-2.07084	-0.933128	1.40336	1
29.8105	2.5669351906348474	136.92427670551447	-0.919903	-1.44738	0.360388	-1.69767	1
14.8194	2.806349535814752	113.5866221076492	1.32292	1.15844	-1.34355	-2.39319	1
25.7234	3.0065728448244853	85.59330991864952	1.76245	2.15872	-2.70792	-2.14614	1
14.7397	1.996578544007946	96.74665566969836	0.381748	-0.0411653	-2.18606	1.80345	1
35.5888	2.0986733667423723	107.74988707730232	1.04096	0.885739	-1.36662	-2.86133	1
19.304	1.243968425112149	86.69075137275948	-0.398883	-0.445357	1.38765	-1.18695	1
50.8661	3.228837746801925	148.20663253233678	0.434717	1.74048	-1.27203	0.780847	1
33.0698	2.936954628830687	169.3960196385216	0.881387	-1.26521	-1.63405	0.631099	1
30.5812	2.5784095220924352	150.4417640280085	-1.23964	0.00336097	-2.85355	0.628394	1
31.542	2.6771661896671337	136.9832178106311	0.125154	-0.37678	2.6018	-0.0841222	1
40.3437	1.8764665757897208	96.9323285220995	-2.00356	-1.12963	-2.99716	1.26491	1
18.4121	1.7165723271059683	87.22168865342555	1.22996	0.928841	2.82645	0.98748	1
42.7987	1.9483057335541563	145.62141159082702	-1.66593	-1.7386	1.81287	-1.17138	1
23.5997	0.9691168042609721	85.50774290424465	0.756221	1.42857	-1.0349	2.25166	1
83.3524	2.7260162331607636	224.31814599549446	1.97008	2.0727	0.999305	0.254884	1
29.3351	0.406395537126086	78.79389936976023	0.478791	0.671555	0.402322	2.74351	1
20.0162	1.6645361563453647	88.64319325557378	0.649765	-0.434876	-2.75248	1.69055	1
16.4062	2.968755890727461	86.55545450773162	-1.76934	-2.3866	0.336468	0.148433	1
26.7922	2.0161842668268197	83.95641565477888	-1.20079	-0.483244	1.17167	-2.82367	1
69.8018	2.631808799849606	284.9427488238042	0.266573	-0.502026	2.41947	3.07425	1
10.299	2.9480734022457784	242.8888285409294	1.06424	-1.39977	0.614895	-2.17435	1
34.5965	3.309301583612621	115.92874416877765	0.25705	1.42048	-0.22506	-2.30026	1
30.1723	1.0373430777712842	112.70358109536713	-1.11167	-1.62246	-0.574859	2.68197	1
40.0903	2.8987725703476634	160.78944809959984	0.2218	2.40225	-0.98804	0.78656	1
16.5971	3.133912830073612	152.84318107161442	2.44136	1.14344	-0.806915	1.8067	1
14.4269	1.757941102496042	90.12279217030506	-1.02583	-0.473511	-2.70134	-0.202718	1
34.9278	1.9174887395194788	97.5436925182023	-0.371722	-1.3588	1.67885	-1.017	1
50.1489	4.3220281720651705	365.2290469000515	2.19911	-1.77046	-0.821121	0.459165	1
33.4776	1.4873081263547971	106.445477960276	-1.20191	-1.71434	0.226059	-2.28893	1
35.0453	1.8894172789181294	88.10514728513539	-0.278014	-0.271288	0.512738	3.10061	1
35.4497	0.45433937574130645	88.79156149610459	0.851535	0.916228	-1.58059	2.7244	1
33.0384	2.2929138280894903	92.13898832951175	-1.6051	-2.05038	-1.76555	-0.809302	1
48.2029	1.7421598537094694	128.8553024975906	-0.847532	-0.735501	3.12969	1.57592	1
33.3784	2.6848168263878804	115.24772514430138	1.32778	-0.0154293	-0.692974	0.318703	1
48.5504	0.63512367409899	180.5011714868344	0.817429	1.06033	1.76091	-2.06283	1
22.0588	1.2461800533486322	87.60832637993148	-0.134751	-0.336443	0.658188	-2.77879	1
33.1088	0.5432525585765795	65.77268684050486	-2.03519	-1.97299	2.63001	-1.49799	1
25.9268	1.6269681509586895	86.9381251465662	-1.46212	-1.81748	0.529331	1.94196	1
30.4768	1.8835632357290741	84.51242489250626	-2.40778	-2.22739	0.678115	-1.47731	1
69.0989	2.3238524479549043	138.49286575927158	1.06752	0.601741	-1.47548	-0.543045	1
42.2608	2.4563921894229703	109.80721486770035	-0.356811	0.132635	-0.560511	0.740669	1
28.4887	2.274217827852421	94.6116627941956	-0.861081	-1.24407	1.55526	3.09827	1
39.8648	2.2141659819356363	94.4507130551035	-0.300022	-0.561478	-1.2007	-0.066325	1
25.9767	3.620440093338639	180.9237067398916	-0.922057	1.18519	-1.79693	2.8854	1
35.0875	1.9482456523858949	103.43800790925302	1.42953	0.978864	-0.193632	1.78407	1
32.1603	3.056844270823558	102.2132839139194	-1.27053	-1.3762	1.42539	-0.513648	1
31.5115	2.625481154655335	130.6351827654966	-0.870875	0.106483	-1.06185	-2.21589	1
38.1531	1.9599416524060098	102.07786572772584	-1.86355	-2.18263	1.86334	-0.360816	1
54.2602	1.419300930155758	153.28533048598325	-0.185791	-1.27107	-0.737864	1.86868	1
30.8852	1.7128175725447237	99.86604028422275	-0.836663	-1.04786	-2.12679	-0.805305	1
66.064	2.3471854032357133	230.87616539666885	-0.625365	0.961299	0.475371	2.56844	1
30.0011	1.7194442654439257	124.5015597624287	-0.290198	-0.76901	2.76513	-2.04057	1
32.6774	1.6675539002173214	91.36129122720189	-0.596651	-1.30611	3.02794	-0.872568	1
28.0841	1.9361340060037164	86.50827398743078	1.53232	1.30462	-0.890274	0.389232	1
42.1547	1.8823406152365199	99.3932404970831	-1.65569	-1.50177	2.3349	-1.63825	1
30.3719	2.444887781553868	89.51079614303171	-0.96932	-1.63572	-0.324458	2.39944	1
35.0087	1.9317296205817724	100.9870816423071	-0.759419	-0.584656	0.870157	-0.976462	1
35.4625	1.4416530593084755	88.36456335298622	1.20894	1.96164	-0.533885	-2.8019	1
45.6147	3.346456070909194	427.44199660724917	1.34476	0.144477	-1.47195	-0.723234	1
34.1984	1.7347198855662809	91.31515686565058	0.0840617	-0.165608	-1.56503	2.67919	1
154.328	1.0535808194440834	434.21778569158994	-0.581551	-0.529927	-0.485892	2.09717	1
23.1113	1.7097628443702377	89.86425005796242	-0.437849	-0.722594	-0.467714	-2.34788	1
33.1389	1.6022621118511446	114.71254799656418	-1.14971	-1.56585	-2.50487	1.6009	1
23.2871	3.02815041475574	120.92131851541151	-0.340275	0.0890256	-1.29603	-0.886305	1
33.5928	2.9096657782551247	109.08254162622175	0.513257	-0.492236	-2.19378	-1.34804	1
14.8418	2.9062236155153873	103.04567803946169	0.325358	1.0115	1.99256	-1.00291	1
23.0203	1.3536393094173942	88.61773874377509	1.24101	2.02471	-0.525327	1.65186	1
30.369	1.2561801336813274	98.07694314379422	-0.853292	-1.93049	0.0166412	-2.69117	1
17.0179	3.6706755427238034	169.3931046184112	-1.91332	0.478786	0.407316	1.13241	1
33.1837	1.8647125492546262	99.53516157523178	-0.265721	-0.966049	0.821161	2.59693	1
30.7801	0.416264074544333	102.63369756694135	-0.0198665	0.325321	-1.74832	1.28418	1
55.6089	2.4963671584075926	170.8542696065497	-2.13448	-1.66345	2.32819	-2.34278	1
15.2146	2.702858244988072	158.91108680881268	-0.2305	-1.59645	-2.94559	-1.10359	1
22.2588	1.4442329309381963	84.4149980619931	-0.0948623	-0.334486	-0.497024	1.85392	1
28.3355	2.0410045542419453	101.46958768602492	0.0875386	-0.289472	0.964199	-0.943978	1
26.4151	1.3287803837632461	89.1971805024688	1.54768	0.498455	-3.06356	0.232737	1
32.8488	2.245595385041592	112.41900474200071	-1.41775	-1.51914	0.226706	-2.42386	1
28.3308	2.128366118171208	93.68352318348194	-0.199666	0.0789178	0.909786	2.3693	1
19.2681	2.801751136220957	110.7089822561159	-1.22573	-0.0307964	0.730254	1.97331	1
33.8756	2.0096695485775764	85.38701018049171	0.950594	0.984942	-1.43129	0.923194	1
26.7631	2.1019218621722793	98.19841672452921	0.133495	-0.0600151	-0.914087	-2.73601	1
51.9897	1.0681240317163545	114.00796424951504	-0.589249	0.237212	-2.40193	0.299321	1
30.4647	1.7707669822492174	93.67619170895401	-1.73211	-1.35909	-1.61321	2.00764	1
36.6029	2.0578852748501313	99.53262347032556	0.457574	1.2466	-1.4839	2.62371	1
32.7992	1.9810606187645647	104.56380239208364	-0.0804722	0.987755	-0.632495	3.13872	1
34.7288	2.2374246025023585	107.33572896553089	0.487995	0.691994	-0.884233	1.14684	1
36.3758	1.861547332514115	94.21744980375054	2.15507	2.41603	0.653258	2.77007	1
34.1239	2.6623691518064296	149.121763280944	-1.43093	0.378495	-0.146017	-2.49166	1
25.6513	1.4464618277817634	82.58325979977418	0.663623	0.0982354	-2.72975	1.68132	1
26.8372	1.4443906824225226	84.8887112522884	-2.13105	-0.968013	1.43123	-1.19282	1
12.2771	3.491455233912423	120.74070212634766	0.235465	2.25586	2.42567	0.916604	1
13.5471	1.9408339451328647	99.62114355089182	-0.149142	0.89806	3.04457	-0.960506	1
36.6484	1.6617980174768534	86.71910572068303	0.268794	0.567897	1.69642	-0.315901	1
33.2399	1.3841350200283928	91.89353066068306	0.768086	0.710823	-1.79543	1.52369	1
34.3415	1.6581637060267966	87.03578128455099	0.819246	0.787267	0.533412	2.80081	1
30.6398	2.211311618733968	113.32692845622886	-0.0133428	2.05756	-0.899842	2.43874	1
64.6565	2.2289313869731386	145.05179222374332	0.382885	1.29179	2.52115	-2.46162	1
29.7366	3.0628843939856756	138.24169990316202	-0.387241	1.12762	-1.47823	-0.87101	1
33.9427	2.2551707644477834	108.16757354158871	-0.35494	0.242312	-3.06697	-0.666396	1
22.1038	2.407522442310961	122.81955361681939	-1.10205	0.202726	0.499275	-1.54192	1
39.1782	2.5322406561559268	108.7637457599158	0.271771	0.375676	-2.90548	2.36042	1
31.7837	0.8035335266807478	90.28633327702426	1.04524	1.05611	1.79703	-0.433527	1
20.9367	1.9733236771267404	91.02122943832116	1.52119	1.67522	2.4141	-2.19206	1
32.676	2.970337332807587	114.13306625186584	-0.999094	-0.0468833	1.84301	-2.41475	1
39.8879	1.7452410792280246	97.81979483616593	-1.42794	-1.33982	-1.71616	0.500675	1
28.896	1.6923139488064856	111.68150648313576	0.580412	-0.191703	0.292904	-2.93894	1
63.702	2.580445978291756	227.75983550599307	0.952891	0.159023	-0.98204	-1.47816	1
31.7016	1.9171848177877895	80.174317037774	-0.715984	-1.1237	0.8667	-1.18902	1
32.2437	1.9435219799519248	93.87242844312166	0.0852645	1.1977	1.99085	-0.425636	1
26.9884	1.3201100035735809	98.57914999531786	-0.20345	-0.0119752	1.5988	-2.57543	1
26.2428	2.14391921756769	97.33587018480695	-2.46996	-2.30711	-0.0475081	-1.98469	1
40.3392	2.0305524774995654	102.71279757279326	1.071	0.382058	-1.61578	1.26361	1
34.2423	2.150409259175797	99.51010679397305	2.00088	2.13387	2.02317	0.152703	1
32.1581	1.470978458068302	84.3563970838454	-0.339526	0.510025	1.53203	-2.56711	1
25.9115	1.628488250381442	95.02584915281686	-0.0864571	-1.42187	2.94289	0.395152	1
23.2683	1.9611835354257385	95.77791614929141	1.28606	1.76662	-0.804994	0.158975	1
40.0299	3.626548815121754	321.90034685657236	-1.98335	1.4852	-2.35116	0.857501	1
30.253	1.7571923405082894	83.85270652232755	2.22447	2.20382	-3.06523	1.04119	1
18.8811	2.996609709675483	103.58070331414486	0.785483	0.0656815	1.41568	1.81053	1
40.4884	1.778758526268251	103.61154725912552	1.31694	0.398984	2.69438	0.536171	1
27.6996	1.5040604876819863	75.41151521432256	-2.21731	-1.52298	0.59288	2.49185	1
14.5988	2.1269161582124014	138.15944297186314	0.138807	0.839479	1.43252	-2.28026	1
32.438	1.7399259692584625	92.16959993954825	2.12182	1.98993	-2.96164	-1.34616	1
47.0625	2.4436153041203834	137.49883871822294	-1.07455	-1.68026	0.066695	1.58783	1
49.1137	2.849421044094077	168.34689731033328	0.0400747	-0.987241	-0.0967092	2.51639	1
29.2722	1.598104386427714	80.44261586795952	2.41732	2.36554	-0.561258	2.27265	1
34.6179	2.170156699111418	127.67424498826533	1.15535	1.952	0.718904	2.65898	1
31.4414	2.319276521299261	159.5873759410624	-2.1063	-0.858565	1.38115	-0.284655	1
24.4173	1.717541623775389	83.11040292457737	-1.03849	-0.946941	-0.491383	1.09489	1
30.0182	2.448632314421914	139.5643381601915	-1.09848	0.0525079	-2.58249	2.22416	1
32.2637	2.2156330987031674	94.94754469877218	-0.150857	0.418373	-2.81606	1.60572	1
30.1416	1.3568314534237478	100.62966282264887	-0.597934	-0.605564	-1.06715	2.49353	1
16.1124	1.1677013786585164	92.43135466729841	-1.70045	-1.05243	-1.85439	0.882821	1
29.8604	1.9058745125453562	99.11055272815261	0.887816	0.114913	2.16778	-2.56315	1
55.4337	3.140473986916625	140.38056900394582	1.26265	0.57632	1.36987	1.27392	1
40.8032	2.096620395937472	91.4817024733859	-1.04308	-1.08893	1.26276	-0.809211	1
24.5004	2.332371812976868	125.6101541652983	1.12214	0.70594	-1.89644	1.72592	1
32.0683	2.87654353071338	111.25847882120624	-0.717157	-0.356677	2.40283	-3.09842	1
23.9166	2.357928912927614	96.0604003715048	0.930354	1.58098	2.89772	-1.68659	1
25.765	1.621991757132261	84.31609080854258	-0.75677	-0.780511	-1.72266	-0.436428	1
29.5288	1.9266424879694206	89.49020809015587	-0.645632	0.103983	-1.65657	2.69384	1
32.6446	1.5794860337847245	95.142627668039	0.499281	-0.909308	-1.32299	2.12471	1
21.9134	1.44460755642917	90.36952672904293	1.93125	1.38482	-1.42415	-2.82549	1
30.9712	1.7834353363169633	88.20943643730763	1.75019	1.89412	1.76886	-0.182782	1
35.819	3.2648096564460163	183.0844062244513	2.27339	0.858387	0.749807	1.60397	1
94.5283	3.052716000455847	262.6667027729246	-0.635378	-1.05466	-0.660145	-1.27458	1
29.9997	1.1981802055617512	105.60339910783127	0.170495	0.856945	-1.01367	2.24094	1
31.042	1.8384974667964598	99.37098457606022	-0.449255	-0.930716	-1.52437	2.37105	1
33.4345	0.6334067581136154	91.38336832152854	0.752761	0.434579	-0.502941	2.21564	1
17.5791	1.2839143893772669	98.02532794404871	0.635055	1.06269	-2.8894	1.05329	1
30.777	1.9304905831238857	108.70581388072121	-1.73403	-0.674163	2.0162	-2.60628	1
34.7913	2.1394741573050142	86.72397519631522	-1.46542	-1.19982	-1.77898	-0.481574	1
31.9228	1.770392136539633	93.17829455156121	-0.684171	-1.02413	-0.112434	2.52471	1
30.3476	1.614875521713361	96.41698090262679	-0.746085	-0.53559	-2.77075	-0.286868	1
74.6372	3.0456852842932345	217.40867287643718	-0.105946	-1.06482	2.47711	-2.88223	1
27.9672	2.0732567373826076	119.44505624414391	-0.504908	0.257146	1.20225	-1.38283	1
27.0252	2.0613400369512065	92.55328959219926	0.648123	-0.19364	-1.90783	2.49739	1
55.5239	2.728851920359549	203.30256584599786	0.865792	0.049245	-1.71259	-0.281641	1
23.5523	1.520099811063529	89.47700545682115	1.51893	1.976	-0.516925	-2.67443	1
39.6457	2.253811514435269	119.48215578876204	2.15573	2.38715	2.95282	-2.10353	1
34.2392	2.3010031158635953	93.0490450567902	-1.18134	-2.16902	-0.98893	-2.91735	1
31.1928	1.6383329791269896	100.36137776332636	0.343616	1.13846	-0.103682	2.3011	1
27.9168	1.6801948126239166	100.53681421521071	-1.10092	-1.40103	0.214041	2.90314	1
13.8085	3.5281937376977703	125.11531722438104	-0.476766	-2.14688	1.85656	-2.9463	1
41.4862	1.1953299206256365	102.2586857891568	-0.0959367	-1.1247	-2.45099	0.33267	1
21.4175	2.861710786592699	96.04659155505051	-0.856791	-1.75144	0.998384	1.60183	1
26.9137	2.0085772428980673	110.78222768762417	-0.162706	0.452282	-1.65791	0.141338	1
44.5864	2.6796437926995074	131.7884618956087	-1.58383	-0.321662	-2.71635	-0.797113	1
34.411	1.7518782951164158	105.37679107521352	0.20215	1.13668	-1.40426	1.34739	1
15.591	3.1449195264759955	132.74965903655607	0.616393	1.1358	1.84608	0.609061	1
15.0896	3.0541155401116713	145.43919377560368	0.208938	-1.05189	-1.77528	0.694921	1
37.6917	1.562460611399852	103.39840139656717	-1.36053	-1.82437	1.8114	-2.42954	1
37.8078	2.0803711272224965	93.51101845929118	1.07759	-0.314169	0.348071	-1.1186	1
15.1579	3.1829696758376724	106.74232601490704	0.342308	1.09099	-0.31548	2.26358	1
22.5767	2.2745064247493345	83.34136765495691	-0.532377	-0.129262	2.10769	-0.233671	1
27.9148	1.7374242144151206	90.54817320585931	1.4338	1.02732	1.63555	-0.420854	1
49.07	1.6169567348364642	130.45102189580578	0.950667	1.46456	0.619666	-0.901168	1
12.9501	2.869320079066816	159.46811374562344	1.35563	0.893436	2.48586	-1.80993	1
30.0587	2.2036667620466126	120.45412267012613	-1.53569	-1.06928	-1.97318	0.442947	1
30.922	1.642008852305406	89.33117475996313	2.20119	1.91118	-0.0365557	-2.24008	1
24.201	1.6424192361525727	90.08556022368398	-1.43482	-1.01695	-1.91344	0.403328	1
33.2858	1.7261620297294769	90.6915534526292	-1.06352	-0.828626	0.18057	2.77303	1
37.6172	2.397512461168281	124.52195770467955	0.475689	-0.707732	0.919147	2.85536	1
37.1243	1.4137145723150768	93.34296294156297	1.06331	2.07926	-2.61398	0.510769	1
53.5194	0.5993569733272485	126.60768394386758	2.0294	1.95229	2.71756	-0.143673	1
63.0183	3.449909120120121	383.3981049372068	-2.45042	-0.912949	1.44304	0.848731	1
35.2898	1.7466307849553693	96.68653809585697	-0.636813	0.0772279	1.15605	-2.25345	1
41.7804	2.2962402333256557	100.90589158133231	1.24175	1.39627	0.845774	2.28489	1
30.6128	1.7365340715908801	84.69575725071363	0.210461	-0.165625	-1.57219	2.37059	1
29.7874	1.5864216320355855	94.42669771340626	-1.26431	-0.337342	-1.26549	-2.99105	1
29.2281	3.61985549037541	177.2195704189509	1.14668	-2.0837	-1.40808	-0.479611	1
24.9181	3.0782413778519713	183.47899952444152	0.377156	1.431	-2.02004	2.10149	1
36.5594	2.1854058664918994	94.22682450119552	-0.126996	0.0511851	1.17636	-2.54006	1
28.0759	2.1767712924917033	86.36404134622178	1.17142	1.37897	2.57287	-2.0588	1
23.937	1.870826792553763	102.3174905621082	-0.909674	-0.304058	-2.97706	1.03899	1
45.3325	1.6602606616000684	116.87977853175072	0.139344	0.0869997	-0.369126	2.99248	1
33.6418	1.934983301187894	107.90736441631593	-1.41354	-0.686964	1.37453	-0.74269	1
40.822	2.343185940912184	118.90391688818828	1.76346	1.54114	0.00230143	-1.04972	1
33.8612	1.7903255773097941	83.1860738532958	1.94032	1.97911	-0.990852	1.35459	1
25.9351	1.5028277561147851	81.58654344037625	1.31633	1.40612	-2.28666	-0.139113	1
25.7679	1.4498787123085546	90.16499563414341	0.771336	1.29899	-0.0407197	2.29867	1
32.3136	1.8650287481548153	89.66921742456549	1.63042	0.810121	-0.228248	1.8729	1
34.5411	1.7533384803412795	100.7754220304987	1.84314	1.74298	-0.0923932	2.23367	1
42.8278	3.0191090454546354	179.5767595454334	1.40406	-0.815551	-2.32839	0.103755	1
18.0342	2.2463561824894276	106.75254855650616	-1.28947	-1.16023	0.40782	-2.23051	1
42.9411	1.271031655294627	100.52808991575938	0.901841	-0.178215	-1.14856	0.551391	1
18.7914	2.290592753261003	103.36079477359604	-0.627207	0.0020129	-1.09487	-1.62491	1
31.6466	2.90133455950501	133.9133625900903	-1.06917	0.0601064	0.341559	0.601534	1
52.4722	1.381395157669235	123.39976997784737	-0.514302	-0.0319621	0.827612	-3.06157	1
45.605	1.5306454569650314	113.6249385502875	-0.0978603	0.906026	-1.04543	2.70625	1
38.0908	2.183038744666022	119.50543295652753	0.180918	-0.74215	2.89397	-1.72202	1
21.81	1.2795006900463164	88.01049689784168	0.356731	-0.476446	-0.628736	1.69819	1
25.4173	2.296375842874376	102.87907816547734	-2.02133	-0.838319	-2.88639	-0.726114	1
25.8439	2.9362762436634156	198.87675339918442	-0.330054	0.482431	-0.519866	-0.858127	1
43.8847	3.101020656316333	185.63711547551583	-1.519	-1.242	0.735406	0.810161	1
34.4402	1.5283644916140946	92.59600469569408	-0.0506499	0.215796	-1.0955	1.17028	1
20.298	1.053005703925672	88.24611787112843	-1.23934	-1.38132	-1.69392	0.47966	1
32.2483	1.7533814835354569	89.18505335358891	-0.233199	-0.641577	-2.52242	-0.350271	1
41.2021	3.3186507011930315	106.831446162483	-2.41093	-1.21035	-2.18412	-2.80056	1
32.1935	1.918711376809446	102.43839584628165	0.746537	1.42117	-2.21126	-0.218117	1
36.4183	2.0726421344170824	103.25036859815569	2.2021	2.3613	1.51702	-0.343111	1
34.0373	2.1185932733962884	92.87358050461069	-0.936506	-1.24571	-2.99735	-0.905588	1
33.4922	1.9119933329389018	98.10378301540258	-1.59095	-1.04458	2.03876	-1.8217	1
27.9106	1.5236554093179995	82.85245681366365	1.86452	1.22417	-1.08995	0.749498	1
36.8514	1.9377204980337077	98.79352253215006	-2.49758	-2.20556	0.584608	-1.05657	1
16.6623	1.7245326297802122	93.16119797610698	0.216048	-0.0756413	-0.539374	-2.49178	1
24.414	1.5584379610160939	79.04812844490122	-0.28741	-1.07997	-1.08899	0.514074	1
31.2479	1.893301580368273	95.7875827899745	0.109195	-0.496105	2.63328	0.387665	1
32.5133	3.7318893668071236	371.4158505481052	-1.44514	0.780512	1.70481	1.6917	1
23.3989	1.6583951263210226	101.1901268920866	0.219622	-0.0748309	-0.199758	1.60776	1
22.7797	2.4892043027345103	199.60377533478672	-0.219932	-0.657608	2.77082	0.732594	1
27.657	2.538496697665906	104.47531837665535	-0.299179	-0.304875	-1.91179	-3.01042	1
22.0233	3.171776215577007	129.0796430336368	1.01092	2.14901	2.27669	1.24905	1
39.3575	1.7784323256441077	163.58978648061523	1.08131	1.10149	-2.84159	-1.78179	1
22.6775	1.4202690862540972	95.33312497311834	0.50228	0.278416	-0.139339	2.51895	1
27.3947	1.48904495615755	89.82486970234525	-0.672475	0.0909518	-0.109772	-1.85681	1
28.272	1.9091616882445026	92.71655126438647	0.744622	0.374016	1.35623	2.21766	1
