isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi
2.41442	-2.83841	1.52292	-0.857973	2.37671	0.444706
-1.07026	3.0172	-0.604163	-0.970256	-1.89181	1.04269
0.804205	-3.07978	-0.387583	-1.21782	0.306159	1.42616
0.654287	2.38617	0.206644	0.692993	0.146432	-0.940263
1.35916	-1.44347	-1.66842	-0.683359	-0.431293	2.18285
-0.693003	2.40949	0.384899	-2.7396	0.469593	-0.353388
1.41662	-2.74768	0.312759	-0.862171	-0.402851	1.05426
2.31322	-1.91135	2.18904	0.9508	1.61921	2.3504
-1.38809	1.71845	1.06075	-2.47622	0.687985	-0.879652
-1.5424	0.11507	-2.07968	-2.4833	-1.6359	2.57051
1.55817	-1.11592	1.71301	0.488281	1.41358	-2.49541
1.26897	-0.868569	-0.128055	-2.04941	0.434612	1.13686
0.924936	2.84052	1.789	-1.33143	-0.936723	0.820027
-2.19553	2.50344	-1.44868	-0.369995	-1.56677	-2.81291
2.38983	2.94581	0.255131	-0.0139552	0.996975	-2.08231
-0.891738	-1.60385	-1.79197	0.975423	-0.404538	1.92009
0.115141	-0.636258	0.944281	1.66534	1.68579	-3.042
0.0580218	-1.54764	0.0494001	2.7053	1.53167	1.27426
0.495889	-1.5716	0.861152	1.51221	0.951938	-0.107426
0.219303	-1.6305	1.48429	-2.51719	0.575058	1.11722
-0.423108	2.1557	-0.809001	-0.191155	-1.23181	-1.70802
-0.483633	2.81405	-0.86843	0.984484	-1.36599	-1.86006
1.91143	-0.571939	2.37455	2.2894	0.0577456	-0.259844
-2.34432	-2.398	-2.42464	0.237796	-1.77171	1.55475
-0.542887	0.860079	-0.507875	-2.37283	0.585642	2.23384
1.76819	-1.82691	0.982779	0.361679	1.72756	1.79989
-0.0821481	1.55951	-0.636721	-2.59465	-0.703457	-1.66994
-1.46485	1.12212	0.356674	-0.293949	-0.650772	-2.48928
-0.746829	0.152523	-1.54776	3.13512	-1.46839	2.62691
-0.357016	0.15316	-1.38004	2.57824	-1.50337	-2.26195
-1.71845	-2.32347	-1.19714	1.77637	-1.92354	0.0222202
0.525558	2.54236	0.778852	-1.4954	1.8647	1.5599
-0.923015	-0.110299	-0.850267	3.09805	-0.883978	-2.0352
-1.45068	1.15587	-1.34591	-2.41417	-0.72136	-0.685378
-2.012	-2.99362	-1.12743	1.14737	-1.25114	-0.969722
-0.971175	1.00056	0.693201	-1.45438	-1.86371	2.75791
-0.243919	2.07189	0.166709	-0.554129	-0.943832	3.12423
-1.83735	-0.582127	-1.89386	1.73818	0.646933	-2.14894
0.93884	0.281523	1.56763	-1.77796	1.25693	1.50876
0.729695	-2.5099	-0.00502179	0.900468	0.964498	-1.2584
0.492613	-0.828452	1.44632	1.674	0.525498	-2.71459
0.228971	0.961749	-0.386401	1.93087	1.28259	-2.94219
-1.76074	-2.28442	-1.13685	2.9923	-0.788559	-0.0290401
-1.3672	1.74257	-1.12264	-0.681741	-0.277535	-2.66719
0.961348	2.72522	0.685625	-0.72691	0.920356	1.14533
-0.568255	-2.45205	-0.124255	0.589362	0.354914	2.06801
1.29558	-2.58047	-0.184278	1.63274	-0.00206009	-0.221305
1.28039	-1.47712	2.29835	1.98481	1.46679	-0.0213229
-2.13584	0.528984	-0.14863	-2.4952	0.813898	0.560925
1.0038	-1.46016	-0.964874	2.13336	-0.604381	-0.717316
