isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi	R
-1.62924	2.91067	0.608843	-0.305217	-0.563376	-0.797318	1.2713224524730145
-0.426653	0.0524713	1.98878	-0.988768	1.92706	2.89602	2.3991913224014234
1.80809	2.54297	2.23798	0.0790213	2.304	-1.79164	1.8718259373450539
1.16357	1.77475	1.13359	-1.39664	0.371629	-2.63185	1.4513195063875493
-1.53647	-1.97341	-0.37833	0.810022	-0.269259	1.20754	0.41220995058950244
1.77826	1.19013	0.428381	-1.75721	1.22683	2.57927	2.1040870606042343
0.126646	2.84093	-0.367626	-0.30654	-1.05052	-1.80766	1.6491529551973036
0.216898	0.59804	-1.4876	2.91719	-1.39753	-0.777173	2.590388685709277
1.07989	-2.42895	1.29644	0.585632	1.72612	2.19732	1.6679817480248398
-0.0186973	-1.69619	1.20789	2.07135	-0.0687289	-0.170539	2.579888002250913
-1.07852	-1.48118	-1.77505	2.26381	-1.57611	0.508184	1.7668615609254732
0.707886	2.66874	0.493581	-1.46179	0.344482	0.307089	1.7751516635042763
2.18654	-0.00786229	0.698381	-2.45993	1.57024	1.79892	2.204103344168524
-0.398151	-0.707104	-0.814499	2.18838	0.676334	0.71331	2.097239742802191
0.330147	1.47023	0.256678	-0.667647	-0.107517	2.49109	3.145602521340289
1.25268	2.95125	1.96463	-0.843258	0.395236	1.88336	3.146020223259857
-1.15679	1.8397	0.200375	-1.94303	0.692691	1.20401	3.1745523198713452
-2.20818	-2.88315	-2.3358	-0.805952	-2.26344	0.698934	1.5066246521931068
0.160456	-1.94654	0.0606324	1.00588	-0.111335	-2.39203	2.890395541250888
0.621135	-0.197034	-0.306107	2.45779	-0.999349	0.996038	1.617808202497441
-0.123227	-1.42504	0.0704656	0.809068	0.0823495	2.57453	1.7655019967485766
-1.90238	-1.92139	-1.86818	0.619468	-2.39293	2.10397	1.5745185773765897
-1.59917	0.788085	-0.724086	2.71835	-1.26969	-1.96179	1.6933511099847234
-1.48069	-2.51382	-1.27379	-0.345126	-1.64056	2.67373	3.0410543864975517
-1.23683	1.01537	0.828873	-1.19514	-0.0345805	-3.05577	2.051218160889341
0.970485	1.39323	1.05694	-1.78775	1.34247	2.84754	1.6724491993254995
-0.112345	2.01569	0.246714	-2.41752	0.354587	-0.000341036	2.419584825570931
0.894808	1.83368	0.821369	-0.177495	0.940218	-2.61003	2.4354366366271987
-1.44765	0.0531794	-1.65139	2.87582	0.0812147	-2.94132	1.7941898658743463
2.09589	1.64159	1.57902	-0.857578	1.43188	-2.76991	1.917984321579298
2.31721	-1.05738	1.28223	2.30674	1.1861	-0.44727	2.75568722045881
2.08608	-0.73911	1.8167	-2.919	0.730175	2.25004	1.5562314548727305
-0.841494	-0.578757	-1.43567	2.96487	-0.424353	1.38741	1.8738041856311987
2.3781	0.634054	2.08378	3.11887	2.37038	-2.67129	0.5702749455477815
1.09736	-1.10601	1.19923	1.97661	0.228422	1.66407	1.0198771614581827
2.1336	-0.836342	1.89598	3.01465	1.55482	1.3414	1.7076755277569566
0.986816	2.97284	-1.38138	-1.17394	2.2321	-0.172472	3.7496901025850122
-0.0880695	2.43382	1.40157	0.46445	2.05354	-1.41357	1.987969819011345
-1.72194	0.142152	-1.11055	-1.27972	-1.24466	1.95005	3.056359031628746
0.204274	-0.677624	1.6603	-1.32244	2.00052	2.62143	2.363925919906273
0.61349	-0.232735	1.17225	2.25011	2.35302	3.09803	1.4536801984274257
-1.32583	1.6696	-0.568611	-1.05507	-1.68928	-1.46786	1.194275760308732
0.215088	2.17667	0.104178	-1.3633	-1.01506	0.45099	2.1317462102098363
2.15675	-1.60048	2.25618	0.503214	0.96695	2.97962	2.791899115250406
2.45998	-0.528837	2.01604	2.97368	0.114748	-1.35364	2.727695065268971
1.33143	-1.51391	1.7815	2.12934	1.96023	0.188167	1.9493837561724474
-1.57943	1.8843	-2.04911	-2.52977	-2.11097	-1.2267	1.3045374983111833
0.180053	0.245667	-0.647479	-2.95676	1.07687	-0.545955	2.9640108336215643
1.77041	0.704099	1.74247	2.80879	0.914376	-1.09896	2.515637607333651
0.210287	0.56084	0.350337	2.71713	0.305907	-1.75476	1.8118401460147613
-0.0751603	-2.74328	0.309822	1.3857	0.702989	0.277482	1.175894308776516
1.20019	-3.04442	1.42149	-0.369797	1.61195	1.35389	1.7341775819012883
-0.537099	1.83252	-0.767767	-1.77899	-1.31922	-1.45158	0.6413249716867417
-2.34923	0.858821	-2.05167	3.00913	-1.89826	-1.0174	2.2618637897808505
0.407009	-0.133928	-0.787186	2.19189	-0.138191	0.0881921	2.2015311409311042
1.35996	-0.10545	1.09617	-2.96765	0.322988	-0.837698	2.265944820031591
-0.132117	1.89785	-0.502898	-1.68281	-0.617951	-0.203725	1.4835530425414523
0.391671	-0.0854644	0.714765	2.00477	1.06562	-1.56628	2.7347352989777836
1.00145	-2.87565	2.29206	0.492375	1.82649	-1.9112	2.4482500292096394
1.34617	1.93902	0.575082	-1.8662	0.257601	-0.0205206	1.8727857947307696
0.707734	-2.46193	-0.919187	-2.34945	-0.25553	0.497581	2.9233587067977136
1.252	2.92334	2.34026	1.03909	2.18078	-0.857467	1.9032504629315083
-0.134079	0.557276	1.32145	-2.64804	-0.813176	1.52464	3.0018095894825176
-0.802173	-1.27741	0.646954	2.32807	0.494841	-0.178245	2.510926769938542
1.15769	0.8039	2.08385	-0.881374	2.16322	2.35259	3.050254116800432
2.01051	-3.1399	0.129423	1.66629	1.22212	1.94115	1.126736328254752
-0.443784	-2.1075	-1.4986	1.4779	-1.1458	-0.162278	1.6776923769523422
0.967635	2.1978	0.652022	-1.66732	0.962895	0.318487	2.0099929013252757
-1.86484	-3.11967	-0.919706	1.5814	-0.0486613	-1.83012	3.0008632934302284
0.736897	-0.35759	-0.0889507	-2.65998	-0.379196	1.90755	1.7400331799208806
2.11551	-0.097923	1.89459	-2.80728	0.881154	2.01713	1.776253901595404
0.878338	0.538906	1.328	-2.20333	1.88484	2.70819	1.4803839030873276
0.834606	2.73373	1.31109	0.442663	0.0823973	-1.84298	2.5949662183701525
-1.24403	-3.08714	0.740392	1.73341	0.387499	3.10886	1.4199986520940786
2.48828	0.0499975	1.48835	1.88681	1.42661	-1.79886	2.5982489485482834
2.04404	-2.19407	0.443039	0.625376	-0.156729	-1.00994	1.7418323896632535
-2.20997	3.13413	-0.85002	0.542231	-0.985721	-1.37266	1.9196932836476768
1.75981	2.86755	0.0680044	-2.29151	0.941395	-0.0452544	2.4100778744056632
0.53617	-1.88588	-0.0191831	2.41876	-0.160754	0.765893	1.6589188164029633
0.0855823	2.4496	0.349287	-1.00245	0.298339	0.639776	1.643016108801128
0.442785	-1.49942	0.225948	1.42455	1.65396	0.986024	1.493828412107629
0.755418	-0.404457	-1.50625	-2.57674	0.86674	1.82381	3.0290918176805364
0.237617	-1.34277	0.678385	0.893893	0.464542	2.33598	1.457855872237719
-1.72393	2.33553	-0.639773	-0.279809	-1.67731	-2.34508	2.3112393493123986
0.680295	1.98072	1.49752	-1.31007	0.509132	0.136605	1.7520785924635345
-1.02386	-2.7238	-0.318077	2.21632	-1.29691	-0.79283	3.164347920881805
0.185755	-0.36867	1.32073	2.77008	1.74185	0.137729	2.6658232952693997
-1.41813	-0.406327	-1.25451	2.33076	-2.26725	-3.01751	1.3782992923159687
0.758881	-2.59159	0.505475	1.19853	1.48419	-0.346318	1.828780575774196
2.16573	-2.80189	2.02648	-0.381542	2.03449	1.82089	2.2024465656909817
2.36657	1.6857	1.39146	-0.0370894	2.31693	-2.12734	2.2859663802646706
-0.574685	0.212987	-1.21575	-2.0016	-1.6093	2.81457	1.518886274215162
-0.511519	-1.49023	0.0486403	2.52441	-0.527745	0.801002	1.8172383301372692
0.0971354	0.930322	-0.745678	-1.26068	-1.02663	2.98402	2.0577551783171515
-1.05361	1.90131	-1.1356	-1.36075	-1.60527	0.221055	1.6500596858674537
2.29793	-1.14484	1.44937	1.19122	1.82626	2.8679	1.7185173535638214
1.70638	2.70259	0.517059	1.27849	2.3017	-1.72777	3.496075326202369
0.243538	2.77879	0.756388	-0.757787	0.503047	0.0400517	0.8370951281059339
-0.0777438	0.192742	-1.29285	2.92121	0.0415373	-2.83378	1.4351236005751657
-1.4711	-2.75675	-2.4216	-3.03702	-1.15915	1.02436	2.555425370757553
0.10934	2.60499	0.334647	0.924153	0.455681	-1.09852	2.026291019099922
1.20295	-0.249956	-0.870426	-2.89894	-0.438475	2.07797	1.3758404139100298
-1.28091	0.0207357	-1.68027	-2.26959	-1.68412	1.72194	2.291658541193335
0.717703	1.51382	-0.392552	-2.57708	0.939604	-1.15914	1.9455573627976122
1.4391	-1.02561	1.80766	2.24592	0.692036	-2.76013	1.6957863964015916
-1.87469	-2.71523	-1.49948	0.0428714	-1.05408	1.57679	1.5972750018158925
-1.24785	0.373563	-1.55788	2.21813	-2.38245	-1.77315	2.435722813042969
-0.328633	2.22372	0.428964	-1.43593	-0.252835	0.98986	2.519783125687804
-0.507972	-3.14057	0.705508	0.539432	0.544532	-1.22884	1.7755841682556197
-0.0132245	1.42591	-1.48209	-0.754971	0.199663	-2.26727	2.261712054707672
-1.39601	-0.930156	-1.54792	1.27941	-1.83998	3.09756	1.8414582444627956
-0.727113	2.0443	-1.63162	-1.7107	-1.73584	-0.0965035	1.6175574638980372
-0.222141	-2.55911	1.53572	0.331608	1.86083	-1.63436	1.9926682335812955
-2.44321	-0.678511	-2.3995	-2.59454	-2.00119	0.705587	3.0095328076186743
0.493502	0.247972	1.11726	-2.12348	0.695679	1.63573	2.5589415567404603
-1.24297	0.27716	-2.02989	-2.22545	-1.30936	2.64045	1.5899248796239192
-1.10272	1.28163	0.911118	-1.61236	0.132956	-2.14343	0.9421101013915517
-0.873926	-2.39112	-1.93175	-0.0370211	-1.37864	1.46068	1.5965710936382413
-2.31604	0.565088	-0.956127	-1.83231	-1.24337	-2.31366	0.5605411345735476
-1.07549	-0.713187	2.1444	2.29681	-1.37448	-1.29562	4.429749493765433
-0.159043	-0.0153457	1.35441	-1.69168	1.10731	2.45576	2.149992192343875
1.46707	1.19122	1.11633	-1.58764	1.45289	-3.04582	1.4965164703403702
0.47216	2.95135	0.903845	0.537648	0.993182	-1.13276	1.6727952612417936
0.892246	-0.612489	1.91767	-1.52142	0.731467	2.09989	2.9142164827242016
-1.78436	-1.60998	-1.69435	1.21772	-1.52723	-0.831582	2.0561050025725827
0.773763	-2.91758	0.836535	-1.25767	1.32633	0.567598	1.889841901813218
-0.634361	-0.486287	-0.487568	3.05399	-1.47079	1.22243	2.0787827050665975
-1.92245	-0.47193	-0.486239	-3.13409	-0.719325	0.507707	2.651652555049594
-0.202602	-0.489688	-0.580447	-2.10664	-0.669569	2.38738	1.7913836069639086
-0.454001	-1.15884	-1.06255	2.98147	-1.43353	1.05093	1.9658613511639116
1.1429	-1.92999	-1.90461	3.08529	0.376005	0.706372	3.2955205399070118
0.177136	2.30393	-0.132072	-0.320765	-0.382082	-1.42612	1.1332760811580733
2.42298	2.73224	-0.28024	-0.137295	2.01144	-2.27929	3.1368678331139486
-0.537144	0.615306	-0.221328	-2.03162	-0.160146	2.54521	1.7074518064835504
1.59041	-0.467373	0.543341	2.53201	-0.281185	0.228026	2.4470769086671553
-0.955288	2.03894	-1.48674	-1.81171	-1.82021	-0.0331985	1.809504185276246
-1.11229	-0.81559	-1.97851	2.02307	-0.460533	-2.6198	2.2349247145030766
1.66074	-0.813901	1.21959	2.37715	0.486037	0.929659	1.6227538935063441
-1.73955	0.033451	1.08359	2.57269	-0.735575	-2.21902	2.352415756015811
-1.87154	-2.58368	-1.48599	1.92978	-1.15126	-0.310953	2.2655967315894947
0.595694	3.11574	0.774999	1.31735	-0.174317	1.38334	0.9516068242483342
0.370943	-2.18983	0.286815	0.12374	0.0563983	2.77937	2.665607351531521
1.06765	-2.44241	1.14387	0.647107	1.30685	2.30262	1.6635160875594202
0.00845658	0.666703	-0.495017	3.1328	0.779707	-1.17576	2.3503332486968898
-0.568022	2.50693	-0.372597	-1.25107	-0.0207145	0.383253	1.67177539225078
0.748448	0.947292	0.59023	-1.17526	0.887939	3.10298	2.0269278066725622
-0.811599	-0.27535	-1.23411	-2.45721	-1.15699	1.81866	2.008796215856023
-1.82149	2.09987	0.107935	-0.884278	0.287609	2.05716	2.946920469595337
0.500033	-2.07039	0.00211902	0.935646	0.414264	2.54325	1.6595945605343494
1.53338	-1.91253	2.24659	2.11264	1.22512	0.80698	1.657754202679034
-1.58867	-0.567115	-0.732808	-2.23005	-0.104138	1.25014	2.872630964981542
1.88154	0.695145	2.05195	-1.55884	2.29955	2.92213	1.8191442420633965
-2.23252	-0.714743	2.25319	1.66762	-1.15499	-1.71612	4.474647919303341
1.04773	-2.85929	0.403821	-0.154782	0.822652	1.69067	1.8923827548529921
-0.57694	-1.25755	0.14238	-2.42734	-0.330824	1.4948	2.4079985399021213
-0.270841	2.32722	0.167841	-0.220851	-0.967383	-1.13914	1.460132945213209
-0.110441	3.12459	-1.35635	-0.321513	-1.578	-0.795763	0.5234900046801276
0.107971	-2.31239	0.866813	0.670465	1.75801	3.03323	2.5252505891562524
-2.47638	2.92948	-2.32747	0.0485428	-1.45848	-2.71616	2.8980554156930536
-0.43623	-1.87232	-0.898456	1.63008	0.064816	3.10023	1.757621679567022
0.145638	1.56588	0.226899	-0.813869	0.672311	-2.35971	1.608731253822403
0.359124	-2.52438	0.752077	0.193853	1.20517	2.15851	2.0162267715458
1.26789	0.5919	-0.383512	-0.692322	1.01158	-2.26051	2.0989271763946458
2.34893	-0.567771	1.41391	-2.49126	1.52088	1.35752	2.4367543537509344
-0.276582	-1.08037	-0.255872	0.56967	-0.0530107	2.36386	1.8056219048122144
-0.292289	-1.75335	-1.36512	-3.13667	-0.17797	1.65059	1.909742822256531
1.03464	0.574838	-0.945869	-2.90861	-0.490868	0.201318	3.1430364419117067
-0.100262	2.45822	0.612404	-0.656283	0.881102	1.08461	1.7615070401939925
-1.09901	-1.09389	-1.63779	2.39447	0.0787202	-1.6624	2.8112074120715778
1.47612	2.04676	1.81556	-1.935	1.24103	-0.32338	1.7109657346948828
-1.96189	1.30733	-0.980601	-0.336653	-1.46687	-1.78295	1.5258546957590686
-0.303898	0.945095	-0.24041	-2.00127	0.578453	-1.03548	1.266209673343637
2.41442	-2.83841	1.52292	-0.857973	2.37671	0.444706	1.5575397077252957
-1.07026	3.0172	-0.604163	-0.970256	-1.89181	1.04269	2.3895577824202117
0.804205	-3.07978	-0.387583	-1.21782	0.306159	1.42616	2.733479138929727
0.654287	2.38617	0.206644	0.692993	0.146432	-0.940263	1.6343655180160892
1.35916	-1.44347	-1.66842	-0.683359	-0.431293	2.18285	3.1218003212585526
-0.693003	2.40949	0.384899	-2.7396	0.469593	-0.353388	2.3877145521565177
1.41662	-2.74768	0.312759	-0.862171	-0.402851	1.05426	2.0456797036342222
2.31322	-1.91135	2.18904	0.9508	1.61921	2.3504	1.5111539924508024
-1.38809	1.71845	1.06075	-2.47622	0.687985	-0.879652	1.6395069758463976
-1.5424	0.11507	-2.07968	-2.4833	-1.6359	2.57051	1.3070211682688622
1.55817	-1.11592	1.71301	0.488281	1.41358	-2.49541	2.9986780934906974
1.26897	-0.868569	-0.128055	-2.04941	0.434612	1.13686	3.1476147433782664
0.924936	2.84052	1.789	-1.33143	-0.936723	0.820027	3.472511064860413
-2.19553	2.50344	-1.44868	-0.369995	-1.56677	-2.81291	2.4457675575011213
2.38983	2.94581	0.255131	-0.0139552	0.996975	-2.08231	2.1973675384466387
-0.891738	-1.60385	-1.79197	0.975423	-0.404538	1.92009	1.6785003114426282
0.115141	-0.636258	0.944281	1.66534	1.68579	-3.042	1.7415866413247787
0.0580218	-1.54764	0.0494001	2.7053	1.53167	1.27426	2.0603396656973847
0.495889	-1.5716	0.861152	1.51221	0.951938	-0.107426	1.6221784335553227
0.219303	-1.6305	1.48429	-2.51719	0.575058	1.11722	2.800484504107872
-0.423108	2.1557	-0.809001	-0.191155	-1.23181	-1.70802	1.57468945468813
-0.483633	2.81405	-0.86843	0.984484	-1.36599	-1.86006	2.8877320723252704
1.91143	-0.571939	2.37455	2.2894	0.0577456	-0.259844	3.44473911920705
-2.34432	-2.398	-2.42464	0.237796	-1.77171	1.55475	1.4699270128193442
-0.542887	0.860079	-0.507875	-2.37283	0.585642	2.23384	2.0016200949472065
1.76819	-1.82691	0.982779	0.361679	1.72756	1.79989	1.6196140338000284
-0.0821481	1.55951	-0.636721	-2.59465	-0.703457	-1.66994	0.9271150294305449
-1.46485	1.12212	0.356674	-0.293949	-0.650772	-2.48928	2.415455576589435
-0.746829	0.152523	-1.54776	3.13512	-1.46839	2.62691	0.5143704900166806
-0.357016	0.15316	-1.38004	2.57824	-1.50337	-2.26195	1.4482561049214704
-1.71845	-2.32347	-1.19714	1.77637	-1.92354	0.0222202	1.8986043507903483
0.525558	2.54236	0.778852	-1.4954	1.8647	1.5599	3.242518152471008
-0.923015	-0.110299	-0.850267	3.09805	-0.883978	-2.0352	1.150429329519727
-1.45068	1.15587	-1.34591	-2.41417	-0.72136	-0.685378	1.8381470239793114
-2.012	-2.99362	-1.12743	1.14737	-1.25114	-0.969722	2.1207033504391886
-0.971175	1.00056	0.693201	-1.45438	-1.86371	2.75791	3.290349713209743
-0.243919	2.07189	0.166709	-0.554129	-0.943832	3.12423	2.8316817270406363
-1.83735	-0.582127	-1.89386	1.73818	0.646933	-2.14894	3.4923857211251166
0.93884	0.281523	1.56763	-1.77796	1.25693	1.50876	3.0125303031058217
0.729695	-2.5099	-0.00502179	0.900468	0.964498	-1.2584	2.3665755142453504
0.492613	-0.828452	1.44632	1.674	0.525498	-2.71459	2.106514783634549
0.228971	0.961749	-0.386401	1.93087	1.28259	-2.94219	2.184944928374471
-1.76074	-2.28442	-1.13685	2.9923	-0.788559	-0.0290401	3.041348815994149
-1.3672	1.74257	-1.12264	-0.681741	-0.277535	-2.66719	2.1578253387672506
0.961348	2.72522	0.685625	-0.72691	0.920356	1.14533	1.8868972573940002
-0.568255	-2.45205	-0.124255	0.589362	0.354914	2.06801	1.5543496512898893
1.29558	-2.58047	-0.184278	1.63274	-0.00206009	-0.221305	1.86297778536132
1.28039	-1.47712	2.29835	1.98481	1.46679	-0.0213229	2.1716494298257283
-2.13584	0.528984	-0.14863	-2.4952	0.813898	0.560925	3.204116128733321
1.0038	-1.46016	-0.964874	2.13336	-0.604381	-0.717316	2.87337934495691
