b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
0.872324	1.518	24.2276	1.27853	24.1938	23.9185	34.368	-0.6357	-1.24664	44.8073	14.2713	-42.4737	-30.4416	54.3734	0.696122	2.27567	23.999	-15.5499	18.2799	18.0886	30.0525	-0.683482	-1.13701	30.9401	13.0044	-28.0745	-22.8324	38.4527	0.876047	1.52617	22.7635	1.01543	22.7408	22.5923	32.0716	0.661621	2.2477	24.1391	-15.1204	18.8168	17.1619	29.6181	1.555806	2.65501	-0.003723000000000032	0.00817000000000001	0.04778199999999999	0.1096299999999999	-1.5117470000000002	2.7728099999999998	-1.559529	2.66318	3.077273210122234	0.008978286529176958	0.11959036927779751	3.1581409544396526	3.0862045321464033	1.508024	2.76464	3.1491857224012687	97.77089404615822
0.741888	-2.79764	36.9429	-34.7791	-12.4577	29.9918	47.8161	-0.86022	0.596418	29.4456	24.3619	16.5391	-28.5713	41.2971	-1.13699	-0.373416	11.1882	10.4172	-4.08143	-15.6445	19.2334	0.904939	-2.72886	29.8739	-27.3654	-11.9828	30.8779	42.9639	-0.944612	0.420464	26.7991	24.4649	10.939	-29.251	39.6713	-1.0307	-0.398929	14.0155	12.915	-5.44408	-17.1429	22.143	-0.16305100000000006	0.06877999999999984	1.6865	3.0650813071795864	-1.7651590000000001	2.9579073071795863	0.08439200000000002	0.175954	1.849551	3.133861307179586	0.176964168692422	3.4984290288101776	3.444561210538636	0.1951456373583586	3.638945670690666	1.6021079999999999	2.8891273071795864	3.3036050975797284	102.9336783666823
1.01513	0.125596	25.2555	25.0566	3.16366	30.2732	39.7039	-0.0275078	-2.56825	50.8142	-42.6886	-27.5639	-1.39797	51.0503	0.239685	0.945053	30.1041	17.632	24.4002	7.2848	30.973	0.0643155	-2.55956	44.8662	-37.4788	-24.6641	2.88758	44.9591	0.983475	0.135009	28.3473	28.0894	3.81553	32.5955	43.1977	0.167707	0.907034	32.9679	20.311	25.9681	5.55489	33.4326	0.9508145000000001	2.6851559999999997	0.0316550000000001	0.009412999999999977	-0.0918233	0.008690000000000087	-1.0109828	2.703259	-0.9191595	2.694569	2.8485278579902022	0.03302489355016918	0.0922335867398097	2.8861211760729732	2.8470258660927636	1.0426378	2.6938459999999997	2.888580941172471	113.81729339893039
-1.42972	-2.18393	26.8647	-15.4588	-21.9713	-52.8985	59.5151	-0.565584	1.34472	34.2171	7.66996	33.3463	-20.401	40.1136	-0.941556	-0.970393	13.7862	7.78886	-11.3751	-14.9852	20.3621	-0.475575	1.31947	38.8447	9.66024	37.6244	-19.1779	43.3209	-1.46851	-2.21983	35.835	-21.6594	-28.5485	-73.6857	81.9373	-0.942398	-0.985948	13.9499	7.70139	-11.6314	-15.1806	20.6168	-0.954145	2.779785307179586	0.03878999999999988	0.03589999999999982	-0.09000899999999995	0.025249999999999995	0.902926	2.7186353071795866	0.9929349999999999	2.7438853071795863	2.9389792505284054	0.05285332629078304	0.0934835952507176	2.8646558772249495	2.918017562178304	-0.8641360000000001	2.7545353071795864	2.886900723093009	97.8824042621405
2.77625	1.63114	46.0982	-2.77984	46.0143	368.701	371.601	4.20485	-1.77685	18.8467	-3.85591	-18.448	631.321	631.62	-0.0372471	-1.33457	28.3537	6.63576	-27.5663	-1.05634	28.3734	2.82566	1.61788	35.1901	-1.65626	35.1511	295.822	297.908	4.03143	-1.69154	22.123	-2.66482	-21.9619	623.025	623.418	-0.0231139	-1.10092	28.7184	13.0029	-25.606	-0.663854	28.726	-0.049409999999999954	0.01326000000000005	-1.2551800000000002	2.960505307179586	1.3791900000000004	2.888455307179586	0.17342000000000013	0.08531	-1.2057700000000002	2.973765307179586	0.05115833949611732	3.215597690358434	3.200834128422452	0.19326741189346963	3.2089190384122963	-1.4286000000000003	2.8751953071795864	3.210552291184107	243.53431418342345
1.67464	0.552062	41.6323	35.4476	21.8338	107.192	115.089	-2.6966	-2.38341	27.2176	-19.7623	-18.7149	-200.89	202.78	0.120565	-2.94531	15.9924	-15.6853	-3.11889	1.9328	16.1088	1.67011	0.643836	46.6898	37.3425	28.0264	119.631	128.42	-2.50798	-2.48765	33.7267	-26.7687	-20.5166	-205.711	208.458	0.102441	-2.96083	16.4351	-16.1673	-2.95468	1.68657	16.5214	0.004529999999999923	0.09177399999999991	4.18262	3.0397119999999997	-4.36671	3.027246	-0.18862000000000023	0.10423999999999989	4.17809	3.1314859999999998	0.09188573325603917	5.170508592715421	5.313414586555052	0.2155074987094418	5.2213638655332195	4.37124	2.935472	5.265428282712053	343.0988903111328
0.161548	2.57945	40.5558	-34.3149	21.6162	6.58023	41.3541	-0.34861	-1.08886	44.7721	20.7517	-39.6725	-15.9261	47.7521	-1.62742	0.926551	22.583	13.5632	18.0563	-55.2638	59.6999	0.137207	2.85853	43.407	-41.6796	12.1234	5.97446	43.8162	-0.357727	-1.16665	28.4427	11.1846	-26.1513	-10.3931	30.2821	-1.61022	0.933112	20.7096	12.3292	16.6397	-49.7453	53.884	0.024341	0.27908	0.519275	2.537085307179586	-0.48581699999999994	2.3357953071795863	0.009117000000000042	0.07779000000000003	0.494934	2.2580053071795865	0.2801394843305742	2.5896811351074738	2.385782444928954	0.07832243477446296	2.3116114793812517	0.510158	2.6148753071795863	2.6641760559432885	114.49418731134955
-1.2984	-1.36216	26.3241	5.4524	-25.7533	-44.6254	52.0238	0.951328	1.50767	99.6413	6.28553	99.4428	109.751	148.31	-0.104124	-1.72876	74.6186	-11.7379	-73.6896	-7.78366	75.0234	1.00154	1.31733	84.4852	21.186	81.7857	99.4881	130.521	-1.07236	-1.48769	34.5193	2.86557	-34.4002	-44.5312	56.3437	0.00521564	-1.70551	83.6195	-11.2308	-82.8619	0.436131	83.6207	-2.2999400000000003	2.67949	-0.22604000000000002	0.12552999999999992	-0.050212000000000145	0.19034000000000018	2.023688	2.99536	2.0739	2.80502	3.531202438787672	0.2585572712185832	0.1968516206283303	3.6148989821216304	3.488437818049793	-2.249728	2.8698300000000003	3.64653264113788	262.0515533810859
-0.518431	2.40274	34.672	-25.631	23.3496	-18.7912	39.7158	0.67496	-1.3209	21.1975	5.24223	-20.5391	15.4188	26.6301	-0.106926	-0.136982	20.5816	20.3888	-2.8105	-2.2049	20.6994	0.923693	-1.22941	50.8911	17.0382	-47.9542	53.9834	74.1897	-0.150556	2.49906	47.5625	-38.0775	28.5008	-7.1879	48.1026	0.900942	0.240475	11.2382	10.9148	2.67652	11.5514	16.1161	-1.442124	2.651035307179586	-0.36787499999999995	0.09631999999999996	-0.24873299999999998	0.09149000000000007	0.825516	2.463225307179586	1.074249	2.5547153071795865	3.017898247338495	0.38027563427729627	0.2650255183732314	2.5978752048907134	2.7713861540281046	-1.193391	2.559545307179586	2.824084676206796	123.9699772048281
0.610584	0.509872	46.2285	40.3485	22.5625	30.0132	55.3169	0.996852	-2.31188	43.4155	-29.3093	-32.0292	50.8113	66.9983	0.950482	2.43274	14.5425	-11.0393	9.46667	15.9996	21.6211	0.510634	0.338199	42.0697	39.6866	13.9583	22.428	47.6747	0.990865	-2.27442	32.1947	-20.8295	-24.5486	37.383	49.3355	0.745578	2.57295	14.4115	-12.1436	7.76042	11.7684	18.6061	0.09994999999999998	0.17167299999999996	-0.380281	2.784292	0.48621799999999993	2.650079	0.005986999999999965	0.03745999999999983	-0.48023099999999996	2.612619	0.19864949390572326	2.8101415587519787	2.6943137623085027	0.037935415761527994	2.656388498040526	-0.38626799999999994	2.821752	2.8480672950841597	90.5010442937848
0.197503	-1.72312	39.5371	-5.99913	-39.0793	7.85955	40.5838	2.4134	1.63996	29.0488	-2.0075	28.9794	160.964	163.632	1.58446	0.900497	12.8885	8.00663	10.0999	30.105	32.7479	2.27492	1.61004	27.2277	-1.06823	27.2067	131.024	133.824	0.142762	-1.77388	26.5646	-5.35772	-26.0187	3.80532	26.8358	1.49075	0.938908	12.4222	7.33744	10.0237	26.1812	28.9787	-2.0774169999999996	2.9500253071795863	0.05474100000000001	0.050759999999999916	0.13848000000000038	0.02992000000000017	2.2706380000000004	2.8693453071795862	2.132158	2.8992653071795864	3.6080896198527292	0.07465356442260472	0.14167539235873008	3.659089971410585	3.5988660795282645	-2.215897	2.920105307179586	3.665680635247346	99.55822467616383
0.311338	-0.576241	42.4594	35.6029	-23.1351	13.4338	44.7813	0.693944	3.07784	24.3448	-24.2954	1.55095	18.2829	30.8063	1.37959	2.05337	24.3667	-11.3076	21.5842	45.3415	51.4741	0.326871	-0.553518	45.0523	38.3251	-23.6833	14.9899	47.4806	0.665596	3.05576	24.3031	-24.2137	2.08343	17.3972	29.8882	1.34348	2.02771	25.8728	-11.4146	23.2187	46.2015	52.9526	-0.015533000000000019	0.02272300000000005	-0.35425799999999996	2.6511843071795864	0.367073	2.651827307179586	0.02834800000000004	0.02208000000000032	-0.33872499999999994	2.6739073071795865	0.027524694694037986	2.674748018262525	2.677112372395364	0.03593237403790649	2.6952764075347426	-0.382606	2.629104307179586	2.6567982251699602	103.91152923131821
1.5753	2.08671	35.8379	-17.68	31.1733	82.8798	90.4185	-1.03922	-1.5596	31.8217	0.356316	-31.8197	-39.3522	50.8263	-0.51555	0.0372997	17.3358	17.3237	0.646469	-9.33867	19.6911	-1.01208	-1.6569	55.9053	-4.80777	-55.6982	-66.7469	87.0663	1.75054	1.76372	23.3948	-4.48549	22.9608	65.3185	69.3817	-0.582777	-0.0149496	17.0277	17.0258	-0.254548	-10.4947	20.0021	2.58738	2.539575307179586	-0.17524000000000006	0.3229900000000001	-0.027139999999999942	0.09729999999999994	-2.7897600000000002	2.9598653071795864	-2.76262	2.8625653071795862	3.625462453982428	0.3674664579250739	0.10101420494168127	4.0673779630426905	3.9782344579308244	2.6145199999999997	2.636875307179586	3.713330878875923	172.75478768680676
1.45382	-2.30084	73.0142	-48.6935	-54.406	147.699	164.828	0.361704	1.03979	69.6737	35.2831	60.0793	25.7544	74.4299	1.03978	-0.400223	14.5611	13.4104	-5.67334	18.0197	23.1675	1.38068	-2.44481	76.4334	-58.6179	-49.0512	142.404	161.62	0.252212	1.41649	57.8201	8.8868	57.1331	14.738	59.6689	0.887208	-0.5208	12.3945	10.7512	-6.16717	12.497	17.601	0.07313999999999998	0.14396999999999993	1.2016079999999998	2.565855307179586	-1.0189759999999999	2.7985853071795863	0.10949200000000003	0.37670000000000003	1.1284679999999998	2.4218853071795863	0.16148318952757892	2.8332799443481838	2.9783203001251324	0.3922899285783412	2.671884815660353	1.0921159999999999	2.9425553071795862	3.1386858863649842	163.60897043263583
1.15321	2.80525	46.1348	-43.5497	15.2262	65.8053	80.5037	0.185665	-0.0998206	57.6077	57.3209	-5.74089	10.7573	58.7916	0.968462	-2.53844	16.7217	-13.7711	-9.4853	18.8472	25.1959	0.434008	-0.267495	83.9301	80.9452	-22.1841	37.5807	91.9597	0.948409	2.9014	39.3593	-38.2294	9.36327	43.1819	58.428	0.822037	-2.41258	17.431	-13.0006	-11.6113	15.9981	23.6596	0.7192020000000001	3.072745	0.20480100000000012	0.09615000000000018	-0.248343	0.1676744	-0.762744	3.0012206000000003	-0.5144009999999999	3.114290307179586	3.1557904480223335	0.22624825325513584	0.29964804365181497	3.0966277624862117	3.156487368293072	0.9675450000000001	2.9050706	3.06195664861692	139.46292512859145
-2.13119	2.22009	26.5368	-16.0448	21.1369	-110.21	113.457	-3.01266	-0.532845	33.2181	28.6129	-16.8743	-337.035	338.701	-2.21287	-2.81461	13.2712	-12.5681	-4.26251	-59.9366	61.3883	-3.00494	-0.73521	34.6705	25.7148	-23.255	-349.054	350.772	-2.19497	2.55385	26.0658	-21.6918	14.4531	-115.58	118.483	-2.2372	-2.85872	14.397	-13.8249	-4.0184	-66.6603	68.1973	0.8737499999999998	2.9553	0.06377999999999995	0.3337600000000003	-0.007719999999999949	0.20236500000000002	-0.8176899999999998	3.086695	-0.8099699999999999	2.994125307179586	3.0817587758453775	0.33979939081758254	0.20251220117563287	3.1931650378777796	3.1017475326004935	0.8814699999999998	2.752935	2.8906124740485364	79.50411452937564
0.376992	-0.399233	176.327	162.46	-68.5402	68.0595	189.064	-0.686408	2.68352	67.0974	-60.1799	29.672	-49.759	83.6666	-0.743984	2.77843	109.416	-102.28	38.8681	-89.1244	141.121	-0.738904	2.71031	191.985	-174.404	80.2573	-155.124	246.823	0.547755	-0.410662	129.992	119.184	-51.8949	74.8183	149.986	0.264859	-1.32645	28.5482	6.90653	-27.7002	7.64997	29.5554	1.115896	3.1095430000000004	-0.170763	0.011429000000000022	0.05249599999999999	0.02679000000000009	-1.2341630000000001	3.094182	-1.286659	3.120972	3.30370724363782	0.1711450385199641	0.05893669583544706	3.3312340895969768	3.3757899234201467	1.0634000000000001	3.0827530000000003	3.2610099078366814	417.34052833776667
-0.492317	2.41022	24.3364	-18.1126	16.2541	-12.4711	27.7467	1.75437	-0.739678	39.4157	29.1158	-26.5682	110.498	117.412	0.641063	2.38851	15.0815	-11.0033	10.3141	10.3442	18.2881	-0.612136	2.09225	31.566	-15.7244	27.3707	-20.5523	37.6671	1.99253	-0.975783	27.5254	15.4286	-22.7949	99.0604	102.813	0.487374	2.32434	15.5042	-10.6085	11.3067	7.85909	17.3824	0.11981900000000001	0.31796999999999986	-2.484847	2.8971823071795866	2.366506	2.831928	-0.23815999999999993	0.236105	-2.604666	3.068033	0.3397962825885532	3.816821967873722	3.690551021896324	0.3353591457303647	4.024563511816529	-2.246687	3.1332873071795864	3.8555274380169706	130.72918508509835
-1.07867	-3.12442	76.6631	-76.6518	-1.31615	-99.6898	125.847	-0.146175	-0.214818	71.0964	69.4622	-15.1556	-10.4296	72.0108	-1.21243	1.15924	17.9724	7.18955	16.4717	-27.5352	32.8815	-0.237601	-0.466066	81.5327	72.8367	-36.6388	-19.5551	83.845	-0.999532	-2.99642	34.1387	-33.7796	-4.93878	-40.0952	52.66	-1.08881	1.06315	17.1061	8.31568	14.9488	-22.5297	28.2879	-0.8410690000000001	2.658354	-0.07913800000000004	0.1280000000000001	0.09142600000000001	0.25124799999999997	0.8533569999999999	2.781602	0.7619309999999999	2.530354	2.788232962303724	0.15048861433344396	0.267365425924894	2.909558017268774	2.6425802190429337	-0.9324950000000001	2.909602	3.0553773455056255	132.09797606773995
-1.17859	-1.42686	36.5583	5.24407	-36.1802	-53.7788	65.1978	-1.9505	2.11757	44.0392	-22.8973	37.6186	-151.716	158.048	0.359186	-0.0813027	17.7118	17.6533	-1.43843	6.49951	18.8667	-2.00295	2.16095	34.0732	-18.9613	28.3099	-123.957	128.555	-1.15764	-1.47036	22.8418	2.2904	-22.7266	-32.7574	39.9349	0.459363	0.0225116	14.9778	14.974	0.337146	7.12477	16.586	0.8243599999999998	2.695375307179586	-0.020950000000000024	0.04349999999999987	0.052449999999999886	0.043379999999999974	-0.7928599999999999	2.695255307179586	-0.8453099999999998	2.651875307179586	2.818619778571322	0.048282010107285195	0.06806487273182832	2.809453354387598	2.783341811730788	0.7719099999999999	2.738755307179586	2.8454570249266373	108.80303399641109
-1.90028	-1.57485	41.103	-0.16657	-41.1026	-134.37	140.595	-0.675425	-0.474977	29.2327	25.9967	-13.3686	-21.2803	36.4622	-1.39855	2.01359	60.2853	-25.8302	54.4713	-114.614	129.502	-1.79122	-1.4935	38.6912	2.98768	-38.5757	-112.785	119.237	-0.535159	-0.696205	31.6765	24.3048	-20.3145	-17.7728	36.3218	-1.03631	2.13035	52.9736	-28.119	44.8946	-65.2646	84.0576	-0.10905999999999993	0.08135000000000003	-1.3651209999999998	0.8786450000000001	1.1157949999999999	1.018523	-0.140266	0.22122799999999998	-1.2560609999999999	0.7972950000000001	0.1360584657417538	1.6234446035100796	1.5107572881022284	0.26194728236803677	1.487739410228149	-1.2248549999999998	1.099873	1.6462048436188006	137.37920822500615
-1.68931	0.460761	22.7335	20.3627	10.108	-59.4602	63.8312	0.695074	-2.6309	47.2914	-41.2573	-23.1151	35.5825	59.369	-0.837425	0.556806	24.6124	20.8946	13.0071	-23.1059	33.7588	0.554599	-2.77923	47.4873	-44.4036	-16.8335	27.7074	54.9795	-1.35851	0.450744	24.615	22.1566	10.7232	-44.7174	51.0445	-0.646686	0.529417	29.6275	25.5716	14.9628	-20.5234	36.0416	-2.243909	3.0431943071795864	-0.3308	0.010016999999999998	0.14047500000000002	0.14833000000000007	2.053584	3.081644	1.913109	3.0532113071795863	3.7810262087866096	0.3309516283220253	0.20429149401039687	3.7032063118049474	3.60306610155438	-2.384384	3.091661	3.904312333609723	136.69110748834396
0.528192	-1.95146	57.5862	-21.3951	-53.4641	31.8507	65.9752	-0.315016	2.03647	60.6101	-27.2153	54.1564	-19.4105	63.8157	0.501027	-0.0142405	48.6153	48.6104	-0.692283	25.3895	54.8459	0.589992	-1.90992	72.0291	-23.9609	-67.9269	45.0053	84.9333	-0.167967	2.04102	66.114	-29.9552	58.9385	-11.1573	67.0489	0.529484	-0.0715523	49.8708	49.7432	-3.56533	27.657	57.0264	-0.061799999999999966	0.04153999999999991	0.696159	2.290705307179586	-0.905008	2.336795307179586	-0.147049	0.004550000000000054	0.7579589999999999	2.332245307179586	0.07446349172581143	2.39415291024231	2.5059233403519223	0.1471193763615113	2.4523193141477724	0.843208	2.2952553071795863	2.445239590796791	199.31563064054234
-1.51509	2.56385	43.1355	-36.1346	23.5577	-93.3888	102.977	-1.30367	-0.653425	53.012	42.0919	-32.2265	-90.4185	104.918	-2.04666	2.17289	10.5185	-5.9573	8.66883	-40.0378	41.3964	-1.44258	2.64635	44.6921	-39.3224	21.2398	-89.2789	99.8404	-1.15368	-0.753874	43.6612	31.8309	-29.8847	-62.3123	76.0863	-1.98864	2.21682	10.4275	-6.27754	8.32616	-37.376	38.8033	-0.07251000000000007	0.08250000000000002	-0.36141	2.965461307179586	0.13890999999999987	2.9834103071795863	-0.14999000000000007	0.10044900000000001	-0.28889999999999993	2.882961307179586	0.10983601458538093	2.9874032122362157	2.9866424374346177	0.18051870180399598	2.8974004053107034	-0.21141999999999994	3.0659103071795863	3.073191244955319	101.04792014905995
-1.41504	-1.79013	24.3345	-5.2946	-23.7515	-47.1324	53.2515	-0.378094	0.906603	46.2471	28.5078	36.4156	-17.9053	49.8145	-0.697277	-2.64217	26.443	-23.2132	-12.6641	-19.9689	33.1359	-0.576964	0.901615	39.2479	24.3472	30.7833	-23.9221	45.9637	-1.34911	-1.93709	29.533	-10.5775	-27.5738	-53.0786	60.7416	-0.733444	-2.6154	28.7024	-24.8197	-14.4156	-22.9904	36.7748	-0.838076	2.691745	-0.06593000000000004	0.14695999999999998	0.19887000000000005	0.0049879999999999924	0.9710160000000001	2.843693	0.772146	2.838705	2.8191953686825255	0.16107143291099138	0.19893254395397456	3.0049063130994615	2.9418455979777387	-1.0369460000000001	2.696733	2.8892258271386475	101.68893666269699
-0.980537	0.767404	26.5383	19.1	18.4247	-30.3967	40.6242	-0.515442	1.82006	24.7048	-6.09435	23.9413	-13.3053	28.4508	-2.1704	-1.86865	44.3174	-13.0057	-42.3661	-191.62	196.679	-0.783347	0.734351	24.5314	18.2088	16.4387	-21.2431	32.4509	-0.372807	2.09234	22.8737	-11.3962	19.8327	-8.72639	24.4818	-1.99656	-1.91442	54.9537	-18.5139	-51.7411	-198.6	206.062	-0.19718999999999998	0.033053	-0.60773	1.3249360000000001	0.26790500000000006	1.085709	-0.14263499999999996	0.2722800000000001	-0.41054	1.3579890000000001	0.19994098356515103	1.4576663393918377	1.1182741710805988	0.30737784829912523	1.4186885548706596	-0.46509500000000004	1.052656	1.1508249273286533	128.63113320440706
1.75894	-2.65557	35.4034	-31.3036	-16.5372	99.7318	105.934	0.936875	1.04924	47.1576	23.4953	40.8877	50.9336	69.5712	0.30347	-1.26049	25.5718	7.80832	-24.3505	7.87994	26.7583	1.84062	-2.68262	36.126	-32.3872	-16.0049	110.938	116.672	1.13481	1.13763	34.0665	14.2992	30.9202	47.5075	58.4593	0.409153	-1.26524	27.1259	8.16013	-25.8694	11.4109	29.4283	-0.08167999999999997	0.02705000000000002	0.6241299999999999	2.4899853071795865	-0.9037449999999999	2.551325307179586	-0.19793500000000008	0.08838999999999997	0.7058099999999998	2.4629353071795865	0.08604257608881778	2.567014820150094	2.7066613840818747	0.21677420585715457	2.562073005097982	0.8220649999999999	2.578375307179586	2.7062538847821402	113.02600772235168
0.927456	-2.98102	37.8067	-37.3204	-6.04484	40.3116	55.4659	0.585274	1.89477	30.439	-9.68996	28.8554	18.8498	36.1101	0.180152	-0.451758	52.2522	47.0103	-22.8106	9.46435	53.1024	1.06637	-2.9591	39.0299	-38.3818	-7.0832	49.9689	63.4053	0.5944	1.85693	32.7442	-9.24174	31.4129	20.6297	38.701	0.0575744	-0.496887	51.8071	45.5421	-24.696	2.98441	51.893	-0.1389140000000001	0.02192000000000016	0.3330559999999999	1.445235307179586	-0.4810960000000001	1.4293153071795865	-0.009126000000000078	0.037840000000000096	0.47197	1.4671553071795866	0.14063280483585625	1.4831154345682174	1.5081099457777858	0.03892492101469197	1.5412009525967818	0.342182	1.407395307179586	1.4483956889590361	135.2658806634781
1.74719	0.66952	28.195	22.1082	17.4981	78.4415	83.4872	-0.64327	-1.64142	29.7577	-2.09979	-29.6835	-20.49	36.4342	1.16643	2.59457	23.427	-20.0084	12.1855	33.9579	41.2549	-0.382426	-1.53481	37.5914	1.35236	-37.567	-14.7289	40.3739	1.55836	0.757859	33.2746	24.1676	22.8719	75.5426	82.5462	1.06781	2.48407	22.4275	-17.7516	13.7067	28.766	36.4757	2.129616	2.20433	0.18883000000000005	0.08833899999999995	-0.260844	0.1066100000000001	-2.2016299999999998	2.399279	-1.940786	2.292669	3.065017953675965	0.2084719353318331	0.2817894327969025	3.25633450013063	3.0038277982196315	2.39046	2.31094	3.3248673199392487	131.6099314409836
-1.3331	-2.85997	64.658	-62.1109	-17.9693	-114.094	131.225	-2.2857	0.219938	83.9968	81.9734	18.3255	-408.682	417.251	-2.37079	-3.12366	19.8657	-19.8625	-0.35621	-105.411	107.267	-2.27649	0.211797	95.1841	93.0572	20.0093	-458.776	468.546	-1.34853	-2.92188	50.5519	-49.3366	-11.0179	-90.7948	103.919	-2.37989	3.13001	19.3349	-19.3336	0.22403	-103.55	105.339	0.94339	3.0717670000000004	0.015430000000000055	0.06190999999999969	-0.00920999999999994	0.008140999999999982	-0.9371699999999998	3.1413673071795865	-0.9279599999999999	3.1336769999999996	3.213368512074051	0.0638038635193823	0.012292273223452145	3.278181838689966	3.268186240398334	0.9525999999999999	3.079908	3.2238610467053324	179.36508329180276
-0.207418	2.79623	38.1418	-35.8896	12.9125	-7.96815	39.2476	1.62936	-0.580137	26.7838	22.4016	-14.6812	65.6814	71.0881	1.27401	0.130393	13.6035	13.488	1.76877	22.4148	26.2198	-0.109299	2.80148	29.708	-28.0062	9.9105	-3.25352	29.8857	1.65117	-0.556605	26.8212	22.7727	-14.1698	67.3377	72.4827	1.29701	0.186934	12.758	12.5357	2.37103	21.5928	25.0802	-0.098119	0.005250000000000199	-1.8585880000000001	2.9303503071795864	1.738659	2.901568307179586	-0.021810000000000107	0.023531999999999997	-1.760469	2.9251003071795862	0.09825935406362084	3.470057964433951	3.382607538498962	0.03208474908737802	3.4140097989055493	-1.8367779999999998	2.906818307179586	3.4385092834305966	94.0516509775703
-0.465123	1.01893	38.9237	20.4069	33.1453	-18.7641	43.4653	1.51972	-1.74051	34.0991	-5.75938	-33.6092	74.2022	81.7974	0.527644	3.10993	14.6549	-14.6475	0.463935	8.09639	16.7427	1.40358	-1.73099	42.2336	-6.73664	-41.6929	80.7516	91.1291	-0.376345	0.719811	33.1165	24.9013	21.8319	-12.7596	35.4896	0.365324	-3.08392	13.7612	-13.7383	-0.793242	5.13988	14.6898	-1.868703	2.74992	-0.08877800000000002	0.2991189999999999	0.11613999999999991	0.009519999999999973	1.896065	2.460321	1.779925	2.4508010000000002	3.324772309288111	0.31201555962002914	0.11652952415589785	3.106161925474266	3.028953374884797	-1.984843	2.7594399999999997	3.399133837942984	119.05305508247753
0.565928	-0.361667	52.4916	49.0958	-18.5733	31.3178	61.3046	1.63459	2.98305	64.2724	-63.4663	10.1476	158.506	171.106	1.56167	0.5303	16.6585	14.3705	8.42572	37.9563	41.451	1.4434	3.02416	56.5499	-56.1604	6.62532	113.07	126.423	0.702508	-0.672405	51.8722	40.5809	-32.3096	39.5128	65.2072	1.52286	0.56973	14.0352	11.8183	7.57066	30.6476	33.7085	-0.877472	2.897358307179586	-0.13658000000000003	0.310738	0.19118999999999997	0.0411100000000002	0.932082	2.6277303071795863	0.740892	2.586620307179586	3.02731601769068	0.33942922832897	0.19555983278781972	2.788143364677312	2.690636647557194	-1.068662	2.938468307179586	3.1267610178174574	129.85338031251095
-0.663378	-2.15209	49.4215	-27.1377	-41.3041	-35.2432	60.8823	-2.03976	1.25416	36.0272	11.2179	34.2362	-136.159	140.923	2.34593	0.417826	17.4182	15.9198	7.06788	90.1156	91.7835	-0.597996	-2.23784	45.2789	-28.0124	-35.5737	-28.7195	53.6189	-1.91814	1.40945	31.9964	5.14	31.5808	-106.57	111.27	1.9919	0.405805	25.6976	23.6106	10.1443	92.4216	95.9277	-0.06538200000000005	0.08574999999999999	1.254762	2.7216453071795863	-1.4417639999999998	2.7911853071795862	-0.12161999999999984	0.15529000000000015	1.320144	2.6358953071795863	0.1078325944415695	2.9969619374854704	3.1415599390607207	0.19724707475650938	2.9480034347244857	1.3763819999999998	2.8769353071795862	3.1892294009087054	257.1949791966204
-2.91115	3.06682	28.1117	-28.0332	2.10016	-257.552	259.125	-2.34321	-0.210426	38.1698	37.3278	-7.97276	-196.929	200.649	-1.93119	2.5781	10.9945	-9.29468	5.8726	-37.1216	38.7155	-2.26306	-0.130772	28.5938	28.3497	-3.72862	-135.941	138.916	-2.9326	3.03893	23.335	-23.2122	2.39134	-218.452	219.694	-2.05598	2.4679	12.5246	-9.7883	7.81384	-48.1354	49.7382	-0.6480900000000003	3.0855933071795865	0.021449999999999747	0.02788999999999975	-0.08015000000000017	0.079654	0.5893899999999999	3.033829307179586	0.66954	3.113483307179586	3.152920345554492	0.03518457900842321	0.11299903634987347	3.0905502482894156	3.184660439620829	-0.5679400000000001	3.0059393071795864	3.0591219266396186	68.23169253804562
